type,subject,format,question,answer
toss-up,biology,Short Answer,"If one end of a single polypeptide chain has an amino group exposed, what functional group is typically exposed at the opposite end?",CARBOXYL
bonus,biology,Short Answer,What is the most common name of the protein that synthesizes DNA?,DNA POLYMERASE (ACCEPT: POLYMERASE)
toss-up,chemistry,Multiple Choice,Which of the following compounds is used as a fuel additive in what is commonly known as “dry-gas” by solubilizing water to reduce its contamination in gasoline: W) isooctane X) glycerol Y) MTBE Z) isopropyl alcohol,Z) ISOPROPYL ALCOHOL
bonus,chemistry,Multiple Choice,"The molar heat of vaporization for water at its boiling point and in kilojoules per mole is: W) 6.01 X) 40.7 Y) 540 Z) 2,260",X) 40.7
toss-up,physics,Multiple Choice,Consider an electric charge moving through a magnetic field. A force acts on the charge perpendicular to the direction of the charge’s motion and direction of the magnetic field. Which of the following is the MOST common name for this force: W) B field X) Lorentz force Y) electrodynamic force Z) Faraday force,X) LORENTZ FORCE
bonus,physics,Multiple Choice,Which of the following BEST describes the Lorentz Contraction: W) reduction in the mass of a body as it approaches the speed of light X) reduction in the length of a body along the direction of motion as it approaches the speed of light Y) loss of kinetic energy when any object slows Z) loss of potential energy when any body emits electromagnetic radiation,"X) REDUCTION IN THE LENGTH OF A BODY ALONG THE DIRECTION OF
MOTION AS IT APPROACHES THE SPEED OF LIGHT"
toss-up,math,Short Answer,"What is the determinant of a 2-by-2 square matrix whose rows are 4, 2 and –3, –4?","–10
(Solution: D = ad – bc = 4(-4) – (-3)(2) = -10)"
bonus,math,Short Answer,"x 4) MATH Short Answer Solve the following equation for x: –2|3 + ( )| = –10 (read as: negative 2 2 times the absolute value of 3 plus, open parenthesis, x divided by 2, close parenthesis, close absolute value, equals negative 10)",4 AND –16
toss-up,earth science,Short Answer,What is the most common name for the temperature-slope or depth interval over which temperature changes with depth in a lake?,THERMOCLINE
bonus,earth science,Multiple Choice,"Trilobites are index fossils that lived: W) in warm, ocean waters X) during the Achaean geological time Y) in desert environments Z) in lakes, rivers and streams","W) IN WARM, OCEAN WATERS"
toss-up,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice The Chesapeake Bay Foundation has enlisted the help of volunteers to raise oysters within cages tied to docks just below the water’s surface. Which of the following is the BEST reason why these amateur conservationists will not be tempted to eat their oysters: W) they are genetically engineered and their impact on human heath has not been assessed X) they were irradiated prior to seeding to ensure they were disease-free Y) there is a water pollution advisory against eating oysters grown within most of the watershed Z) some are equipped with a radio transmitter to allow biologists to easily measure population changes,"Y) THERE IS A WATER POLLUTION ADVISORY AGAINST EATING OYSTERS
GROWN WITHIN MOST OF THE WATERSHED"
bonus,,Short Answer,"6) GENERAL SCIENCE Short Answer If one of Earth’s tectonic plates moves at a rate of about 10 centimeters per year, how many kilometers will it move in 100 million years?","10,000
(Solution: 10 cm/yr = 1 × 10-4 Km/yr (100,000,000 yr) = 10,000 Km)"
toss-up,,Short Answer,7) ASTRONOMY Short Answer From data primarily on the motions of what planet did Kepler propose that planets follow elliptical orbits?,MARS
bonus,,Short Answer,7) ASTRONOMY Short Answer What object in the night sky can reach a maximum apparent magnitude of negative 12.6?,MOON (ACCEPT: FULL MOON)
toss-up,biology,Short Answer,What is the main respiratory pigment of skeletal muscle cells?,MYOGLOBIN
bonus,biology,Short Answer,"Choosing from primary through quaternary, what level of protein structure is conferred by a beta pleated sheet?",SECONDARY
toss-up,chemistry,Multiple Choice,An increase in which of the following conditions would NOT lead to an increase in pressure of a gas in a piston: W) increased temperature X) increased number of gas molecules Y) increased average kinetic energy of gas particles Z) increased volume,Z) INCREASED VOLUME
bonus,chemistry,Short Answer,"To the nearest whole number, how many grams of Na SO , whose 2 4 formula weight is 142, are needed to prepare a 500 milliliter 0.100 molar solution?","7
(Solution: (0.5L)(0.1 mol/L) = 0.05 mol (142 g/mol) = 7.1 g)"
toss-up,physics,Multiple Choice,Which of the following best describes the concept upon which Kirchhoff’s current law or first law is based: W) charges come in unit dimensions X) all charges flow from the negative to the positive Y) charge can neither be created nor destroyed Z) what goes up must come down,Y) CHARGE CAN NEITHER BE CREATED NOR DESTROYED
bonus,physics,Short Answer,Give by name or number all of the following 4 choices that would be considered units of electrical power: 1) ampere volt; 2) joules per second; 3) watts; 4) coulombs,1; 2; 3
toss-up,math,Short Answer,"Giving your answer as up, down, left, or right, the graph of the equation x = 5y – 8y2 – 1 opens in what direction?",LEFT
bonus,math,Short Answer,"If $10,000 is placed in a savings account that pays 5% interest compounded annually, what is the total amount of money in the account at the end of 2 years, to the nearest dollar?","$11,025
(Solution: A = P[1 + (r/n)]nt; = $10,000[1 + (0.05/1)](1x2) = $11,025)"
toss-up,earth science,Multiple Choice,Which of the following atmospheric gases is created naturally by the action of sunlight on molecular oxygen: W) ozone X) carbon monoxide Y) nitrous oxide Z) methane,W) OZONE
bonus,earth science,Short Answer,"On a weather map, what type of frontal boundary is represented by alternating blue and red lines with blue triangles pointing toward the warmer air and red semicircles pointing toward the colder air?","STATIONARY (ACCEPT: STATIONARY FRONTAL BOUNDARY or
STATIONARY FRONT)"
toss-up,,Multiple Choice,13) GENERAL SCIENCE Multiple Choice Geothermal power plants use which of the following to generate electricity: W) coal X) steam Y) sunlight Z) pressurized water,X) STEAM
bonus,,Multiple Choice,13) GENERAL SCIENCE Multiple Choice Diatoms are: W) bacteria X) twinned crystals Y) seaweed Z) algae,Z) ALGAE
