type,subject,format,question,answer
toss-up,math,Multiple Choice,"1) Math – Multiple Choice When graphed in the complex plane, which of the following is the best description of the graph of all the complex solutions to the equation x6 – 64 = 0? W) One point X) Two points Y) The vertices of a regular hexagon Z) A circle",Y) THE VERTICES OF A REGULAR HEXAGON
bonus,math,Short Answer,1) Math – Short Answer What is the slope-intercept form of the equation of the slant asymptote of the function f of x equals the fraction with numerator 4x2 – 10x and denominator 2x + 1?,y = 2x – 6
toss-up,physics,Short Answer,"2) Physics – Short Answer Of the different types of heat transfer, which is responsible for transferring the most heat from the Sun to Earth?",RADIATION
bonus,physics,Short Answer,"2) Physics – Short Answer What principle states that when waves occupy the same space at the same time, their displacements add together?",SUPERPOSITION
toss-up,biology,Short Answer,3) Biology – Short Answer A nonsense mutation occurs when a codon coding for an amino acid is changed to what type of codon?,STOP (ACCEPT: TERMINATION)
bonus,biology,Multiple Choice,3) Biology – Multiple Choice Which of the following is the limiting factor for photosynthesis rate in most plants? W) Insolation X) Humidity Y) Manganese concentration Z) Atmospheric carbon dioxide,Z) ATMOSPHERIC CARBON DIOXIDE
toss-up,chemistry,Short Answer,"4) Chemistry – Short Answer If a reaction is second order with respect to concentration of A, by what factor would the rate of the reaction be multiplied if the concentration of A were quartered?",1/16 (ACCEPT: 0.0625)
bonus,chemistry,Multiple Choice,4) Chemistry – Multiple Choice Which of the following electron configurations is correct for neutral copper? W) [Ar] 4s2 3d9 [A-R-4-s-2-short pause-3-d-9] X) [Ar] 4s1 3d10 [A-R-4-s-1-short pause-3-d-10] Y) [Ar] 3d11 3d9 [A-R-3-d-11-short pause-3-d-9] Z) [Ar] 3d10 4p1 [A-R-3-d-10-short pause-4-p-1],X) [AR] 4S1 3D10
toss-up,,Multiple Choice,"5) Earth and Space – Multiple Choice A binary star system appears as a single point of light, but the presence of a second star can be determined from changes in the doppler shift of its spectral absorption lines. What type of binary is this? W) Astrometric X) Eclipsing Y) Spectroscopic [spek-troh-SCAW-pik] Z) Visual",Y) SPECTROSCOPIC
bonus,,Short Answer,5) Earth and Space – Short Answer Identify all of the following three types of galaxies that are expected to have substantial ongoing star formation: 1) Elliptical; 2) Spiral; 3) Irregular.,"2, 3"
toss-up,energy,Short Answer,"6) Energy – Short Answer Argonne National Lab researchers are studying the charge-separation mechanisms in the light reactions of bacterial photosynthesis. One of the main products of this reaction is what cofactor, which acts as a reducing agent during carbon fixation?","NADPH (do not accept: NADP+, NADP)"
bonus,energy,Short Answer,"6) Energy – Short Answer Researchers at Ames Lab have developed a new refrigeration technology based on magnetocaloric [mag-NEE-toh-cah-LOR-ik] cooling for commercial use. If a refrigerator removes 30 Joules from a low-temperature reservoir and adds 50 Joules to a high-temperature reservoir each cycle, then what is its coefficient of performance?","1.5 (ACCEPT: 3/2, 1 1/2)"
toss-up,math,Short Answer,7) Math – Short Answer The volume of a right circular cone is 12. What is the new volume if the height remains constant and the radius of the base is doubled?,48
bonus,math,Short Answer,"7) Math – Short Answer If the line tangent to the graph of the differentiable function f of x at the point (–2, 6.5) passes through the point (9.5, –3), then what is f prime of x when x = –2?",–19/23
toss-up,physics,Short Answer,8) Physics – Short Answer Rank the following three processes in increasing order of the temperature at which they occur at standard pressure: 1) Ice melts; 2) Dry ice sublimates [SUB-lim-ates]; 3) Helium boils.,"3, 2, 1"
bonus,physics,Short Answer,"8) Physics – Short Answer Identify all of the following three devices that, on their own, can convert AC current to DC current: 1) Diode; 2) Rectifier; 3) Transformer.","1, 2"
toss-up,biology,Short Answer,9) Biology – Short Answer What cytoskeletal component is the major constituent of the mitotic spindle apparatus?,MICROTUBULES (do not accept: MICROFILAMENTS)
