type,subject,format,question,answer
toss-up,,Short Answer,1) Earth & Space – Short Answer What line separates the dark and light hemispheres of the moon?,TERMINATOR
bonus,,Multiple Choice,"1) Earth & Space – Multiple Choice Which of the following combinations of gases best describes Earth’s primordial atmosphere? W) Carbon dioxide, nitrogen, and water vapor X) Hydrogen, helium, and methane Y) Nitrogen, oxygen, and argon Z) Helium, argon, and xenon [ZEE-non]","X) HYDROGEN, HELIUM, AND METHANE
******************"
toss-up,biology,Multiple Choice,2) Biology – Multiple Choice MRSA [mirsa] is an infection-causing bacteria. Which of the following best describes why MRSA is especially difficult to treat relative to many other human pathogens? W) It reproduces very quickly X) It can evade the immune system Y) It is resistant to many antibiotics Z) It secretes harmful toxins,Y) IT IS RESISTANT TO MANY ANTIBIOTICS
bonus,biology,Multiple Choice,2) Biology – Multiple Choice Which of the following percentages is the closest to the fraction of the human genome that codes for proteins? W) 99 X) 50 Y) 10 Z) 1,Z) 1
toss-up,math,Short Answer,"3) Math – Short Answer The end of a pendulum swings through an arc 12 feet long when the string swings through an angle of 1.5 radians. In feet, what is the length of the pendulum?",8
bonus,math,Short Answer,3) Math – Short Answer What is the y-coordinate of the solution of the following system of 2 equations: 9x + 8y = 4 and 7x + 3y = 5.,"–17/29
******************"
toss-up,chemistry,Multiple Choice,"4) Chemistry – Multiple Choice Andrew has a 1-kilogram test weight that he places on a scale and measures five observations, which he records in kilograms as 1.31, 1.33, 1.32, 1.33, and 1.31. Which of the following best describes the scale? W) Precise and accurate X) Neither precise nor accurate Y) Precise, but not accurate Z) Accurate, but not precise","Y) PRECISE, BUT NOT ACCURATE"
bonus,chemistry,Short Answer,4) Chemistry – Short Answer Rank the following three diatomic molecules in order of increasing bond dissociation energy: 1) Nitrogen; 2) Oxygen; 3) Fluorine.,"3, 2, 1"
toss-up,energy,Short Answer,5) Energy – Short Answer Researchers at Princeton Plasma Physics Lab are studying the flow of infalling matter in stellar accretion disks. The resistance of these flows to falling directly into the star is most related to the conservation of what quantity?,ANGULAR MOMENTUM
bonus,energy,Short Answer,5) Energy – Short Answer Researchers at Lawrence Berkeley National Lab are studying how the immune system detects viruses. Identify all of the following three conditions that can be caused by autoimmunity: 1) Transplant rejection; 2) Type I diabetes; 3) Hay fever.,"ALL
******************"
toss-up,physics,Short Answer,"6) Physics – Short Answer According to Coulomb’s law, the electric force between two point charges is directly proportional to what power of the distance between the charges?",NEGATIVE TWO
bonus,physics,Short Answer,"6) Physics – Short Answer A car is driving around a circular track with a radius of 250 meters. It begins at a speed of thirty meters per second, and accelerates tangentially [tan-JEN-chul-ee] at five meters per second squared for four seconds. In meters per second squared, what is the centripetal acceleration of the car afterwards?",10
toss-up,biology,Short Answer,7) Biology – Short Answer Antibodies are secreted forms of proteins similar in structure to surface receptors found on what type of immune cell?,B CELL (ACCEPT: B LYMPHOCYTE)
bonus,biology,Short Answer,7) Biology – Short Answer You want to sequence eukaryotic mRNA by using a DNA primer that will bind to the 3-prime end of transcripts with high affinity. This primer should be primarily composed of what base?,"THYMINE (ACCEPT: T)
******************"
toss-up,,Multiple Choice,8) Earth & Space – Multiple Choice Which of the following best describes the structure of the mid-Atlantic ridge? W) One long continuous ridge X) Many spreading ridges offset by normal faults Y) Many spreading ridges offset by horsts and grabens [GRAH-bens] Z) Many spreading ridges offset by transform faults,Z) MANY SPREADING RIDGES OFFSET BY TRANSFORM FAULTS
bonus,,Multiple Choice,8) Earth & Space – Multiple Choice A molecule of carbon dioxide in the atmosphere is most likely to leave the atmosphere through which of the following processes? W) Dissolution into seawater X) Atmospheric escape Y) Photosynthesis Z) Respiration,W) DISSOLUTION INTO SEAWATER
toss-up,energy,Short Answer,"9) Energy – Short Answer Argonne National Lab scientists are developing materials for use in spintronic storage, which exploits the spin quantum number as a way to store information. In particular, spintronics is concerned with the spin quantum number of what subatomic particle?",ELECTRON
