type,subject,format,question,answer
toss-up,biology,Multiple Choice,With which of the following does human interstitial fluid differ in concentration the most when compared with plasma: W) sodium ions X) potassium ions Y) magnesium ions Z) proteins,Z) PROTEINS
bonus,biology,Short Answer,What human organ produces the majority of immune complement proteins?,LIVER
toss-up,chemistry,Multiple Choice,Which of the following is a diprotic acid: W) H C O 2 2 4 X) H PO 3 4 Y) HCl Z) HNO 2,"W) H C O
2 2 4
(Solution: oxalic acid with 2 acidic H atoms)"
bonus,chemistry,Multiple Choice,"Which of the following statements is NOT true: W) an ideal gas cannot undergo condensation X) the less mass a particle has, the faster it will effuse Y) when a gas is compressed, its temperature always increases Z) a gas is easier to compress than a liquid","Y) WHEN A GAS IS COMPRESSED, ITS TEMPERATURE ALWAYS INCREASES
High School Round 10 Page 1"
toss-up,physics,Multiple Choice,Which of the following BEST describes the most common functions for which most transistors are used: W) to switch on and off or amplify electronic signals X) to allow electric current to pass in only one direction while increasing or decreasing the voltage Y) to store electrical energy Z) to regulate the frequency of electrical sine waves,W) TO SWITCH ON AND OFF OR AMPLIFY ELECTRONIC SIGNALS
bonus,physics,Multiple Choice,Which of the following is the abbreviated name of the most common field effect transistor in modern electronic circuitry: W) DET X) MOSFET Y) BJT Z) BFET,X) MOSFET
toss-up,math,Short Answer,"Find the cotangent and cosecant, respectively, of a 90º angle:",COTAN = 0; COSECANT = 1
bonus,math,Multiple Choice,"Which of the following points is closest to the point (1, –2): W) (3, –5) X) (0, 3) Y) (3, 0) Z) (–5, –5)","Y) (3, 0)
(Solution: d = (x −x )2 +(y − y )2 ; (3−1)2 +(0−(−2))2 = 8)
2 1 2 1
High School Round 10 Page 2"
toss-up,earth science,Multiple Choice,"In which of the following lakes in North America would you typically find a thriving community of halophiles and alkaliphiles: W) Lake Michigan X) Mono Lake, California Y) Great Slave Lake, Canada Z) Lake Powell, Utah/Arizona","X) MONO LAKE, CALIFORNIA"
bonus,earth science,Multiple Choice,Which of the following BEST explains why Mono Lake in California is hypersaline: W) it has no outlet and a high evaporation rate X) it is subject to extreme saltwater intrusion emanating from a vast system of underground aquifers Y) it is underlain by massive salt domes formed 250 million years ago Z) it has been subjected to periodic eruptions of volcanic ash,W) IT HAS NO OUTLET AND A HIGH EVAPORATION RATE
toss-up,,Multiple Choice,"6) GENERAL SCIENCE Multiple Choice Most VOC’s, or volatile organic compounds, are: W) hydrocarbons X) oxides Y) nitrogenous wastes Z) particulates",W) HYDROCARBONS
bonus,,Short Answer,6) GENERAL SCIENCE Short Answer A 25-microliter blood serum sample contains 50 micrograms of an enzyme. What is the enzyme concentration in parts per million?,"2,000 (ACCEPT: 2 × 103)
(Solution: 50 ug/0.025 ml = 2000 ug/ml = 2000 ppm)
High School Round 10 Page 3"
toss-up,,Short Answer,7) ASTRONOMY Short Answer What specific class of stars was discovered by Henrietta Leavitt to have special properties that allowed it to be used in measuring long astronomical distances?,CEPHEID VARIABLES
bonus,,Multiple Choice,"7) ASTRONOMY Multiple Choice Which of the following most directly addresses that a gas of low density, when excited, will emit light of a certain wavelength: W) Kirchhoff’s second law X) Bode’s second law Y) Wien’s law Z) Balmer’s law",W) KIRCHHOFF’S SECOND LAW
toss-up,biology,Multiple Choice,Which of the following molecules would have the most peptide bonds: W) glycogen X) hemoglobin Y) lecithin Z) DNA,X) HEMOGLOBIN
bonus,biology,Short Answer,Name all of the following 4 substances that would typically be considered exocrine products: insulin; pepsin; hemoglobin; epinephrine,"PEPSIN
High School Round 10 Page 4"
toss-up,chemistry,Multiple Choice,Which of the following would be LEAST applicable for determining the end point in a titration experiment: W) pH meter X) phenolphthalein (read as: fee-knoll-THAY-lean) solution Y) potentiometer Z) mass spectrometry,Z) MASS SPECTROMETRY
bonus,chemistry,Multiple Choice,Which of the following gases will have the LOWEST freezing point: W) hydrogen X) water Y) helium Z) carbon dioxide,Y) HELIUM
toss-up,physics,Short Answer,"By what factor will the gravitational attraction between two masses be multiplied, if the distance between their centers of mass remains the same, but the mass of one doubles?",2 TIMES (ACCEPT: 2 or DOUBLES)
bonus,physics,Multiple Choice,Which of the following occurs when a glass tube is rubbed with a silk cloth: W) protons are transferred from the silk to the glass tube X) protons are transferred from the glass tube to the silk Y) electrons are transferred from the silk to the glass tube Z) electrons are transferred from the glass tube to the silk,"Z) ELECTRONS ARE TRANSFERRED FROM THE GLASS TUBE TO THE SILK
High School Round 10 Page 5"
toss-up,math,Short Answer,"What are the leading coefficient and degree, respectively, of the following polynomial: 3x2 – 6x5 + 7",LEADING COEFFICIENT = –6; DEGREE = 5
bonus,math,Short Answer,"The terminal side of angle θ (read as: theta) in standard position passes through the point (–5, 12). Find the sine, cosine and tangent, in fractional form: 12 −5 −12","SIN = ; COS = ; TAN =
13 13 5"
toss-up,earth science,Multiple Choice,Which of the following is both fluorescent and radioactive: W) calcite X) halite Y) talc Z) zircon,Z) ZIRCON
bonus,earth science,Multiple Choice,Which of the following both have very similar chemical compositions but exhibit different colors: W) ruby and sapphire X) opal and pearl Y) diamond and quartz Z) amber and citrine,"W) RUBY AND SAPPHIRE
High School Round 10 Page 6"
toss-up,,Multiple Choice,13) GENERAL SCIENCE Multiple Choice Which of the following has the largest seasonal hypoxic zone in coastal waters of the western hemisphere: W) the Chesapeake Bay X) the Gulf of Maine Y) the Gulf of Mexico Z) Hudson Bay,Y) THE GULF OF MEXICO
bonus,,Multiple Choice,"13) GENERAL SCIENCE Multiple Choice The hypoxic zone in the Gulf of Mexico, and many other areas in the world, is largely caused by the influx of which of the following into waterways: W) phosphorous X) nitrogen Y) potassium Z) sulfur",X) NITROGEN
