type,subject,format,question,answer
toss-up,math,Short Answer,"If [log base 10 of 100 to the power of 2x equals 2], what P is the value of x? 2𝑥 𝑙𝑙𝑙100 = 2","(ACCEPT: 0.5)
1
2"
bonus,math,Short Answer,Simplify the following expression: [secant squared of 3 pi over 4 minus cosecant squared of pi over2 4 3 𝜋 minus 2co 𝜋 sine sq2uared of 4 sec 4 −csc 4 −cos 4𝜋 pi].,-1
toss-up,chemistry,Short Answer,What is the electron configuration of chromium?,1s2 2s2 2p6 3s2 3p6 4s1 3d5 (ACCEPT: [Ar (argon)] 4s1 3d5)
bonus,chemistry,Short Answer,Baeyer-Villiger oxidation is used to transform a ketone into what functional group?,"ESTER
High School Round 3 A Page 1"
toss-up,physics,Multiple Choice,A box is sitting on a ramp with a coefficient of static friction of 0.7. Which of the following is closest to the smallest ramp angle for which the box will begin to slide down the ramp? W) 30° X) 35° Y) 45° Z) 60°,X) 35°
bonus,physics,Multiple Choice,"Assuming that 1 atmosphere = 1.01 × 105 pascals and the density of water is 1000 kilograms per cubic meter, at what depth of water will the absolute pressure be 10.8 times the atmospheric pressure? W) 10.1 meters X) 101 meters Y) 1,010 meters Z) 10.1 kilometers",X) 101 METERS
toss-up,,Multiple Choice,4) EARTH AND SPACE Multiple Choice Which of the following is closest to the percentage of incoming solar radiation that is absorbed by the ocean and land? W) 5% X) 15% Y) 20% Z) 50%,Z) 50%
bonus,,Multiple Choice,4) EARTH AND SPACE Multiple Choice In which of the following silicate groups of minerals does olivine belong? W) Nesosilicates [nee-soh-SIL-i-kayts] X) Inosilicates Y) Sorosilicates Z) Phyllosilicates [fil-oh-SIL-i-kayts],"W) NESOSILICATES
High School Round 3 A Page 2"
toss-up,biology,Multiple Choice,Eukaryotic [yoo-KAR-ee-oh-tik] genes are composed of introns and exons. Which of the following eukaryotes [yoo-KAR-ee-ohts] would have the shortest intron size? W) Mice X) Fruit flies Y) Humans Z) Yeast,Z) YEAST
bonus,biology,Short Answer,"In the production of mammalian proteins, the first amino acid in the polypeptide sequence is almost always the same amino acid. What is this amino acid that is prevalent in almost all proteins?",METHIONINE (ACCEPT: MET AND M)
toss-up,energy,Multiple Choice,Which of the following has long been considered the upper theoretical percentage limit for solar cell efficiency? W) 24.5% X) 33.7% Y) 41.2% Z) 62.8%,X) 33.7%
