type,subject,format,question,answer
toss-up,chemistry,Multiple Choice,"The reaction Fe O + 4H  3Fe + 4H O, is an example of what 3 4 2 2 class of chemical reaction: W) decomposition X) single replacement Y) combustion Z) combination",X) SINGLE REPLACEMENT
bonus,chemistry,Short Answer,"Find the mass percent composition, rounded to the nearest whole number, for each atom in KClO . Assume the atomic masses of potassium = 39, chlorine = 35, and 3 oxygen = 16","K = 32%; Cl = 29%; O = 39%
(Solution: K= 39g/122g × 100% = 32%; Cl= 35/122 × 100% = 29%; O= 48/122 × 100% = 39%)"
toss-up,biology,Multiple Choice,Which of the following is the highest level of structural organization in myoglobin: W) primary X) secondary Y) tertiary Z) quaternary,Y) TERTIARY
bonus,biology,Short Answer,Name all of the following 4 choices that are characteristic of E. coli: gram negative; an enteric organism; non-motile; bacillus,"GRAM NEGATIVE; AN ENTERIC ORGANISM; BACILLUS
(ACCEPT: ALL BUT NON-MOTILE)
High School Round 8 Page 1"
toss-up,physics,Multiple Choice,Which of the following colors of light has the greatest angle of refraction in normal glass: W) yellow X) green Y) orange Z) blue,Z) BLUE
bonus,physics,Multiple Choice,"If a beam of white light passes through a prism, which of the following colors color will emerge on the other side at the lowest angle with respect to the incident beam: W) orange X) indigo Y) green Z) blue",W) ORANGE
toss-up,math,Multiple Choice,Which of the following is NOT true: W) all central angles in a regular polygon are equal X) irregular polygons are not considered to have centers and have no central angles Y) the circumcircle of a regular polygon is the circle that passes through at least one vertex Z) all regular polygons are convex,"Y) THE CIRCUMCIRCLE OF A REGULAR POLYGON IS THE CIRCLE THAT
PASSES THROUGH AT LEAST ONE VERTEX"
bonus,math,Short Answer,"Find the sum of all interior angles, in degrees, in a regular polygon having 100 sides:","17,640
(Solution: (100 – 2)(180) = 17,640º)
High School Round 8 Page 2"
toss-up,earth science,Multiple Choice,"Because of Earth’s rotation and shape, ocean currents are intensified along which of the following borders of all oceans: W) northern X) southern Y) eastern Z) western",Z) WESTERN
bonus,earth science,Multiple Choice,Which of the following is NOT generally characteristic of a passive continental margin: W) relatively wide continental shelf X) oceanic trench Y) terrigenous sediment Z) continental rise,X) OCEANIC TRENCH
toss-up,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice The sea nettle is the Bering Sea’s most common: W) jellyfish X) crab Y) sea urchin Z) walleye pollock,W) JELLYFISH
bonus,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice 1 cubic foot per second equals approximately how many gallons per minutes: W) 256 X) 449 Y) 646 Z) 724,"X) 449
High School Round 8 Page 3"
toss-up,,Short Answer,7) ASTRONOMY Short Answer Which of the terrestrial planets has the lowest albedo?,MERCURY
bonus,,Short Answer,7) ASTRONOMY Short Answer Most of the hydrogen that makes up the planet Jupiter is in what phase?,LIQUID
toss-up,chemistry,Multiple Choice,Which of the following is the theoretical end of a titration: W) end point X) indicator point Y) equivalence point Z) standardization point,"Y) EQUIVALENCE POINT
(Solution: end point is the observed end of a titration)"
bonus,chemistry,Short Answer,"In a strong acid-base titration, what is the pH of the solution when the equivalence point is reached?","7
High School Round 8 Page 4"
toss-up,biology,Short Answer,What specific class of antibodies is most commonly responsible for degranulation of basophils or mast cells?,IgE (ACCEPT: IMMUNOLGLOBULIN E)
bonus,biology,Multiple Choice,Which of the following is a group of about 20 proteins that aid in the attraction and phagocytosis of microorganisms by macrophages: W) alpha interferons X) complement system Y) TNF Z) hemopoietins,X) COMPLEMENT SYSTEM
toss-up,physics,Short Answer,What property of a wave is generally said to increase during constructive interference?,AMPLITUDE
bonus,physics,Short Answer,What is the most common name for the Law or principal dictating that the amount of a substance that is released or deposited from an electrode is directly proportional to the amount of electric current passing through the circuit?,"FARADAY’S FIRST LAW OF ELECTROLYSIS
(ACCEPT: FARADAY’S FIRST LAW or FARADAY’S LAW OF ELECTROLYSIS)
High School Round 8 Page 5"
toss-up,math,Short Answer,Find 2 mean proportionals between the numbers 3 and 24:,"6 AND 12
(Solution: 3r3 = 24, r = 2)"
bonus,math,Short Answer,Find the numerical value of the geometric mean of the following 4 values: 21; 23; 28; 28,"32 (DO NOT ACCEPT: 25)
(Solution: 1 + 3 + 8 + 8 = 20/4 = 5; 25 = 32)"
toss-up,earth science,Multiple Choice,Many of the driest locales on Earth are situated between which of the following latitudes: W) 0º to 15º X) 15º to 30º Y) 30º to 45º Z) 45º to 60º,X) 15º to 30º
bonus,earth science,Multiple Choice,"Which of the following is NOT true of breccia rock: W) it is sedimentary X) its color is variable Y) its texture consists of rounded pebbles, cobbles and boulders Z) fragments may be any type of igneous, metamorphic, or sedimentary rocks","Y) ITS TEXTURE CONSISTS OF ROUNDED PEBBLES, COBBLES AND
BOULDERS
(Solution: constituent clasts are angular)
High School Round 8 Page 6"
toss-up,,Multiple Choice,"13) GENERAL SCIENCE Multiple Choice In the northern hemisphere, which of the following degrees latitude would experience a length of day of 6 months: W) 0 X) 30 Y) 60 Z) 90",Z) 90
bonus,,Multiple Choice,13) GENERAL SCIENCE Multiple Choice Which of the following is a substance that is generally considered friable: W) concrete X) topaz Y) quartz Z) perlite,"Z) PERLITE
(Solution: it is easily reduced to smaller pieces with little effort)"
