type,subject,format,question,answer
toss-up,physics,Short Answer,"1) Physics – Short Answer A 50-kilogram mass is sliding at an initial speed of 5.25 meters per second on ice, coming to rest uniformly in 3.5 seconds due to friction. In newtons, what is the magnitude of the force of friction on the mass due to the ice?",75
bonus,physics,Short Answer,"1) Physics – Short Answer Gloria is preparing to image a biological sample, so she places it underneath a 50-millimeter glass slide. Given that the index of refraction of the glass is 1.2 and that she is viewing the sample from directly overhead, then, to the nearest whole millimeter, what is the apparent depth of the sample?","42
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,2) Energy – Short Answer Berkeley Lab researchers used broad-spectrum infrared light to determine the reactivity of a heterogeneous [hetero-JEE-nyus] catalyst at different points on the surface of the catalyst. What user facility at Lawrence Berkeley National Lab did they use to generate the infrared light?,ALS (ACCEPT: ADVANCED LIGHT SOURCE)
bonus,energy,Short Answer,"2) Energy – Short Answer Scientists at Oak Ridge National Lab have discovered a new method to filter out heavy isotopes of hydrogen using a functionalized form of what class of polymeric [paw-lih-MARE-ik] compounds, which consist of artificially-constructed porous carbon-based scaffolds ligating [LYE-gating] metal ions?","METAL-ORGANIC FRAMEWORK (ACCEPT: MOF)
High School - Round 11A Page 1"
toss-up,biology,Short Answer,"3) Biology – Short Answer When fermentation occurs in humans, pyruvate [pie-ROO-vate] is reduced by NADH to form what molecule?",LACTATE (ACCEPT: LACTIC ACID)
bonus,biology,Short Answer,"3) Biology – Short Answer What flexible amino acid is present on nearly every third residue of collagen, due to its ability to fit on the inside of the triple helix?","GLYCINE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Short Answer,4) Chemistry – Short Answer What is the hybridization [HIGH-brih-dye-ZAY-shun] of the central atom in bromine [BROH-meen] trifluoride?,SP3D (ACCEPT: DSP3)
bonus,chemistry,Short Answer,4) Chemistry – Short Answer Consider the combustion reaction of solid graphite with gaseous [gah- shus] oxygen to generate gaseous carbon monoxide. Identify all of the following three changes that would shift the equilibrium of this reaction to the right: 1) Adding more solid carbon; 2) Increasing the temperature; 3) Compressing the reaction vessel.,"NONE
High School - Round 11A Page 2"
toss-up,math,Multiple Choice,"5) Math – Multiple Choice According to the rational root theorem, which of the following is NOT a possible solution to the equation 8x3 – 2x2 + x – 12 = 0? W) 2 X) 4 Y) 6 Z) 8",Z) 8
bonus,math,Short Answer,"5) Math – Short Answer A line contains five points A, B, C, D, and E. A second line contains four other points W, X, Y, and Z. What is the maximum possible number of lines that contain at least two of these 9 points?","22
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"6) Earth and Space – Short Answer What isotope accounts for approximately 7 parts per trillion of the Earth’s atmosphere, and can be formed from the radioactive decay of tritium [TRIH-tee-um]?",HELIUM-3
bonus,,Short Answer,6) Earth and Space – Short Answer Identify all of the following three minerals that have cubic crystal structure: 1) Calcite; 2) Galena [gah-LEE-nah]; 3) Mica.,"2
High School - Round 11A Page 3"
toss-up,physics,Short Answer,"7) Physics – Short Answer Steve is constructing an array from two antennas. He sets them to transmit in phase at 30 kilohertz, and he wants to place them in such a way that no destructive interference occurs at any location. To the nearest kilometer, what is the maximum separation distance between the antennas?",5
