type,subject,format,question,answer
toss-up,,Multiple Choice,"1) EARTH AND SPACE Multiple Choice Which of the following most accurately describes the dominant air mass over Nebraska in January? W) Cold, dry, continental X) Cold, humid, maritime Y) Warm, dry, continental Z) Cold, humid, aquatic","W) COLD, DRY, CONTINENTAL"
bonus,,Short Answer,"1) EARTH AND SPACE Short Answer By name or number, put the following four choices in chronological order from earliest to most recent: 1) occurrence of humans, 2) existence of Pangaea, 3) formation of the Great Lakes, 4) extinction of the dinosaurs.","EXISTENCE OF PANGAEA, EXTINCTION OF DINOSAURS, OCCURRENCE OF
HUMANS, FORMATION OF THE GREAT LAKES (ACCEPT: 2, 4, 1, 3)
_______________________________________________________"
toss-up,physics,Short Answer,"Turbulent flow is more likely to occur under conditions where Reynolds numbers are high. Under these conditions, what forces are dominant in the system's fluid?",INERTIAL
bonus,physics,Short Answer,"A 10-meter long cannon is pointed directly up and launches a 1- kilogram cannon ball. The cannon ball is accelerated up the length of the cannon with a constant force of 13.2 newtons due to the explosion. Given g as 10 meters per second squared and assuming no energy loss due to friction, what is the velocity, in meters per second, of the cannon ball as it leaves the cannon?","8
Round 2 Page 1"
toss-up,,Multiple Choice,"3) EARTH AND SPACE Multiple Choice Which of the following BEST describes what happens to continental crust as glaciers melt and retreat? W) Springs fill in low-lying regions left behind X) The crust remains deformed, leaving large synclines Y) The crust isostatically rebounds Z) There is no impact on the crust",Y) THE CRUST ISOSTATICALLY REBOUNDS
bonus,,Multiple Choice,"3) EARTH AND SPACE Multiple Choice Sinkholes, disappearing streams, and caves are found in which of the following types of regions? W) Marshes X) Glaciated alpine Y) Outwash plains Z) Karst topography","Z) KARST TOPOGRAPHY
_______________________________________________________"
toss-up,energy,Short Answer,"What is the term for the liquid, consisting of precipitation and waste decomposition, that has been filtered through a landfill?",LEACHATE
bonus,energy,Short Answer,"What is the name of an energy storage technology in which electrical energy is stored by accelerating a rotor, maintaining the energy in the system as rotational energy?","FLYWHEEL
Round 2 Page 2"
toss-up,biology,Multiple Choice,"Wolves are introduced to an island populated with white-tailed deer. After several generations, the average sprint speed of the deer increased significantly relative to the wolf introduction period. In evolutionary terms, of which of the following kinds of selection is this is an example? W) Disruptive X) Stabilizing Y) Directional Z) Kin",Y) DIRECTIONAL
bonus,biology,Short Answer,What is the name of the major excretory organ found in insects?,"MALPIGHIAN TUBULE
_______________________________________________________"
toss-up,math,Short Answer,What is the multiplicative identity of the complex numbers in standard a + bi form?,1 + 0i (ACCEPT: 1)
bonus,math,Short Answer,Factor the following polynomial completely over the real numbers: x3 + 3x2 – 5x – 15.,"(x + 3)(x + 5)(x - 5) (IN ANY ORDER)
Round 2 Page 3"
toss-up,biology,Multiple Choice,"In insects, larval imaginal discs typically produce all of the following adult structures, EXCEPT: W) Legs X) Wings Y) Abdomens Z) Antennae",Y) ABDOMENS
bonus,biology,Short Answer,A plant has both megasporangiate (read as: meh-gah-spoh-RAHN- jeet) and microsporangiate (read as: my-krōe-spoh-RAHN-jeet) flowers on the same plant. Indicate the term that describes this type of plant.,"MONOECIOUS
_______________________________________________________"
toss-up,energy,Short Answer,What element is the primary component of most photovoltaic cells?,SILICON
bonus,energy,Short Answer,"What do we call the point in time when the maximum rate of global petroleum extraction is reached, after which the rate of production declines?","PEAK OIL
Round 2 Page 4"
toss-up,physics,Short Answer,"If we double the voltage in a simple DC circuit and reduce the resistance by half, what will happen to the value of the current?",QUADRUPLE
bonus,physics,Short Answer,"By name or number, identify all of the following three choices that are apparent differences between a muon and an electron: 1) mass, 2) electric charge, 3) half life?","MASS AND HALF LIFE (ACCEPT: 1 AND 3)
_______________________________________________________"
toss-up,biology,Multiple Choice,Which of the following is a model of enzyme action? W) Induced fit X) Lipid bilayer Y) Activator action Z) Active site,W) INDUCED FIT
bonus,biology,Multiple Choice,Which of the following is the primary determinant of secondary protein structure? W) Hydrogen bonding X) Amino acid sequence Y) Protein free energy Z) Global energy minimum,"W) HYDROGEN BONDING
Round 2 Page 5"
toss-up,math,Short Answer,What is the exponent of 5 in the prime factorization of 325?,2
bonus,math,Short Answer,For which real values of x does the following the series converge: ∞ xn (read as the summation from n equals 0 to infinity of [pause] x to the power of n over n n=0 n! factorial)?,"ALL REAL NUMBERS
_______________________________________________________"
