type,subject,format,question,answer
toss-up,energy,Short Answer,"When a 10 kilogram object is lifted 10 meters, in a gravitational field of 9.8 meters per second squared, what is the change in potential energy of the object in joules?",980
bonus,energy,Short Answer,"Taking g as 10 meters per second squared and assuming there is no friction, at about what height in meters must a 100 kilogram roller coaster start from rest in order to achieve a speed of 100 meters per second at the bottom?","500
________________________________________________________________________"
toss-up,chemistry,Multiple Choice,Which of the following is the name of the compound HClO ? 4 W) Hydrogen perchlorite X) Chloric acid Y) Perchloric acid Z) Hypochloric acid,Y) PERCHLORIC ACID
bonus,chemistry,Multiple Choice,Which of the following is NOT a state function? W) Volume X) Energy Y) Pressure Z) Heat,Z) HEAT
toss-up,math,Short Answer,Express (read as: the summation of x equals 1 to n of log of x) with a factorial.,log n!
bonus,math,Short Answer,How many different letter arrangements can be formed using the six letters in the word “energy”?,"360
________________________________________________________________________"
toss-up,physics,Short Answer,"If Tajon applies 100 newtons of force on a 2-meter wrench at a right angle to the wrench and parallel to the plane of rotation, how much torque, in newton meters, is he applying to the bolt?",200
bonus,physics,Multiple Choice,"What makes arches and domes more stable than flat roofed structures? W) They transmit compressive forces along their length to the ground, uniformly bearing the load of gravity X) Each section is under great tension, using the stronger dimension of the components Y) Torsional resistance to sideways swaying ensures that such structures are stable, even in high winds Z) The surface tension of the arched shape allows the building components to be hollowed out, saving weight.","W) THEY TRANSMIT COMPRESSIVE FORCES ALONG THEIR LENGTH TO THE
GROUND, UNIFORMLY BEARING THE LOAD OF GRAVITY"
toss-up,,Multiple Choice,5) EARTH AND SPACE Multiple Choice Which of the following is a common mineral that is composed entirely of silicon and oxygen? W) Pyrite X) Quartz Y) Bauxite (read as: BOHK-syt) Z) Feldspar,X) QUARTZ
bonus,,Multiple Choice,5) EARTH AND SPACE Multiple Choice Which of the following minerals is a mafic silicate? W) Fluorite X) Diamond Y) Muscovite Z) Pyroxene (read as: py-ROHK-seen),"Z) PYROXENE
________________________________________________________________________"
toss-up,math,Multiple Choice,Which of the following functions is one-to-one? W) f(x) = |x| + 3 (read as: f of x equals the absolute value of x plus 3) X) f(x) = x2 – 6x + 11 (read as: f of x equals x squared minus 6 x plus 11) Y) f(x) = 5x3 + 9 (read as: f of x equals 5 x cubed plus 9) Z) f(x) = (read as: f of x equals 1 over x squared),Y) f(x) = 5x3 + 9
bonus,math,Short Answer,"A triangle has sides of length 5, 7, and 8 meters. In simplest form and in meters squared, what is the area of the triangle?",10
toss-up,energy,Multiple Choice,Why is riding a bicycle on a well-maintained road more energy efficient than walking or running? W) Bipedal motion is highly inefficient X) The coefficient of sliding friction between tires and the ground is less than that between shoes and the ground Y) Gravity does very little work on a bicyclist relative to a walker or runner Z) Bicycling requires more calories than walking,"Y) GRAVITY DOES VERY LITTLE WORK ON A BICYCLIST RELATIVE TO A
WALKER OR RUNNER"
bonus,energy,Short Answer,"When a ball of mass m is launched vertically to a height h and returns to its original starting point of launch, what is the value of its change in gravitational potential energy?","0
________________________________________________________________________"
toss-up,physics,Multiple Choice,Which of the following has NOT been proposed as a way to test string theory? W) Cosmic ray experiments X) High energy particle collisions Y) Electron mapping Z) Precision tests of short-range gravitational forces,Y) ELECTRON MAPPING
bonus,physics,Multiple Choice,"A jet engine gets its thrust by taking in air, heating and compressing it and then ejecting it at a high speed. If a particular engine takes in 20 kilograms of air per second at 100 meters per second, and ejects it at 500 meters per second, what is the thrust of the engine in newtons? W) 760 X) 8000 Y) 9100 Z) 10,500",X) 8000
toss-up,energy,Short Answer,"On a football team, there is a defensive lineman who weighs 350 pounds and can run at 10 miles per hour. On the same team, the wide receiver weighs 175 pounds and can run 20 miles per hour. At top speed, which player has more kinetic energy?",WIDE RECEIVER
bonus,energy,Short Answer,"A race car initially moving with a velocity of 50 meters per second produces a skid mark on the road while braking. Using g as 10 meters per second squared, and providing your answer to the nearest integer, how long is the skid mark in meters if the coefficient of kinetic friction is 1.0?","125
________________________________________________________________________"
toss-up,,Short Answer,10) EARTH AND SPACE Short Answer Transpolar drift is responsible for the net transport of water and ice in what direction in the Arctic Basin?,WEST TO EAST
bonus,,Short Answer,10) EARTH AND SPACE Short Answer Most sea ice exiting the Arctic Basin passes through what large strait between Greenland and Svalbard (read as: SVAHL-bahr)?,THE FRAM STRAIT
toss-up,physics,Multiple Choice,A car of mass 700 kilograms travels at 20 meters per second and collides with a stationary truck of mass 1400 kilograms. The two vehicles interlock as a result of the collision and slide along an icy road. Which of the following is the approximate velocity in meters per second of the combined system? W) 5.6 X) 6.6 Y) 7.6 Z) 8.6,X) 6.6
bonus,physics,Multiple Choice,"Given that the specific heat of iron is 0.12 calories per gram degree Celsius, what will be the final temperature in degrees Celsius of 100 grams of 20 degree Celsius water when 100 grams of 40 degree Celsius iron nails are submerged in it? Provide your answer to the nearest whole number.","22
________________________________________________________________________"
toss-up,math,Short Answer,Find the derivative of 12x3 - 6x2 + – 25 (read as: 12 x cubed minus 6 x squared plus 3 over x to the fifth minus 25),36x2 –12x -
bonus,math,Short Answer,"A particle’s displacement in meters can be described by the function f(x) = 2x3 + 3x2 - 10x + 30. At x = 5 seconds, what is the acceleration in meters per second squared? Provide your answer to the nearest integer.",66
toss-up,,Short Answer,"13) EARTH AND SPACE Short Answer Besides Earth, what is the only other planet in our solar system known to have water ice on its surface?",MARS
bonus,,Multiple Choice,13) EARTH AND SPACE Multiple Choice Which of the following are carbon compounds in natural water that have diameters of less than 0.45 micrometers? W) Particulate organic matter X) Nondissolved solids Y) Particulate colloids Z) Dissolved organic carbon,"Z) DISSOLVED ORGANIC CARBON
________________________________________________________________________"
toss-up,math,Short Answer,What is tan + sin ?,
bonus,math,Short Answer,What is the contrapositive of the statement p implies q?,"NOT q IMPLIES NOT p (ACCEPT: IF NOT q, THEN NOT p)"
toss-up,chemistry,Short Answer,What is the pH of 1.0 mole of sodium hydroxide dissolved in 10 liters of water?,13
bonus,chemistry,Short Answer,Two Lewis structures depict the ozone molecule equally well and there is no way to distinguish between the two structures. What is the term that describes this phenomenon?,"RESONANCE
________________________________________________________________________"
toss-up,biology,Multiple Choice,Which of the following best describes the way in which the summation of action potentials from a motor neuron can bring a muscle fiber to the maximal level of contraction? W) Summation of contractions X) Suprastimulus Y) Maximal twitch rate Z) Tetany (read as: TEHT-nee),Z) TETANY
bonus,biology,Short Answer,"Order the following from smallest to largest: myofibril; muscle, actin; myosin; sarcomere (read as: SAHR-koh-mir ); muscle fiber.",ACTIN; MYOSIN; SARCOMERE; MYOFIBRIL; MUSCLE FIBER; MUSCLE
toss-up,chemistry,Multiple Choice,The ability of geckos to climb smooth surfaces is due to which of the following? W) Hydrogen bonding X) Van der Waals forces Y) Ion-dipole forces Z) Intramolecular forces,X) VAN DER WAALS FORCES
bonus,chemistry,Multiple Choice,Nanotechnologists are creating butterfly scale patterns on paper money to foil counterfeiters using which of the following substances? W) Calcium oxide X) Zinc oxide Y) Magnesium oxide Z) Aluminum oxide,"Z) ALUMINUM OXIDE
________________________________________________________________________"
toss-up,biology,Short Answer,"Tay Sachs is a fatal genetic disease. Individuals with Tay Sachs are homozygous for the recessive disease allele. If a husband and wife are both heterozygous for the gene, what is the percent chance that they will have a child with the disease?",25%
bonus,biology,Multiple Choice,A diploid cell has 32 chromatids in the G2 phase of the cell cycle. If you examine the cell in Prophase II you would find 2 cells each containing which of the following? W) 16 molecules of DNA X) 16 chromosomes made of DNA Y) 32 molecules of DNA Z) 32 chromosomes made of DNA,W) 16 MOLECULES OF DNA
toss-up,chemistry,Multiple Choice,Which of the following bonds should have the longest length? W) C-C (read as: C single bond C) X) C=C (read as: C double bond C) Y) C-H (read as: C single bond H) Z) C≡C (read as: C triple bond C),W) C-C
bonus,chemistry,Multiple Choice,Which of the following contains polar covalent bonds? W) F 2 X) HF Y) NaH Z) O 2,"X) HF
________________________________________________________________________"
toss-up,biology,Multiple Choice,"Darwin's theory of evolution stated all of the following except: W) Those organisms best fit for their environment survive and reproduce most successfully X) Acquired characteristics can be inherited Y) Species change over time through the process of natural selection Z) More organisms are produced than can survive, so living things compete for resources",X) ACQUIRED CHARACTERISTICS CAN BE INHERITED
bonus,biology,Short Answer,"Name all of the following in which the embryonic blastopore becomes the anus, and the mouth originates after the anus: 1) leopard frog, 2) cockroach, 3) bull shark, 4) earthworm, and/or 5) human.","1) LEOPARD FROG, 3) BULL SHARK AND 5) HUMAN"
toss-up,physics,Multiple Choice,What is one way in which power can be calculated? W) Subtracting the relative vectors F and v X) The time derivative of work performed Y) The strength of the force times g Z) The second derivative of acceleration,X) THE TIME DERIVATIVE OF WORK PERFORMED
bonus,physics,Multiple Choice,"In a wild shot, Guido flings a pool ball of mass m off a 0.68 meter high pool table with downward spin, and the ball hits the floor with a vertical speed of 6.0 meters per second. How fast was the ball moving vertically in meters per second when it left the pool table? W) 6.7 X) 5.7 Y) 4.7 Z) 3.7","Y) 4.7
________________________________________________________________________"
toss-up,,Short Answer,"22) EARTH AND SPACE Short Answer If the moon is in a crescent phase and appears in the eastern sky at sunrise, what phase will be next?",NEW MOON
bonus,,Multiple Choice,22) EARTH AND SPACE Multiple Choice Which of the following are the chemical reactants associated with the formation of Karst topography? W) HCl and PbS X) H SO and SiO 2 4 2 Y) H O and MgSiO 2 3 Z) H CO and CaCO 2 3 3,"Z) H CO and CaCO
2 3 3"
toss-up,math,Short Answer,"If someone has 1 red shirt, 2 blue shirts, 4 red pants, and 3 green pants from which to choose, what is the probability that a randomly selected shirt and pant combination has at least one red item? Provide your answer as a fraction in simplest form.",5/7
bonus,math,Short Answer,"If the mean of a certain sample is 8 and the standard deviation is 0.25, what value has a z-score of 12?","11
________________________________________________________________________"
toss-up,biology,Multiple Choice,"An apple flower is hermaphroditic, it has both a pistil and a stamen, which means it is a type of: W) Monoecious plant X) Dioecious plant (read as: dy-EE-shehs) Y) Diatomaceous plant (read as: dy-ah-toh-MAY-shehs) Z) Monostomate plant",W) MONOECIOUS PLANT
bonus,biology,Short Answer,"Many monoecious plant species avoid self pollination, reducing their likelihood of expressing deleterious recessive alleles in future generations. One strategy used by monoecious plants is to produce pollen long after the carpel of the same flower becomes able to receive it. Give the name for this strategy.",PROTOGYNOUS FLOWERING (ACCEPT: PROTOGYNY)
toss-up,,Multiple Choice,25) EARTH AND SPACE Multiple Choice During which of the following two days is the maximum solar altitude less than 90° at the equator? W) Winter solstice and vernal equinox X) Vernal and autumnal equinoxes Y) Winter and summer solstices Z) Summer solstice and autumnal equinox,Y) WINTER AND SUMMER SOLSTICES
bonus,,Short Answer,"25) EARTH AND SPACE Short Answer Put the formation of the following in chronological order from oldest to youngest: Rocky Mountains, Great Lakes, Colorado River, Appalachian Mountains.","APPALACHIAN MOUNTAINS, ROCKY MOUNTAINS, COLORADO RIVER, GREAT
LAKES"
