type,subject,format,question,answer
toss-up,,Short Answer,1) EARTH AND SPACE Short Answer What element is produced in a fusion of hydrogen within a star?,HELIUM
bonus,,Multiple Choice,1) EARTH AND SPACE Multiple Choice Which of the following statements best explains how conglomerates differ from breccias [BRECH-ee-uhs]? W) Conglomerates are comprised of interlocking crystals rather than sediments X) Breccias are comprised of less mature sediments Y) Conglomerates are formed at higher elevations Z) Breccias are formed through metamorphic processes,X) BRECCIAS ARE COMPRISED OF LESS MATURE SEDIMENTS
toss-up,biology,Short Answer,"In eukaryotic cells, the citric acid cycle takes place in what cellular organelle?",MITOCHONDRIA
bonus,biology,Multiple Choice,Which of the following is NOT characteristic of eudicots [yoo-DY- kots]? W) Flower parts in multiples of 4 or 5 X) Taproot Y) Two cotyledons [kot-l-EED-ns] Z) Pollen granules with one opening,Z) POLLEN GRANULES WITH ONE OPENING
toss-up,chemistry,Multiple Choice,"Which of the following elements, in its gaseous state, has the greatest electron affinity? W) Fluorine X) Bromine Y) Sulfur Z) Chlorine",W) FLUORINE
bonus,chemistry,Short Answer,"What disaccharide [dy-SAK-uh-ryd] is composed of beta-D- galactose [guh-LAK-tos] in a beta-1,4 linkage with alpha-D-glucose?",LACTOSE
toss-up,math,Multiple Choice,"The equation mx x ) [negative m x plus 1 equals 13 minus 4 times the quantity x plus 3] is an identity if m equals which of the following? - + 1 = 13 – 4( + 3 W) X) Y) - 4 Z) -1 1 AN4SWER: Z) 4 BONUS 4) MATH Multiple Choice If x x x , which of the following is true? 2 W) f is not a one to one funfctio(n) = -2 + 8 – 4 X) The graph of f opens upward Y) The graph of f has no x-intercept Z) The maximum value of f x is -4",W) f IS NOT A O(N)E TO ONE FUNCTION
toss-up,physics,Multiple Choice,The acceleration of an object that is in free fall in a vacuum is which of the following? W) Proportional to the mass of the object X) Proportional to the inverse of the mass of the object Y) Independent of the mass of the object Z) Equal to the product of force and mass,Y) INDEPENDENT OF THE MASS OF THE OBJECT
bonus,physics,Short Answer,What is the name of the phenomenon that explains why the surface of water might look like a mirror when viewed from underwater?,"TOTAL INTERNAL REFLECTION (ACCEPT: REFRACTION PAST THE CRITICAL
ANGLE)"
toss-up,,Short Answer,"6) EARTH AND SPACE Short Answer What do scientists call the process by which trade winds in the Pacific weaken, allowing warmer water to move toward the west coast of South America?",EL NINO (ACCEPT: EL NINO SOUTHERN OSCILLATION OR ENSO)
bonus,,Multiple Choice,6) EARTH AND SPACE Multiple Choice Which of the following surfaces has the highest albedo? W) Fresh snow cover X) Metallic roof on a skyscraper Y) Grass Z) Asphalt,W) FRESH SNOW COVER
toss-up,biology,Short Answer,"The fossil record of European black bears provides evidence of adaptive selection. In a population of black bears, identify the specific type of adaptive selection which would allow the average size of European black bears to increase after periods of glaciation but later decrease in size as interglacial periods warmed.",DIRECTIONAL (DO NOT ACCEPT: DIVERSIFYING)
bonus,biology,Short Answer,What is the common name of the large species of lizard found in Indonesia whose unusual size is attributed to island gigantism?,KOMODO DRAGON
toss-up,energy,Multiple Choice,Which of the following terms would be used as a synonym for a building described with the term LEED? W) Lead contaminated X) Green Y) Renewed Z) Sanitized,X) GREEN
