type,subject,format,question,answer
toss-up,chemistry,Multiple Choice,1) Chemistry – Multiple Choice Trans fats necessarily contain what functional group? W) Ester X) Alkene Y) Alcohol Z) Amine [ah-MEEN],X) ALKENE
bonus,chemistry,Multiple Choice,"1) Chemistry – Multiple Choice Tollens' test can detect aldehyde [AL-deh-hide]-containing compounds. To perform Tollens' test, an organic compound is mixed with a solution of silver ions. Which of the following indicates that the compound of interest contains an aldehyde? W) A silver mirror is formed X) Insoluble silver oxide precipitates from solution Y) The reaction mixture turns yellow Z) The aldehyde is reduced to an alcohol","W) A SILVER MIRROR IS FORMED
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Short Answer,2) Biology – Short Answer What type of leukocyte [LOO-koh-site] is involved in phagocytosis [fag-oh-sye-TOW-sis] of antigen-antibody complexes and parasites?,EOSINOPHIL
bonus,biology,Short Answer,2) Biology – Short Answer Angiotensin [an-jee-oh-TEN-sin] acts on the adrenal [Ah-DREE-nul] cortex to promote secretion of what hormone?,"ALDOSTERONE
2017 Regional High School NSB® PAGE 1"
toss-up,,Short Answer,"3) Earth and Space – Short Answer What is the name for the air-lifting process that forces an air mass up and over a mountain or upland, causing the moisture to rain out on the windward slope and leaving a rainshadow effect on the leeward slope?",OROGRAPHIC LIFTING
bonus,,Multiple Choice,"3) Earth and Space – Multiple Choice The Moon always turns the same face toward the Earth, yet small variations in the visibility of its features appear to take place, such that it appears to rock slowly backward and forward. What effect accounts for this observed behavior? W) Transient phenomena X) Libration Y) Moonset Z) Earthshine","X) LIBRATION
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Short Answer,"4) Physics – Short Answer For a particle in an infinite square potential well, how many nodes exist in the wavefunction within the well, not including the walls, in the third excited state?",3
bonus,physics,Multiple Choice,4) Physics – Multiple Choice The external presence of which of the following would result in the forward bias of a p-n junction? W) Electric field directed toward the p region X) Electric field directed toward the n region Y) Magnetic field directed toward the p region Z) Magnetic field directed toward the n region,"X) ELECTRIC FIELD DIRECTED TOWARD THE N REGION
2017 Regional High School NSB® PAGE 2"
toss-up,math,Short Answer,5) Math – Short Answer Find the value of x for which the following vectors are parallel: 4i − 3j and xi + 12j.,–16
bonus,math,Short Answer,"5) Math – Short Answer Consider a pair of “loaded” six-sided dice. In this case, each die is weighted so that a one is rolled one-third of the time. The other numbers are all still equally likely. What is the probability of rolling a pair of sixes?","4/225
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,6) Energy – Short Answer What US state is responsible for generating the most total net electricity?,TEXAS
bonus,energy,Short Answer,"6) Energy – Short Answer Vapor extraction, steam-assisted gravity drainage, and cold heavy oil production with sand are all methods of extracting what type of petroleum deposit, found primarily in Alberta, Canada?","OIL SANDS (ALSO ACCEPT: TAR SANDS, BITUMINOUS SANDS)
2017 Regional High School NSB® PAGE 3"
toss-up,chemistry,Multiple Choice,"7) Chemistry – Multiple Choice Consider ice at 0 degrees Celsius that is heated until it becomes water at 80 degrees Celsius. Which of the following statements is TRUE concerning its volume? W) It monotonically [mono-TAWN-ik-lee] decreases X) It decreases until 4 degrees Celsius, then increases Y) It increases until 4 degrees Celsius, then remains constant Z) It remains constant","X) IT DECREASES UNTIL 4 DEGREES CELSIUS, THEN INCREASES"
bonus,chemistry,Multiple Choice,7) Chemistry – Multiple Choice Which of the following transition metal 2+ ions is most commonly found in a square planar geometry? W) Copper X) Nickel Y) Iron Z) Cobalt,"X) NICKEL
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"8) Math – Short Answer If f of x equals the cube root of open parenthesis x – 6 close parenthesis, what is f inverse of 5?",131
bonus,math,Short Answer,8) Math – Short Answer Simplify cosine open parenthesis x – π/4 close parenthesis + sine open parenthesis x – π/4 close parenthesis.,"(√2)SINE x
2017 Regional High School NSB® PAGE 4"
toss-up,,Short Answer,"9) Earth and Space – Short Answer The leading edge of the bowl of the Big Dipper, from bottom to top, points to what important aid to celestial navigation?",POLARIS (ACCEPT: NORTH STAR)
bonus,,Multiple Choice,9) Earth and Space – Multiple Choice Tombolos are associated with which of the following? W) Undersea vents X) Islands Y) Volcanoes Z) Wind patterns,"X) ISLANDS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Short Answer,10) Physics – Short Answer Identify all of the following three statements that could be true of a particle undergoing constant acceleration: 1) Zero instantaneous velocity; 2) Quadratic increase in velocity; 3) Quadratic increase in position.,1 AND 3
bonus,physics,Multiple Choice,10) Physics – Multiple Choice Which of the following elements is useful as an isotope label due to the two most common isotopes having 1 to 1 relative abundance? W) Hydrogen X) Chlorine Y) Bromine [BROH-meen] Z) Iodine,"Y) BROMINE
2017 Regional High School NSB® PAGE 5"
toss-up,energy,Short Answer,11) Energy – Short Answer What is the name of the process by which biomass is thermally decomposed in the absence of oxygen?,PYROLYSIS
bonus,energy,Short Answer,"11) Energy – Short Answer What name is used for the semiconductor nanoparticles that are being studied and incorporated into solar cells, LEDs, and color displays?","QUANTUM DOTS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Multiple Choice,12) Biology – Multiple Choice Which of the following organisms is characterized as a parazoan [para-ZOH-an]? W) Sponge X) Sea cucumber Y) Jellyfish Z) Tapeworm,W) SPONGE
bonus,biology,Multiple Choice,12) Biology – Multiple Choice Which of the following is an example of simple squamous [SKWAY-mus] epithelium [eh-pih-THEEL-ee-um]? W) Stomach lining X) Intestinal lining Y) Lung lining Z) Skin,"Y) LUNG LINING
2017 Regional High School NSB® PAGE 6"
toss-up,math,Short Answer,13) Math – Short Answer What is the partial derivative with respect to y of the expression x5y4?,4x5y3
bonus,math,Short Answer,13) Math – Short Answer What is the units digit of 8 to the 88th power?,"6
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Multiple Choice,14) Physics – Multiple Choice Which of the following laws is NOT always true in electrical circuits? W) Ohm's Law X) Coulomb's Law Y) Kirchoff's 1st Law Z) Faraday's Law of Induction,W) OHM'S LAW
bonus,physics,Short Answer,"14) Physics – Short Answer Three resistors are in parallel and have resistances of X, X, and 200 ohms. The equivalent resistance of the circuit is 75 ohms. What is the value of X, in ohms?","240
2017 Regional High School NSB® PAGE 7"
toss-up,chemistry,Multiple Choice,"15) Chemistry – Multiple Choice Which of the following statements is NOT true concerning the hydrogen atom, if only gross structure contributions are accounted for? W) 4s orbitals are at a higher energy than 3d orbitals X) 4d orbitals are at a higher energy than 3d orbitals Y) A 2p to 1s transition is more energetic than a 4p to 2s transition Z) The Balmer series includes only transitions to n=2",W) 4s ORBITALS ARE AT A HIGHER ENERGY THAN 3d ORBITALS
bonus,chemistry,Short Answer,15) Chemistry – Short Answer Identify all of the following three diatomic [dye-ah-TOM-ik] compounds that MO theory predicts to be paramagnetic: 1) B ; 2) C ; 3) N . 2 2 2,"1 (ACCEPT: B )
2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,16) Earth and Space – Multiple Choice Which of the following is closest to the percentage of the ocean area that is represented by continental shelves? W) 10 X) 20 Y) 30 Z) 40,W) 10
bonus,,Short Answer,"16) Earth and Space – Short Answer What is the name for the circular ocean currents that pinch off from ocean currents in sections, causing drastic changes in sound velocity at the interface?","EDDIES
2017 Regional High School NSB® PAGE 8"
toss-up,biology,Multiple Choice,17) Biology – Multiple Choice Zinc finger motifs are commonly found in proteins that do which of the following? W) Hydrolyze [HIGH-droh-lyze] sugars X) Sequester calcium Y) Catalyze polymerization [pawl-ih-mer-eh-ZAY-shun] Z) Bind to DNA,Z) BIND TO DNA
bonus,biology,Multiple Choice,17) Biology – Multiple Choice Which of the following is a correct classification of spectrin proteins? W) Transmembrane X) Receptor Y) Channel Z) Cytoskeletal [SIGH-toh-skeletal],"Z) CYTOSKELETAL
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,"18) Energy – Short Answer DOE scientists at SLAC have previously shown that electrons can be accelerated by riding a wave of plasma. Recently, they showed that what similar particles, products of beta [BAY-tah] plus decay, can also be accelerated in the same manner?",POSITRONS (ACCEPT: ANTI-ELECTRON)
bonus,energy,Short Answer,18) Energy – Short Answer Identify all of the following three emissions that are reduced in biodiesel as compared to petroleum diesel: 1) Sulfur; 2) Particulates; 3) Carbon monoxide.,"ALL OF THEM
2017 Regional High School NSB® PAGE 9"
toss-up,,Short Answer,19) Earth and Space – Short Answer In what constellation can the Crab Nebula be found?,TAURUS
bonus,,Short Answer,19) Earth and Space – Short Answer What is the name for a front that is formed when a cold front overtakes a warm front and warm air is separated from the cyclonic center?,"OCCLUDED FRONT
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Short Answer,"20) Physics – Short Answer A car brakes to a stop over 15 meters, applying a constant force of 800 newtons to the car. In joules, what was the initial kinetic energy of the car?","12,000"
bonus,physics,Short Answer,"20) Physics – Short Answer A block attached to a spring is experiencing simple harmonic motion with a period of 4.0 seconds. What would the period be, in seconds to two significant figures, if the mass of the block was halved?","2.8
2017 Regional High School NSB® PAGE 10"
toss-up,chemistry,Short Answer,"21) Chemistry – Short Answer Rank the pH of the following three solutions, from lowest to highest: 1) One molar solution of hydrochloric acid; 2) One molar solution of acetic acid; 3) One molar solution of ammonium perchlorate.","1, 2, 3"
bonus,chemistry,Short Answer,21) Chemistry – Short Answer Identfiy all of the following three molecules that are likely to act as electrophiles in a substitution reaction: 1) Ammonia; 2) Bromide; 3) Methyl bromide.,"3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"22) Math – Short Answer In base 7, what is 4 + 6?",ONE-THREE
bonus,math,Short Answer,22) Math – Short Answer Evaluate the integral from x = –8 to 0 of the square root of open parenthesis 64 – x2 close parenthesis dx.,"16π
2017 Regional High School NSB® PAGE 11"
toss-up,biology,Short Answer,"23) Biology – Short Answer What is the net ATP gain during glycolysis [glye-KAWL-eh-sis], per molecule of glucose?",TWO
bonus,biology,Short Answer,"23) Biology – Short Answer In a young stem, what is the name for the immature tissues that will specifically develop into xylem and phloem?","PROCAMBIUM
2017 Regional High School NSB® PAGE 12"
