type,subject,format,question,answer
toss-up,math,Short Answer,"1) Math – Short Answer The sums of three whole numbers taken in pairs are 10, 15, and 17. What is the largest of these three numbers?",11
bonus,math,Short Answer,1) Math – Short Answer What is the area of a circle that circumscribes a rectangle with sides of lengths 16 and 22?,185π
toss-up,physics,Short Answer,2) Physics – Short Answer An organ pipe open at one end has a fundamental frequency of 50 hertz. Identify all of the following three frequencies that would remain as harmonics if both ends of the organ pipe were opened to the air: 1) 150 hertz; 2) 250 hertz; 3) 350 hertz.,NONE
bonus,physics,Multiple Choice,"2) Physics – Multiple Choice Andrew connects a vacuum pump to a long tube and dips the other end of the tube into a swimming pool directly below him. In meters, which of the following distances is closest to the maximum height he could pump water up the tube? W) 1 X) 5 Y) 10 Z) 25",Y) 10
toss-up,biology,Short Answer,"3) Biology – Short Answer While the lens of the eye provides dynamic tuning of its focus, the majority of the optical power of the eye derives from what structure?",CORNEA
bonus,biology,Short Answer,3) Biology – Short Answer Identify all of the following three types of carbon fixation that utilize oxaloacetate [ox-aloe-ASS-eh-tate] as an intermediate to concentrate carbon dioxide around rubisco [roo-BIS-koh]: 1) C3; 2) C4; 3) CAM.,"2, 3"
toss-up,chemistry,Short Answer,"4) Chemistry – Short Answer While amino acids can be either D or L, life on Earth only uses L amino acids. These are an example of what type of isomers?","STEREOISOMERS (ACCEPT: OPTICAL, OPTICAL
ISOMERS, STEREO, ENANTIOMERS)"
bonus,chemistry,Short Answer,"4) Chemistry – Short Answer Consider a reaction that obeys the Arrhenius [ah-REE-nee-us] equation. If the natural log of reaction rate is graphed on the y-axis and one over absolute temperature is graphed on the x-axis, then, in terms of the activation energy E, the ideal gas constant R, and the pre-exponential factor A, what will the slope of this graph be?",NEGATIVE E/R
toss-up,,Short Answer,5) Earth and Space – Short Answer The subtropical jet stream usually lies between what two circulation cells?,HADLEY AND FERRELL (either order)
bonus,,Short Answer,5) Earth and Space – Short Answer Identify all of the following three statements that are true of lahars: 1) Lahars are typically generated by composite cone volcanoes; 2) The eruption of Mount Vesuvius in CE 79 created lahars; 3) Lahars [lah-HARS] can occur without a volcanic eruption.,"1, 3"
toss-up,energy,Short Answer,6) Energy – Short Answer Researchers at Thomas Jefferson National Accelerator Facility use hadron calorimeters to detect particles created in their accelerator. Identify all of the following four particles that are hadrons: 1) Muon; 2) Kaon; 3) Proton; 4) Neutrino.,2 AND 3
bonus,energy,Multiple Choice,6) Energy – Multiple Choice Scientists at the Joint Genome Institute are using 16S rRNA sequencing to profile bacterial populations. What is the typical purpose of this sequence in the bacterium? W) Transferring amino acids from the tRNA to the nascent peptide X) Binding the codon at the A site Y) Binding the start codon Z) Binding the Shine-Dalgarno sequence,Z) BINDING THE SHINE-DALGARNO SEQUENCE
toss-up,math,Short Answer,"7) Math – Short Answer The zeroes of a function f of x on the real numbers are at –3, 4, and 5. What are the zeroes of the function f of the absolute value of x?","–5, –4, 4, AND 5 (ACCEPT: ±4 AND ±5) (must give all
answers, in any order)"
bonus,math,Short Answer,7) Math – Short Answer What is the volume of the solid obtained by rotating about the y-axis the first-quadrant region bounded by the graphs of y = x – x5 and y = 0?,8π/21 (ACCEPT: (8/21)π)
toss-up,physics,Short Answer,"8) Physics – Short Answer In Compton scattering, a charged particle receives energy and momentum from a collision with what other particle?",PHOTON
bonus,physics,Short Answer,"8) Physics – Short Answer A spacecraft is orbiting a star, and powering itself using a photovoltaic cell. If the star’s absolute temperature is doubled, and the spacecraft moves to a distance three times as great from the star, by what factor will the power output of its photovoltaic cell be multiplied?",16/9 (ACCEPT: 1 7/9)
toss-up,biology,Short Answer,9) Biology – Short Answer What complex removes introns from pre-mRNA?,SPLICEOSOME (ACCEPT: snRNP)
bonus,biology,Multiple Choice,9) Biology – Multiple Choice Pseudogenes are commonly found in the genome of an organism. Which of the following describes the most likely mechanism of how these features arose? W) Inversion X) Polyploidy [poly-ploy-dee] Y) Deletion Z) Duplication,Z) DUPLICATION
toss-up,chemistry,Short Answer,10) Chemistry – Short Answer What is the denticity of EDTA?,HEXADENTATE (ACCEPT: 6)
bonus,chemistry,Short Answer,10) Chemistry – Short Answer What is the IUPAC [EYE-you-pack] name of the major organic product formed when benzene is reacted with a concentrated mixture of nitric and sulfuric acid at high temperature?,NITRO-BENZENE
toss-up,,Multiple Choice,"11) Earth and Space – Multiple Choice Which of the following is closest to the length of time, in years, it takes Earth to complete one cycle of its orbital eccentricity variation? W) 26,000 X) 41,000 Y) 87,000 Z) 100,000","Z) 100,000"
bonus,,Short Answer,11) Earth and Space – Short Answer Rank the following three spectral types of stars in order of increasing ability to ionize hydrogen with their emitted light: 1) B1; 2) O7; 3) O5.,"1, 2, 3"
toss-up,energy,Multiple Choice,12) Energy – Multiple Choice Scientists at Oak Ridge National Lab’s Isotope Production Program are producing trans-uranium radio- isotopes. Which of the following most accurately describes how they are produced? W) Multiple neutron captures by lighter nuclei X) Fusion of nuclei around half the mass of the target isotope Y) Fission of nuclei around twice the mass of the target isotope Z) Successive alpha decays of slightly heavier nuclei,"W) MULTIPLE NEUTRON CAPTURES BY LIGHTER
NUCLEI"
