type,subject,format,question,answer
toss-up,physics,Short Answer,"1) Physics – Short Answer In orbital mechanics, what are the points called where a small object can maintain a constant position relative to two larger massive bodies?",LAGRANGIAN POINTS (ACCEPT: L POINTS)
bonus,physics,Short Answer,1) Physics – Short Answer Order the following four materials from most negative to most positive in terms of their charge affinity when they undergo triboelectric [try-boh-electric] contact charging: 1) Paper; 2) Silver; 3) Rabbit fur; 4) PVC plastic.,"4, 2, 1, 3 (ACCEPT: PVC PLASTIC, SILVER, PAPER, RABBIT FUR)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,2) Earth and Space – Multiple Choice Which of the following is closest to the average speed of the Earth’s tectonic [tek-TAWN-ik] plates in centimeters of relative motion per year? W) 0.1 X) 3 Y) 50 Z) 200,X) 3
bonus,,Multiple Choice,"2) Earth and Space – Multiple Choice The ocean floor can be mapped by altimeters [all-TIH-meh-durs] on satellites. Which of the following best describes how this method functions? W) The altimeter maps the ocean surface with radar, which is affected by underlying topography X) The altimeter maps the floor using sonar beams attached to the body of the altimeter Y) The altimeter communicates with an underwater remotely operated vehicle, which maps the ocean floor beneath it Z) The altimeter communicates with a manned submersible, which maps the ocean floor beneath it","W) THE ALTIMETER MAPS THE OCEAN SURFACE WITH RADAR, WHICH IS
AFFECTED BY UNDERLYING TOPOGRAPHY"
toss-up,energy,Short Answer,3) Energy – Short Answer Los Alamos National Lab scientists recently observed a special type of Bose [bohz]-Einstein condensate in a two-dimensional lattice. This room-temperature condensate was composed of what quasiparticles that carry vibrational energy in the lattice?,PHONON
bonus,energy,Short Answer,"3) Energy – Short Answer Scientists at Lawrence Berkeley National Lab recently constructed a genome [JEE-nome]-wide map of more than 80,000 cis-acting DNA elements relevant to human heart development. What is the name of these eukaryotic [YOU-care-ee-AW-tic] DNA elements that are outside gene promoters and contain binding sites for transcription factors?","ENHANCERS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Short Answer,4) Chemistry – Short Answer What is the molecular [moh-LEK-yoo-lur] geometry of phosphorus pentachloride?,TRIGONAL BIPYRAMIDAL
bonus,chemistry,Short Answer,4) Chemistry – Short Answer Identify all of the following three hydrogen atoms that could be deprotonated [dee-PRO-tuh-nated] by sodium amide [AM-ide]: 1) Hydrogen on terminal alkyne; 2) Hydrogen alpha to ketone [KEE-tone]; 3) Hydrogen on tri-substituted alkene.,1 AND 2
toss-up,math,Multiple Choice,5) Math – Multiple Choice Which of the following equations is that of a line perpendicular to the line with equation 4x – 5y = 20? W) 4x – 5y = 40 X) 4x + 5y = 40 Y) 5x – 4y = 40 Z) 5x + 4y = 40,Z) 5x + 4y = 40
bonus,math,Short Answer,"5) Math – Short Answer What is the area of a triangle with sides of length 17, 12, and 11?","12√30
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
