type,subject,format,question,answer
toss-up,biology,Short Answer,1) Biology – Short Answer What leukocyte [LOO-koh-site] can have up to a five-lobed nucleus and plays a role in phagocytosis [fag-oh-sye-TOW-sis] of bacteria?,NEUTROPHIL
bonus,biology,Short Answer,1) Biology – Short Answer What type of immune cells use perforins [PUR-fur-ins] to induce cell death in infected body cells?,"NK CELLS (ACCEPT: NATURAL KILLER CELLS, CYTOTOXIC T CELLS, CTLs)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,"2) Energy – Short Answer Biogas is a renewable energy source that is typically produced as landfill gas, caused by the breakdown of biodegradable waste via anaerobic microbes. What two gases are the primary constituents of biogas?",METHANE AND CARBON DIOXIDE
bonus,energy,Short Answer,"2) Energy – Short Answer Based on average operating conditions, rank the following household appliances in order of increasing electricity usage per unit time: 1) LCD TV; 2) Toaster oven; 3) Hair dryer; 4) Curling iron.","1, 4, 2, 3 (LCD TV, CURLING IRON, TOASTER OVEN, HAIR DRYER)
2017 Regional High School NSB® PAGE 1"
toss-up,math,Short Answer,"3) Math – Short Answer If f is a continuous function such that the definite integral from 3 to 7 of f of x dx equals 14, what is the average value of f on the closed interval from 3 to 7?","7/2 (ACCEPT: 3½, 3.5)"
bonus,math,Short Answer,3) Math – Short Answer How many sides does a regular polygon have if each interior angle measures 177 degrees?,"120
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"4) Earth and Space – Short Answer What term, combining the Greek words for blanket and rock, describes the loose, incoherent material of any origin on the surface of a planet or satellite?",REGOLITH
bonus,,Multiple Choice,"4) Earth and Space – Multiple Choice A barchan dune developes perpendicular to a moderate-velocity, uniform wind. Which of the following dunes is developed by variable wind direction? W) Star X) Longitudinal Y) Seif Z) Dome","W) STAR
2017 Regional High School NSB® PAGE 2"
toss-up,physics,Short Answer,"5) Physics – Short Answer What is the largest resonant wavelength, in meters, for sound waves in a 1-meter tube that is closed on one end?",4
bonus,physics,Multiple Choice,5) Physics – Multiple Choice The global positioning system uses corrections to account for special and general relativistic effects. Which of the following is closest to the daily positional deviation that would result if these corrections were not accounted for? W) 1 centimeter X) 1 meter Y) 100 meters Z) 10 kilometers,"Z) 10 KILOMETERS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Multiple Choice,6) Chemistry – Multiple Choice Which of the following is the correct definition of molality? W) Kilograms of solute per liter of solvent X) Moles of solute per liter of solution Y) Moles of solute per liter of solvent Z) Moles of solute per kilogram of solvent,Z) MOLES OF SOLUTE PER KILOGRAM OF SOLVENT
