type,subject,format,question,answer
toss-up,biology,Short Answer,1) Biology – Short Answer What term is used to describe the composite of an organism’s observable characteristics and traits?,PHENOTYPE
bonus,biology,Short Answer,1) Biology – Short Answer What specific cell type in the stomach is responsible for production of pepsinogen?,"CHIEF CELLS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,2) Energy – Multiple Choice Which of the following fuels is used in peaker power plants? W) Coal X) Natural gas Y) Water Z) Uranium,X) NATURAL GAS
bonus,energy,Short Answer,2) Energy – Short Answer How many watts are consumed by a motor running at 220 volts and drawing 7 amps?,1540
toss-up,math,Multiple Choice,"3) Math – Multiple Choice Molly picks 4 coins out of her purse. Which of the following cannot be the total value, in cents, of the four coins? W) 15 X) 16 Y) 25 Z) 45",W) 15
bonus,math,Short Answer,"3) Math – Short Answer A band produces an album with 14 songs. The band picks one of these songs to be released in April, a different one to be released in May, and a different one to be released in June. In how many different ways can this be done?","2184
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Short Answer,4) Chemistry – Short Answer What is the pH of a solution of hydrochloric acid that is initially 0.1 molar but is diluted 100-fold?,3
bonus,chemistry,Multiple Choice,4) Chemistry – Multiple Choice Which of the following is not an assumption or result of the kinetic molecular theory of gases? W) Gas particles occupy negligible volume X) Gas particles conserve energy during collisions Y) Pressure is dependent on attractive forces between particles Z) Temperature is proportional to the average kinetic energy for a particle,Y) PRESSURE IS DEPENDENT ON ATTRACTIVE FORCES BETWEEN PARTICLES
toss-up,,Multiple Choice,5) Earth and Space – Multiple Choice Which of the following choices is an example of a transform plate boundary? W) Marianas Trench X) San Andreas Fault Y) Great Rift Valley Z) Ural Mountains,X) SAN ANDREAS FAULT
bonus,,Multiple Choice,5) Earth and Space – Multiple Choice Which of the following surfaces has the lowest albedo? W) Ice X) Desert Sand Y) Ocean Z) Tundra,"Y) OCEAN
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Short Answer,6) Physics – Short Answer What is the general shape of a wave generated by an object undergoing simple harmonic oscillation?,"SINUSOID (ACCEPT: SINUSOIDAL, SINE)"
bonus,physics,Short Answer,"6) Physics – Short Answer What type of circuit, containing both an inductor and capacitor, is characterized by oscillating current and charge?","LC CIRCUIT (ACCEPT: RESONANT CIRCUIT, TUNED CIRCUIT, TANK CIRCUIT)"
toss-up,energy,Short Answer,"7) Energy – Short Answer When rubber is vulcanized in order to make it more durable, what element is added to the rubber?",SULFUR
bonus,energy,Short Answer,7) Energy – Short Answer Identify all of the following five compounds that are products of glycolysis: 1) Pyruvate; 2) NAD+; 3) ATP; 4) H O; 5) CO . 2 2,"1, 3, 4
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Multiple Choice,8) Biology – Multiple Choice Which of the following is most similar in structure to the basal body of a eukaryotic flagellum [fluh-jel-um]? W) Centriole X) Cilium Y) Bacterial flagellum Z) Intermediate filament,W) CENTRIOLE
bonus,biology,Short Answer,8) Biology – Short Answer What generic group of transport proteins facilitates the diffusion of water across membranes?,AQUAPORIN
toss-up,chemistry,Short Answer,9) Chemistry – Short Answer Identify all of the following three statements concerning periodic trends in chemistry that are true: 1) atomic radius increases as you go down a group; 2) sodium fluoride has more ionic character than sodium bromide; 3) electronegativity increases as you go down a group.,"1, 2"
bonus,chemistry,Multiple Choice,9) Chemistry – Multiple Choice Silicon can be doped with which of the following to produce a p-type semiconductor? W) Oxygen X) Aluminum Y) Carbon Z) Phosphorus,"X) ALUMINUM
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Multiple Choice,"10) Math – Multiple Choice If star is a binary operation on a subset of the real numbers, for which of the following definitions is star commutative? W) a star b = a – b X) a star b = a/b Y) a star b = the fraction with numerator a + b and denominator a times b Z) a star b = a2 – b2",Y) a star b = THE FRACTION WITH NUMERATOR a + b AND DENOMINATOR a TIMES b
bonus,math,Multiple Choice,"10) Math – Multiple Choice Consider the following two statements: 1) If A and B, then C; 2) Not C. Which of the following conclusions follows from these statements? W) Not A and not B X) Not A or not B Y) If A, then C Z) If not C, then not B",X) NOT A OR NOT B
toss-up,,Multiple Choice,11) Earth and Space – Multiple Choice Which of the following glacial features can result from calving? W) Drumlins X) Icebergs Y) Striations Z) Moraines,X) ICEBERGS
bonus,,Multiple Choice,11) Earth and Space – Multiple Choice Which of the following statements is NOT true regarding the moon? W) The dividing line between darkness and light on the moon is called the terminator X) The moon is tidally locked to the Earth Y) Maria are mostly composed of basaltic minerals Z) Many moon rock samples are sedimentary,"Z) MANY MOON ROCK SAMPLES ARE SEDIMENTARY
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
