type,subject,format,question,answer
toss-up,math,Short Answer,1) Math – Short Answer What is 1152?,"13,225"
bonus,math,Short Answer,"1) Math – Short Answer On a calculus pop quiz, 15% of the students scored 6 points, 40% scored 7 points, 35% scored 8 points, and the rest scored 9 points. What is the average score, rounded to the nearest tenth, on the quiz?","7.4
******************"
toss-up,chemistry,Short Answer,"2) Chemistry – Short Answer What gas law exclusively states that, at constant volume, the pressure of an ideal gas is directly proportional to its absolute temperature?",GAY-LUSSAC'S LAW
bonus,chemistry,Short Answer,2) Chemistry – Short Answer A certain hydrocarbon has the chemical formula C H . Identify all of 5 10 the following three classes of molecules that it could be: 1) Alkene; 2) Cyclo-alkane; 3) Cyclo-alkene.,"1, 2"
toss-up,energy,Short Answer,"3) Energy – Short Answer Princeton Plasma Physics Lab scientists are studying the rotational profile in the convective zone of the Sun. This rotational gradient contrasts with the uniformly-rotating zone underneath, which is dominated by what type of heat transfer?",RADIATION (ACCEPT: RADIATIVE)
bonus,energy,Short Answer,3) Energy – Short Answer Researchers from Georgia State University used a supercomputer at Oak Ridge National Lab to develop an integrative model of the transcription preinitiation complex. What is the most common eukaryotic promoter DNA element over which the preinitiation complex forms?,"TATA BOX (ACCEPT: GOLDBERG-HOGNESS BOX)
******************"
toss-up,physics,Short Answer,"4) Physics – Short Answer A circuit is connected to an eight-volt battery which puts out a current of four amperes. In ohms, what is the overall resistance of this circuit?",2
bonus,physics,Short Answer,"4) Physics – Short Answer A car tire with a diameter of 0.2 meters is rotating at 15 revolutions per second. To the nearest meter per second, what is the tangential [tan-JEN-chul] speed of a point on the edge of the tire?",9
toss-up,,Multiple Choice,5) Earth & Space – Multiple Choice Which of the following stellar spectral types is the coolest? W) K X) F Y) A Z) B,W) K
bonus,,Multiple Choice,"5) Earth & Space – Multiple Choice Although the Bayer designation alpha usually denotes the brightest star in a constellation, in which of the following constellations is the beta star usually brighter than the alpha star? W) Orion X) Canis Major Y) Lyra [LYE-rah] Z) Taurus","W) ORION
******************"
toss-up,biology,Short Answer,"6) Biology – Short Answer What structure in plants causes them to be turgid, rather than to lyse when immersed in a hypotonic solution?",CELL WALL (ACCEPT: SECONDARY CELL WALL)
bonus,biology,Multiple Choice,6) Biology – Multiple Choice Which of the following ecosystems typically has the lowest net primary productivity per unit area? W) Estuary X) Boreal [BOAR-ee-ul] forest Y) Wetlands Z) Tundra,Z) TUNDRA
toss-up,physics,Short Answer,"7) Physics – Short Answer In two minutes, you complete one lap around a circular running track with radius 70 meters. In meters per second, what was the magnitude of your average velocity for the lap?",0
bonus,physics,Short Answer,"7) Physics – Short Answer A section of a circuit consists of a three micro-farad capacitor followed in series by a parallel combination of two capacitors of two and four micro-farads, respectively. What is the equivalent capacitance, in micro-farads, for these three capacitors?","2
******************"
toss-up,,Multiple Choice,8) Earth & Space – Multiple Choice Which of the following is an example of a foliated metamorphic rock? W) Marble X) Quartzite Y) Hornfels Z) Phyllite [FILL-lite],Z) PHYLLITE
bonus,,Short Answer,"8) Earth & Space – Short Answer Foehn [fern] winds, such as the Chinook in the Great Plains, are a consequence of what orographic feature?",MOUNTAINS (ACCEPT: MOUNTAIN RANGES)
toss-up,energy,Short Answer,"9) Energy – Short Answer The Department of Energy is supporting research on identifying new drugs to treat strep throat, which is a disease caused by what genus of bacteria?",STREPTOCOCCUS (DO NOT ACCEPT: STREPTOCOCCI)
