type,subject,format,question,answer
toss-up,math,Short Answer,"1) Math – Short Answer What is the determinant of the 2 by 2 matrix with first row –2, –3 and second row 8, –4?",32
bonus,math,Multiple Choice,1) Math – Multiple Choice What is the probability that the bottom card in a deck of cards is a queen and the top card is a king? W) 1/169 X) 4/663 Y) 5/663 Z) 1/2702,"X) 4/663
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Multiple Choice,2) Biology – Multiple Choice Which of the following types of microscopy require the specimen to be subjected to a vacuum? W) Fluorescence X) Transmission electron Y) Scanning tunneling Z) Dark field,X) TRANSMISSION ELECTRON
bonus,biology,Short Answer,2) Biology – Short Answer What type of learning involves an animal associating a behavioral response with punishment or reward?,"OPERANT LEARNING (ACCEPT: OPERANT CONDITIONING OR
INSTRUMENTAL CONDITIONING; DO NOT ACCEPT: CLASSICAL CONDITIONING OR
CONDITIONING)"
toss-up,,Multiple Choice,3) Earth and Space – Multiple Choice How does the synodic period of the moon relate to its sidereal period? W) Its synodic period is two days longer X) Its synodic period is one day shorter Y) Its synodic period is one day longer Z) Its synodic period is two days shorter,W) ITS SYNODIC PERIOD IS TWO DAYS LONGER
bonus,,Short Answer,3) Earth and Space – Short Answer The spectra of type IA supernovae are unique because they do NOT contain lines for what element?,"HYDROGEN
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Short Answer,"4) Physics – Short Answer A small ball is fired horizontally off the edge of a table at 3 meters per second, taking 0.4 seconds to hit the ground below. When the ball hits the floor, how far, in meters, is it horizontally from the edge of the table?",1.2
bonus,physics,Short Answer,"4) Physics – Short Answer A rope is oscillated in such a way that it creates a standing wave with a wavelength of 3 meters and an amplitude of 0.4 meters. What is the distance, in meters, between the highest and lowest positions of a piece of the rope 0.25 meters from a node?",0.4
toss-up,chemistry,Multiple Choice,5) Chemistry – Multiple Choice Change in which of the following quantities must be positive for a spontaneous process? W) Gibbs free energy of the system X) Entropy of the system Y) Gibbs free energy of the universe Z) Entropy of the universe,Z) ENTROPY OF THE UNIVERSE
bonus,chemistry,Multiple Choice,5) Chemistry – Multiple Choice The reaction of hypochlorite and chloride ions in the presence of sulfuric acid generates gaseous chlorine endothermically in a closed vessel. Increasing which of the following would shift the reaction to the left? W) Volume X) Temperature Y) pH Z) Pressure of inert gas,"Y) pH
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,6) Energy – Multiple Choice Which of the following is closest to the percentage of energy lost as heat in an incandescent light bulb? W) 30 X) 50 Y) 70 Z) 90,Z) 90
