type,subject,format,question,answer
toss-up,energy,Short Answer,1) Energy – Short Answer Scientists at Fermi National Accelerator Lab are upgrading the CMS detector in the LHC. The CMS detector includes a large magnet consisting of a coil wrapped into a tight helix that generates a uniform magnetic field within its coils. What is the general term for this type of magnet?,SOLENOID
bonus,energy,Short Answer,"1) Energy – Short Answer Researchers at Pacific Northwest National Lab are studying purple sulfur bacteria, which perform photosynthesis. Unlike in plants, however, their photosynthesis overall reaction does not produce what gas?","OXYGEN (ACCEPT: O )
2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"2) Earth and Space – Short Answer Solar observatories sometimes spot sungrazers, which are manifestations of what type of object?",COMETS
bonus,,Short Answer,2) Earth and Space – Short Answer Through how many constellations of the night sky does the ecliptic pass?,13
toss-up,biology,Short Answer,3) Biology – Short Answer What virus is the target of vaccines that are designed to prevent cervical cancer?,HPV (ACCEPT: HUMAN PAPILLOMAVIRUS)
bonus,biology,Short Answer,3) Biology – Short Answer Rotifers can reproduce asexually by having a female organism develop from an unfertilized egg. What is the term for this type of reproduction?,"PARTHENOGENESIS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Short Answer,4) Chemistry – Short Answer What term is used to describe a hydrocarbon that only possesses carbon-carbon single bonds?,SATURATED (ACCEPT: ALKANE)
bonus,chemistry,Short Answer,"4) Chemistry – Short Answer Phosphorous trioxide is misnamed. If the molar mass of phosphorous trioxide is 220 grams per mole and is approximately 56% phosphorous by mass, what is its molecular formula?","P O
4 6"
toss-up,physics,Short Answer,"5) Physics – Short Answer Jan drops a football off a cliff and notes that it takes 4 seconds for it to hit the ground. She throws an identical football from the same height, but with a horizontal velocity of 3.4 meters per second. Assuming the ground is level, how far, in meters, from the base of the cliff will it land?",13.6
bonus,physics,Short Answer,"5) Physics – Short Answer A disk is spinning at 950 rotations per minute. To the nearest ten radians per second, how fast is it spinning?","100
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,6) Math – Short Answer What is 4/15 divided by 6/25?,10/9 (ACCEPT: 1 1/9)
bonus,math,Short Answer,"6) Math – Short Answer If x is inversely proportional to y3 and if x = 3 when y = 4, what is the value of x when y = 3?",64/9 (ACCEPT: 7 1/9)
toss-up,biology,Short Answer,7) Biology – Short Answer Gigantism in humans is typically caused by a tumor in the pituitary gland that produces an excess of what hormone?,"HUMAN GROWTH HORMONE (ACCEPT: HGH, GH, GROWTH HORMONE)"
bonus,biology,Multiple Choice,7) Biology – Multiple Choice Alpha- and beta-adrenergic agonists are medications whose structures mimic which of the following hormones? W) Insulin X) Glucagon Y) Acetylcholine Z) Epinephrine,"Z) EPINEPHRINE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Multiple Choice,8) Chemistry – Multiple Choice Which of the following mixtures of solvents would have a negative deviation from Raoult's [rah-OOLZ] law? W) Water and acetone X) Water and ethanol Y) Hexane and acetone Z) Hexane and pentane,W) WATER AND ACETONE
bonus,chemistry,Short Answer,8) Chemistry – Short Answer Rank the following three alkanes in increasing order of their melting points: 1) Pentane; 2) Ethane; 3) Nonane.,"2, 1, 3"
toss-up,physics,Short Answer,9) Physics – Short Answer Identify all of the following three statements that are true of specific gravity: 1) It can be expressed in grams per liter; 2) Some materials can have a negative specific gravity; 3) Aluminum has a positive specific gravity.,3
bonus,physics,Short Answer,"9) Physics – Short Answer Kate pushes a box 3 meters horizontally by applying a 200-newton force at an angle of 60 degrees to the horizontal. In joules, how much work did she do on the box?","300
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,10) Earth and Space – Multiple Choice Which of the following is NOT a geologic period? W) Devonian X) Jurassic Y) Paleogene Z) Cenozoic [SEN-oh-ZOH-ik],Z) CENOZOIC
bonus,,Multiple Choice,10) Earth and Space – Multiple Choice Which soil horizon typically contains clay transported from overlying horizons? W) A X) E Y) B Z) C,Y) B
toss-up,math,Short Answer,11) Math – Short Answer The graph of the equation y = 4x + 5 has points in all quadrants except which one?,4 (ACCEPT: FOURTH)
bonus,math,Short Answer,11) Math – Short Answer What is the units digit of 9 to the 66th power?,"1
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,12) Energy – Short Answer Researchers at the Joint BioEnergy Institute are searching for temperature-stable cellulase enzymes. What group of extremophiles [extreme-oh-files] may contain these enzymes?,THERMOPHILES
bonus,energy,Short Answer,12) Energy – Short Answer Scientists at Oak Ridge National Lab are using neutron spallation to study rocks fractured in the process of fracking. These rocks fractured because they were subjected to what substance at very high pressures?,"WATER (ACCEPT: H O)
2"
