type,subject,format,question,answer
toss-up,chemistry,Multiple Choice,Which of the following is NOT true: W) any foreign substance added to water will cause a freezing point drop X) a nonvolatile solute raises the boiling point of a solvent Y) methane has a higher boiling point than ethane Z) freezing point depression is a colligative property,Y) METHANE HAS A HIGHER BOILING POINT THAN ETHANE
bonus,chemistry,Short Answer,"According to standard chemical nomenclature, what is the formula for aluminum bicarbonate?","Al(HCO )
3 3"
toss-up,biology,Multiple Choice,Which of the following types of biological molecules is digested by trypsin: W) proteins X) nucleic acids Y) carbohydrates Z) lipids,W) PROTEINS
bonus,biology,Short Answer,Name all of the following 4 choices that are typically considered human autoimmune dysfunctions: Rheumatoid arthritis; Lupus; shingles; Down’s syndrome,RHEUMATOID ARTHRITIS; LUPUS
toss-up,physics,Multiple Choice,Which of the following is closest to the radius of a hydrogen nucleus: W) 1 micrometer X) 1 angstrom Y) 1 picometer Z) 1 femtometer,Z) 1 FEMTOMETER
bonus,physics,Short Answer,"Consider a planet where g equals 5.0 meters per second squared. Ignoring friction, if an object started from rest, how far would it fall vertically off a cliff in 4.0 seconds, giving your answer in standard SI units?","40 METERS (must give units)
(Solution: d = ½ × at2 = ½ × 5× 42 = 40 meters)"
toss-up,math,Multiple Choice,The graph of the relation y = − (25−x2) is a: W) circle X) semi-circle Y) parabola Z) straight line,X) SEMI-CIRCLE
bonus,math,Short Answer,"If y varies directly as x and z, and y = 12 when x = 4 and z = 5, find y when x = 10 and z = 20:","120
(Solution: y= kxz; 12 = k(4)(5); k = 3/5; y = 3/5(10)(20) = 120)"
toss-up,earth science,Short Answer,"What is the third most common gas naturally found in the Earth’s clean, dry atmosphere?",ARGON
bonus,earth science,Multiple Choice,The Earth’s greenhouse effect is primarily caused by which of the following: W) incoming solar ultraviolet light is absorbed by the ozone layer X) outgoing infrared solar radiation is trapped by the lower atmosphere Y) incoming infrared solar radiation is trapped by the magnetic field Z) outgoing X-rays are absorbed by the troposphere and reflected to the Earth’s surface,"X) OUTGOING INFRARED SOLAR RADIATION IS TRAPPED BY THE LOWER
ATMOSPHERE"
toss-up,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice Ed the entomologist is setting up mosquito traps in a farmer’s field in Nebraska. Which of the following would be the BEST mosquito attractant to ensure he traps the greatest number and variety of mosquitoes: W) oxygen X) nitrogen Y) dry ice Z) methane,"Y) DRY ICE
(Solution: mosquitoes attracted to CO )
2"
bonus,,Short Answer,"6) GENERAL SCIENCE Short Answer Rounded to the nearest whole number, convert 3,000 meters per second into kilometers per hour:","10,800"
toss-up,,Multiple Choice,7) ASTRONOMY Multiple Choice Which of the following is LEAST accurate: W) most stars visible to the unaided eye are part of the Milky Way galaxy X) there are 88 constellations officially recognized by the IAU Y) a red supergiant has a hotter surface than our Sun Z) the constellation Leo is located within 9º of the ecliptic,Y) A RED SUPERGIANT HAS A HOTTER SURFACE THAN OUR SUN
bonus,,Multiple Choice,7) ASTRONOMY Multiple Choice Which of the following is NOT true: W) the core of a red supergiant is hotter than the core of a main sequence K-type star X) helium flash is something that occurs in red giant stars Y) the Pleiades is an open star cluster Z) there is more lithium than carbon in the universe,Z) THERE IS MORE LITHIUM THAN CARBON IN THE UNIVERSE
