type,subject,format,question,answer
toss-up,energy,Multiple Choice,1) Energy – Multiple Choice Researchers at the DOE’s Joint Genome [JEE-nome] Institute recently performed a transcriptomic [trans-krip-TAWN-ik] analysis on mycorrhizal [MY-koh-RYE-zul] fungi [fun- ji] to understand their mechanisms of drought adaptation. Which of the following procedures was integral to this analysis? W) Measured numbers of RNAs for all of the fungal [FUN-gul] genes X) Sequenced the fungi’s [fun-jize] DNA Y) Measured the levels of every fungal protein Z) Sequenced all of the fungi’s [fun-jize] proteins,W) MEASURED NUMBERS OF RNAS FOR ALL OF THE FUNGAL GENES
bonus,energy,Short Answer,1) Energy – Short Answer SLAC [slack] scientists recently published a surprising study in which they discovered that applying small amounts of pressure to platinum or lithium cobalt oxide increased the material's catalytic efficiency. Identify all of the following three devices to which this discovery is relevant: 1) Fuel cells; 2) Batteries; 3) Capacitors.,"1 AND 2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Multiple Choice,"2) Physics – Multiple Choice One vector has a magnitude of six meters, and the other has a magnitude of three meters. The magnitude of their vector product is 0.556. Which of the following is true of this system? W) The angle between the vectors is 33.7 degrees X) The angle between the vectors is 146.3 degrees Y) The scalar product is 19.9 meters Z) There is not enough information to determine the angle or the scalar product","Z) THERE IS NOT ENOUGH INFORMATION TO DETERMINE THE ANGLE OR THE
SCALAR PRODUCT"
bonus,physics,Short Answer,"2) Physics – Short Answer The root-mean-square voltage of AC power in the United States is 120 volts. In volts and to two significant figures, what is its amplitude?","170
High School - Round 13A Page 1"
toss-up,math,Short Answer,3) Math – Short Answer What is the sum of the largest prime number less than 50 and the smallest prime number greater than 50?,100
bonus,math,Multiple Choice,3) Math – Multiple Choice A regular 15-sided polygon is inscribed in a circle with radius 6. Which of the following is the length of one of its sides? W) 6 sine 24° X) 6 cosine 24° Y) 12 sine 12° Z) 12 cosine 12°,"Y) 12 SINE 12°
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Short Answer,4) Biology – Short Answer What cells in plants function similarly to embryonic [em-bree-ON-ic] stem cells in animals?,MERISTEMATIC (ACCEPT: TOTIPOTENT)
bonus,biology,Short Answer,4) Biology – Short Answer The adenovirus [AD-an-oh-virus] capsid is shaped like what platonic solid?,"ICOSAHEDRON (ACCEPT: REGULAR ICOSAHEDRON)
High School - Round 13A Page 2"
toss-up,chemistry,Multiple Choice,5) Chemistry – Multiple Choice Nylon is a polymer formed by condensation reactions of diamines [DYE-ah-meens] and dicarboxylic [dye-car-box-IHL-ik] acids. What functional group is formed by this reaction? W) Alcohol X) Nitrile Y) Ester Z) Amide [AM-ide],Z) AMIDE
bonus,chemistry,Short Answer,5) Chemistry – Short Answer Identify all of the following three organic compounds that can be used as strong bases in a chemical reaction: 1) Pyridinium chloro-chromate; 2) Oxolane; 3) DMSO.,"NONE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,6) Earth and Space – Multiple Choice Which of the following methods of determining distances to celestial objects is useful for the greatest distances? W) Stellar parallax X) Hubble’s law Y) Variable stars Z) Radar ranging,X) HUBBLE’S LAW
bonus,,Short Answer,"6) Earth and Space – Short Answer As a planet with a circular orbit revolves around a star, how many of its five Lagrangian [lah-GRAHN-jee-in] points will also move?","FIVE (ACCEPT: ALL OF THEM)
High School - Round 13A Page 3"
toss-up,energy,Short Answer,7) Energy – Short Answer Researchers at Lawrence Berkeley National Lab are studying how mechanical tension from proteins anchored at the nuclear membrane changes gene expression by imaging what collection of external fibrous glycoproteins that provide structural and biochemical support to an animal cell?,EXTRACELLULAR MATRIX (ACCEPT: ECM)
