type,subject,format,question,answer
toss-up,biology,Short Answer,What is the most common term used in genetics to describe the observable physical characteristics of an organism caused by the expression of a gene or set of genes?,PHENOTYPE
bonus,biology,Short Answer,What is the biological term most often used for the act of a cell engulfing a particle by extending its pseudopodia (read as: SU-doe-POH-dee-ah) around the particle?,PHAGOCYTOSIS
toss-up,chemistry,Multiple Choice,An aqueous solution in which the concentration of OH– ions is greater than that of H+ ions is: W) basic X) acidic Y) neutral Z) in equilibrium,W) BASIC
bonus,chemistry,Short Answer,"Find the mass of 1 mole of cuprous oxide, or Cu O. Assume the 2 atomic mass of copper is 64 and oxygen is 16.",144
toss-up,physics,Short Answer,What property of a sound wave is most commonly associated with loudness?,AMPLITUDE
bonus,physics,Short Answer,What is the MOST common term for the behavior of light where it appears to bend around small obstacles or the spreading out of waves as light passes through pinholes or slits?,DIFFRACTION
toss-up,math,Short Answer,What term BEST describes 2 angles with 90º as the sum of their measurements?,COMPLEMENTARY
bonus,math,Short Answer,Divide the following and give your answer in scientific notation: 8×107 1 (4×104)2,4 × 105
toss-up,earth science,Multiple Choice,"The overall charge at the top and bottom, respectively, of a towering cumulonimbus cloud during a thunderstorm is: W) positive, positive X) positive, negative Y) negative, positive Z) negative, negative","X) POSITIVE, NEGATIVE"
bonus,earth science,Multiple Choice,A lightning bolt is seen and its accompanying thunder is heard 15 seconds later. This means the storm is most likely how many miles away: W) 3 X) 6 Y) 9 Z) 15,W) 3
toss-up,,Short Answer,6) GENERAL SCIENCE Short Answer How many significant figures are in the number 0.00750?,3
bonus,,Short Answer,6) GENERAL SCIENCE Short Answer Subtract the following 2 numbers and give your answer with the proper significant figures: 25.101 – 0.9608,24.140
toss-up,,Short Answer,7) ASTRONOMY Short Answer What is the proper name of the star that is most commonly noted to have coordinates closest to the north celestial pole?,NORTH STAR (ACCEPT: POLARIS or ALPHA URSA MINORIS)
bonus,,Short Answer,7) ASTRONOMY Short Answer What is the most well-known asterism in Ursa Major?,BIG DIPPER
toss-up,biology,Multiple Choice,Human epidermis is mostly composed of which of the following basic animal tissues types: W) epithelial X) connective Y) nervous Z) muscle,W) EPITHELIAL
bonus,biology,Short Answer,What are the 2 basic categories of lymphocyte cells?,T AND B (ACCEPT: B AND T CELLS)
toss-up,chemistry,Short Answer,What general type of bonding is found in molecules in which electrons are shared by nuclei?,COVALENT
bonus,chemistry,Short Answer,Name all of the following 4 processes where latent heat is absorbed: evaporation; condensation; water melts; water freezes,EVAPORATION; WATER MELTS
toss-up,physics,Short Answer,"Although not known as such at the time, what was the first form of spectacular electric discharge seen by humans?",LIGHTNING
bonus,physics,Multiple Choice,A constant force acting on a body experiencing no change in its environment will give the body: W) constant acceleration X) constant speed Y) constant velocity Z) zero acceleration,W) CONSTANT ACCELERATION
toss-up,math,Short Answer,"Simplify the following expression, where a is not equal to zero if b = 0 or if b = –1: (ab2 )(ab)",ab2+b
bonus,math,Short Answer,"Giving your answer in inches and in simplest radical form, if the hypotenuse of a 45-45-90º triangle is 10 inches, find the length of the other sides:",5 2 (ACCEPT: BOTH 5 2 )
toss-up,earth science,Multiple Choice,Which of the following is a sedimentary rock: W) slate X) marble Y) basalt Z) sandstone,Z) SANDSTONE
