type,subject,format,question,answer
toss-up,physics,Multiple Choice,"1) Physics – Multiple Choice A 60-kilogram man holding a 20-kilogram box rides on a skateboard at a speed of positive 7 meters per second. He throws the box behind him, giving it a velocity of negative 5 meters per second, with respect to the ground. What is his velocity, in meters per second, after throwing the object? W) 8 X) 9 Y) 10 Z) 11",Z) 11
bonus,physics,Multiple Choice,1) Physics – Multiple Choice Which of the following best describes the electromotive force produced in a circuit by a changing flux? W) Ampere’s Law X) Faraday’s Law Y) Gauss’ Law Z) Ohm’s Law,"X) FARADAY’S LAW
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,"2) Energy – Multiple Choice The International Thermonuclear Experimental Reactor, commonly called ITER [eat-er] has been designed to produce 500 million watts of output power and is currently scheduled to begin plasma experiments in 2020. What type of nuclear fusion method will ITER utilize, once completed? W) Magnetic confinement X) Inertial confinement Y) Magnetic pinch Z) Inertial electrostatic confinement",W) MAGNETIC CONFINEMENT
bonus,energy,Short Answer,2016 NSB® Regional High School Questions Page 1 2) Energy – Short Answer What unrefined chemical by-product of biodiesel production has potential uses in the manufacture of industrial chemicals and fuel additives?,GLYCERIN (ACCEPT: GLYCEROL)
toss-up,,Multiple Choice,"3) Earth and Space – Multiple Choice In a landlocked area with multiple playas and sparse low-lying vegetation, what type of research would best reveal how the local climate has changed over the past several thousand years? W) Palynology X) Sclerochronology [sklair-oh-kraw-NAW-lah-jee] Y) Dendroclimatology [den-droh-klye-mah-TALL-ah jee] Z) Speleology [speel-ee-AWL-ah-jee]",W) PALYNOLOGY
bonus,,Short Answer,"3) Earth and Space – Short Answer A fictional moon in a faraway galaxy has the same mass and atmospheric composition as the Earth, but its radius is twice as large. To one decimal place, in kelvins per kilometer, what would be the dry adiabatic lapse rate in this moon’s atmosphere?","2.5
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Short Answer,4) Biology – Short Answer Identify all of the following four cellular attachments that can be found in animal cells: 1) Tight junction; 2) Desmosome; 3) Plasmodesmata [plazz-moh-dez- MAH-tah]; 4) Adherens junction.,"1, 2, AND 4"
bonus,biology,Short Answer,4) Biology – Short Answer Identify all of the following three statements that are TRUE regarding E. coli: 1) Gram negative; 2) Forms spores; 3) Rod-shaped.,1 AND 3 (ACCEPT: GRAM NEGATIVE; ROD SHAPED)
toss-up,math,Multiple Choice,"5) Math – Multiple Choice Which of the following is the contrapositive of the conditional statement: If p, then q? W) If q, then p X) If not p, then q Y) If not p, then not q Z) If not q, then not p","Z) IF NOT Q, THEN NOT P"
bonus,math,Short Answer,"5) Math – Short Answer What is the area of a triangle with sides of length 11, 8, and 5?","4√21
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Short Answer,6) Chemistry – Short Answer What is the molecular geometry of SOCl ? 2,"TRIGONAL PYRAMIDAL (ACCEPT: TRIPOD; DO NOT ACCEPT:
PYRAMIDAL, TETRAHEDRAL)"
