type,subject,format,question,answer
toss-up,biology,Multiple Choice,Where is the most likely place to find an animal that is an osmoconformer [oz-moh-kuhn-FOHR-mer]? W) Marine environment X) High desert Y) Fresh water lakes and streams Z) Damp tropical forest,W) MARINE ENVIRONMENT
bonus,biology,Short Answer,"The large intestine is made of six parts starting with the cecum [SEE-kuhm] and ending with the rectum. Name the other four parts, in order from the cecum to the rectum.","ASCENDING COLON, TRANSVERSE COLON, DESCENDING COLON, SIGMOID
COLON (DO NOT ACCEPT: LEFT (SPLENIC) COLIC FLEXURE OR RIGHT (HEPATIC)
COLIC FLEXURE)
_______________________________________________________"
toss-up,chemistry,Short Answer,What is the property that is generally said to be possessed by a substance if that substance has non-superimposable mirror images?,CHIRALITY (ACCEPT: OPTICAL ACTIVITY)
bonus,chemistry,Multiple Choice,"If the principal quantum number of an electron within an atom is 4, which of the following is an allowed value of the orbital angular momentum quantum number l ? W) -2 X) 0 Y) ½ Z) 4","X) 0
High School Round 6A Page 1"
toss-up,math,Multiple Choice,"(cid:2873) 3) MATH Multiple Choice. If (cid:1516) (cid:1858)(cid:4666)(cid:1876)(cid:4667)(cid:1856)(cid:1876) (cid:3404) 18 [the integral from 2 to 5 of f of x dx equals 18], (cid:2870) (cid:2873) then (cid:1516) (cid:4666)(cid:1858)(cid:4666)(cid:1876)(cid:4667)(cid:3397)4(cid:4667) (cid:1856)(cid:1876) (cid:3404) [the integral from 2 to 5 of the quantity f of x plus 4 dx equals] (cid:2870) W) 18 X) 22 Y) 25 Z) 30",Z) 30
bonus,math,Short Answer,"A ladder is standing vertically against a wall. Suddenly, the bottom of the ladder slides 6 feet away from the wall, which causes the top of the ladder to slide 2 feet down the wall. How tall is the ladder in feet?","10
_______________________________________________________"
toss-up,physics,Short Answer,What is the term used to describe a process that exchanges no heat energy with its environment?,ADIABATIC
bonus,physics,Short Answer,"An object undergoing constant acceleration travels 5 meters in 3 seconds. Assuming that acceleration stays constant and that the initial velocity of the object was zero, how far in meters will the object travel in a total of 12 seconds?","80
High School Round 6A Page 2"
toss-up,,Multiple Choice,"5) EARTH AND SPACE Multiple Choice Which of the following rankings of U.S. states by highest frequency of earthquakes (highest to lowest) is accurate? W) Alaska, California, Nevada, Oregon X) California, Hawaii, Alaska, Nevada Y) Hawaii, Alaska, California, Oregon Z) Nevada, Alaska, Hawaii, California","W) ALASKA, CALIFORNIA, NEVADA, OREGON"
bonus,,Short Answer,"5) EARTH AND SPACE Short Answer According to Birkhoff's theorem, what is the only static, spherically symmetric solution to the Einstein field equations?","SCHWARZSCHILD BLACK HOLE (ACCEPT: SCHWARZSCHILD METRIC OR
SCHWARZSCHILD SOLUTION)
_______________________________________________________"
