type,subject,format,question,answer
toss-up,,Multiple Choice,1) Earth & Space – Multiple Choice The formation of volcanos on Mars is thought to be most mechanistically similar to that of which of the following volcanos on Earth? W) Mount Fuji X) Mount St. Helens Y) Mauna Loa Z) Parícutin [pah-REE-coo-TEEN],Y) MAUNA LOA
bonus,,Short Answer,1) Earth & Space – Short Answer Identify all of the following three types of climates that would be considered part of Koppen Group C: 1) Tropical wet; 2) Mediterranean; 3) Subtropical steppe.,"2
******************"
toss-up,chemistry,Short Answer,2) Chemistry – Short Answer What principle can be used to predict the direction of changes in the equilibrium point of a reaction based on changes in reactant and product concentrations?,LE CHATELIER’S PRINCIPLE
bonus,chemistry,Short Answer,2) Chemistry – Short Answer Place the following three compounds in order of increasing boiling point: 1) Methanol; 2) Ethane; 3) Butanoic [byoo-tan-OH-ik] acid.,"2, 1, 3"
toss-up,energy,Multiple Choice,3) Energy – Multiple Choice Researchers at Argonne National Lab are exploring the possibility of using neutrino detectors to search for dark matter. Which of the following similarities between neutrinos and theoretical dark matter particles explains why the detectors could be repurposed? W) Current cosmological models suggest that dark matter consists entirely of neutrinos X) Both particles are very heavy Y) Both particles are extremely rare in the universe Z) Both particles interact very weakly with normal matter,Z) BOTH PARTICLES INTERACT VERY WEAKLY WITH NORMAL MATTER
bonus,energy,Multiple Choice,3) Energy – Multiple Choice Scientists at Lawrence Berkeley National Lab have made inorganic crystals of germanium sulfide that are arranged in a helical stack of thin sheets. They determined the structure of these crystals using X-ray crystallography. How did these scientists generate the requisite high-energy X-rays? W) Rapidly decelerating neutral particles X) Spallation of heavy elements Y) Rapidly oscillating electric dipoles in an ultra-high-frequency antenna Z) Centrifugal acceleration of charged particles,"Z) CENTRIFUGAL ACCELERATION OF CHARGED PARTICLES
******************"
toss-up,physics,Multiple Choice,4) Physics – Multiple Choice MRI imaging primarily depends on the interaction of magnetic fields and which of the following atomic properties? W) Molecular electric dipole moment X) Electron anomalous moment Y) Electron orbital magnetic moment Z) Nuclear magnetic moment,Z) NUCLEAR MAGNETIC MOMENT
bonus,physics,Short Answer,"4) Physics – Short Answer In meters per second squared with two significant figures, what is the acceleration due to gravity on the surface of a spherical planet with the same mass as Earth but three times the radius?",1.1
toss-up,math,Multiple Choice,5) Math – Multiple Choice Which of the following is logically equivalent to the statement “not A or not B”? W) A and B X) A if and only if B Y) A implies not B Z) Not A implies not B,Y) A IMPLIES NOT B
bonus,math,Short Answer,5) Math – Short Answer What is the sum of the first 5 terms in the increasing geometric sequence with first term 5 and third term 80?,"1705
******************"
toss-up,biology,Short Answer,"6) Biology – Short Answer In the process of autophagy [auto-fay-jee], a cell can recycle its own contents by merging vesicles containing damaged parts with what organelles?",LYSOSOMES
bonus,biology,Short Answer,6) Biology – Short Answer Identify all of the following three types of blood cells that contain nuclei: 1) Platelets; 2) Erythrocytes [eh-RITH-roh-site]; 3) Monocytes.,3
toss-up,,Short Answer,"7) Earth & Space – Short Answer What is the term for stellar objects that are typically less than 0.08 stellar masses and, as a result, failed to start nuclear fusion?",BROWN DWARFS
bonus,,Short Answer,7) Earth & Space – Short Answer The Kirkwood gaps are caused by orbital resonance with what planet?,"JUPITER
******************"
toss-up,physics,Short Answer,8) Physics – Short Answer The statement that the electric flux through a closed surface is only dependent on the charge it encloses is a statement of which of Maxwell’s equations?,GAUSS’S LAW
bonus,physics,Short Answer,"8) Physics – Short Answer Consider an extrasolar “rogue” planet approaching our solar system. Identify all of the following three statements that are true of their gravitational interaction: 1) If the total energy is greater than zero, the planet will enter a stable orbit about the Sun; 2) If the total energy is less than zero, the planet will enter a stable orbit about the Sun; 3) If the total energy is equal to zero, the path of the planet will form a parabola [pah-RAB-ah-la].","2, 3"
toss-up,biology,Short Answer,9) Biology – Short Answer The spinal cord is enclosed by three layers of membranes collectively called what?,"MENINGES (DO NOT ACCEPT: DURA, PIA, ARACHNOID MATTER)"
bonus,biology,Multiple Choice,9) Biology – Multiple Choice Which of the following amino acids would be most likely found in the intramembrane domain of a surface receptor protein? W) Cysteine [SIS-tuh-een] X) Glutamic [gloo-TAM-ik] acid Y) Lysine [LYE-seen] Z) Phenylalanine [fennil-AL-ah-neen],"Z) PHENYLALANINE
******************"
toss-up,math,Short Answer,10) Math – Short Answer What is the product of the three different prime factors of 168?,42
bonus,math,Multiple Choice,10) Math – Multiple Choice A regular 36-sided polygon is inscribed in a circle with radius 8. Which of the following is the length of one of its sides? W) 8 cosine 10 degrees X) 8 sine 10 degrees Y) 16 cosine 5 degrees Z) 16 sine 5 degrees,Z) 16 SINE 5 DEGREES
toss-up,energy,Short Answer,11) Energy – Short Answer Researchers at the Joint Genome Institute are studying plants that perform CAM photosynthesis. This pathway is characterized by the storage of carbon dioxide as what acid during the night?,MALATE (ACCEPT: MALIC ACID)
bonus,energy,Short Answer,"11) Energy – Short Answer Scientists at the Joint Genome Institute are studying terpenes, which are plant metabolites synthesized from what monomer?","ISOPENTENYL PYROPHOSPHATE (ACCEPT: IDP, IPP, ISOPENTENYL
DIPHOSPHATE)
******************"
toss-up,chemistry,Multiple Choice,12) Chemistry – Multiple Choice Which of the following molecules contains the most electron-rich carbon center? W) Methanol X) Methane Y) Formaldehyde Z) Carbon monoxide,X) METHANE
bonus,chemistry,Short Answer,12) Chemistry – Short Answer Order the following three salts in order of increasing melting point: 1) NaCl; 2) NaBr; 3) MgF . 2,"2, 1, 3"
toss-up,biology,Short Answer,"13) Biology – Short Answer In the Krebs cycle, citrate is generated by the combination of acetyl-CoA [ah-see-til-koh-AY] with what four-carbon molecule?","OXALOACETATE (ACCEPT: OXALOACETIC ACID, OXALACETIC ACID)"
