type,subject,format,question,answer
toss-up,physics,Short Answer,1) Physics – Short Answer A difference of 10 decibels corresponds to what ratio of sound intensities?,10 (ACCEPT: 10:1)
bonus,physics,Short Answer,1) Physics – Short Answer A battery produces an electrical current of 100 milliamps when connected to a circuit with a resistance of 60 Ohms. The battery is then connected to a 250 millifarad capacitor. How many joules of energy are stored by the capacitor?,"4.5
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"2) Math – Short Answer In a triple-elimination tournament with 512 contestants, what is the maximum numbers of games played if there are no ties?",1535
bonus,math,Multiple Choice,2) Math – Multiple Choice A square ABCD has a side length of 10. Point E lies on BC and the area of the triangle ABE is 40. What is the length of BE? W) 5 X) 6 Y) 7 Z) 8,"Z) 8
Round 9A Page 1"
toss-up,energy,Multiple Choice,3) Energy – Multiple Choice A force is conservative when the work done by the force: W) On a closed path is zero X) On an open path is zero Y) Is dependent on the path Z) Conserves energy,W) ON A CLOSED PATH IS ZERO
bonus,energy,Short Answer,"3) Energy – Short Answer Consider 0.5 moles of an ideal gas undergoing isobaric expansion from 253 to 353 Kelvin. Assuming that the ideal gas constant is 8.314 joules per mole Kelvin, how much work, in joules rounded to the nearest tenth, is done by the gas?","415.7
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"4) Earth and Space – Short Answer On a weather map, what type of front is represented by a line with red semicircles extending from one side?",WARM FRONT
bonus,,Short Answer,4) Earth and Space – Short Answer What are the two most abundant elements in the Earth’s crust?,"OXYGEN AND SILICON
Round 9A Page 2"
toss-up,biology,Short Answer,"5) Biology – Short Answer What chemical element, that occurs in various forms, is used as a mordant in Gram testing, is used as a method of detecting sugar in Lugol’s solution, and is required for proper thyroid function?",IODINE
bonus,biology,Short Answer,5) Biology – Short Answer What specific cell type in the stomach is responsible for production of hydrochloric acid in response to stimulation by gastrin?,"PARIETAL CELLS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Short Answer,6) Chemistry – Short Answer What is the chemical formula of baking soda?,"NaHCO
3"
