type,subject,format,question,answer
bonus,physics,Multiple Choice,"1. PHYSICS Multiple Choice For photons traveling through a vacuum, a photon in the ultraviolet spectrum has which of the following characteristics, compared to a photon in the infrared spectrum? W) Longer wavelength X) Same speed Y) Lower frequency Z) Half the energy","X) SAME SPEED
TOSS UP
2. ENERGY Short Answer What is the term for the system of power generation in which solar
energy is converted to heat that drives a steam turbine?
ANSWER: CONCENTRATED SOLAR POWER (ACCEPT: CSP; DO NOT ACCEPT: SOLAR
POWER)"
bonus,energy,Short Answer,"2. ENERGY Short Answer By number, rank the following four electricity generating resources in terms of capital cost per megawatt-hour from least to greatest: 1) hydropower, 2) nuclear, 3) conventional coal, 4) natural gas.","4, 3, 1, 2

TOSS UP
3. CHEMISTRY Multiple Choice Which of the following species does NOT have at least two
equally favorable resonance structures?
W) C H
6 6
X) NO -
2
Y) CO
2
Z) SO
2
ANSWER: Y) CO
2"
bonus,chemistry,Multiple Choice,"3. CHEMISTRY Multiple Choice For a given reaction, ΔH [delta H] is positive and ΔS [delta S] is negative. In which of the following temperature limits is the reaction spontaneous? W) Not spontaneous at any temperature X) Spontaneous at only high temperatures Y) Spontaneous at only low temperatures Z) Spontaneous at all temperatures","W) NOT SPONTANEOUS AT ANY TEMPERATURE
TOSS UP
4. MATH Short Answer Providing your answer in simplest form, what is sec [secant of
11 pi over 6]?
(11π/6)
ANSWER:
2√3
3"
bonus,math,Short Answer,"4. MATH Short Answer Each exterior angle of a regular polygon has a measure of What is the sum, in degrees, of the measures of the interior angles of the polygon? 10°.","6120°

TOSS UP
5. EARTH AND SPACE Multiple Choice In which of the following reservoirs in the hydrologic
cycle do water molecules have the shortest water residence time?
W) Atmosphere
X) Aquifer [AK-wuh-fer]
Y) Ocean
Z) River
ANSWER: W) ATMOSPHERE"
bonus,,Short Answer,5. EARTH AND SPACE Short Answer What is the Hubble classification for disk galaxies with very little gas and poorly defined spiral arms?,"S0 (ACCEPT: SB0)
TOSS UP
6. BIOLOGY Short Answer Which fatty structure in the forehead of a toothed whale appears to
focus and direct outgoing sound waves?
ANSWER: MELON (ACCEPT: SPERMACETI ORGAN)"
bonus,biology,Multiple Choice,"6. BIOLOGY Multiple Choice Following a stroke that affects the left cerebral hemisphere in an elderly female patient, the patient has halting speech, poor articulation and loss of the ability to write. The patient can still read and understand speech. A PET scan would reveal damage to which of the following parts of the brain? W) Wernicke’s area X) Amygdala [uh-MIG-duh-luh] Y) Broca’s area Z) Thalamus [THAL-uh-muhs]","Y) BROCA’S AREA

TOSS UP
7. PHYSICS Multiple Choice When a clay pigeon breaks into pieces after being shot, which of
the following can be said about the shape of the trajectories of these pieces of clay?
W) They are always elliptical
X) They are always parabolic
Y) They are always hyperbolic
Z) They may be any of elliptical, parabolic, or hyperbolic depending on the speed of the
components
ANSWER: X) THEY ARE ALWAYS PARABOLIC"
bonus,physics,Short Answer,7. PHYSICS Short Answer A 1000 kilogram car moving with a speed of 6 meters per second collides perfectly inelastically with 2000 kilogram truck that is at rest. What is the change in kinetic energy in joules during this collision?,"12,000
TOSS UP
8. CHEMISTRY Multiple Choice Which of the following substances would you expect to have
the highest molar entropy at standard conditions?
W) Argon gas
X) Butane gas
Y) Sulfur dioxide gas
Z) Gaseous water
ANSWER: X) BUTANE GAS"
bonus,chemistry,Short Answer,"8. CHEMISTRY Short Answer According to the VSEPR model, what is the molecular geometry of xenon [ZEE-non] tetrafluoride?","SQUARE PLANAR

TOSS UP
9. MATH Short Answer Express the following in simplest form, with variables raised only to
positive powers: [open parenthesis 4x to the fifth y to the power of negative 3
close parenthesis t5o t−h3e −p2ower of negative 2]
(4𝑥𝑥 𝑦𝑦 )
ANSWER:
6
𝑦𝑦
10
16𝑥𝑥"
bonus,math,Short Answer,9. MATH Short Answer A regular decagon with a perimeter of 40 units has an area of 40k square units. Find its apothem.,"k2
TOSS UP
10. EARTH AND SPACE Multiple Choice Which of the following contains most of the angular
momentum about the Sun in the solar system?
W) Jupiter
X) The Kuiper belt
Y) The Sun
Z) Neptune
ANSWER: W) JUPITER"
bonus,,Short Answer,10. EARTH AND SPACE Short Answer What is the name of the classification system used to rate a hurricane's intensity?,"SAFFIR-SIMPSON HURRICANE SCALE (ACCEPT: SAFFIR-SIMPSON)

TOSS UP
11. BIOLOGY Multiple Choice Elevated levels of AST and ALT, which are transaminases,
often indicate there is a problem with which of the following organs?
W) Liver
X) Pancreas
Y) Kidneys
Z) Heart
ANSWER: W) LIVER"
bonus,biology,Short Answer,"11. BIOLOGY Short Answer Identify all of the following four digestive enzymes that are produced by the human pancreas: 1) carboxypeptidase [kahr-bok-see-PEP-ti-days], 2) lactase, 3) chymotrypsin [ky-moh-TRIP-sin], 4) amylase [AM-uh-lays].","1, 3, 4
TOSS UP
12. CHEMISTRY Short Answer A mass of hot copper with a heat capacity of 2.0 joules per
Kelvin is dropped into the same volume of water and loses 80 joules of thermal energy. The
final temperature of the copper is 295 Kelvin. What was its initial temperature in Kelvin?
ANSWER: 335"
