type,subject,format,question,answer
toss-up,math,Short Answer,"1) Math – Short Answer While waiting at a train crossing, Gayle decided to time how long it took for a 1- mile long train to pass her directly. If it took exactly 75 seconds for the train to pass, at how many miles per hour was the train traveling?",48
bonus,math,Multiple Choice,1) Math – Multiple Choice What is the inverse function of y = 1 over open parenthesis x + 3 close parenthesis? W) y = open parenthesis 1 – 3x close parenthesis divided by x X) y = x – 3 Y) y = 3 – 1/x Z) y = 3x – 1,"W) y = OPEN PARENTHESIS 1 – 3x CLOSE PARENTHESIS DIVIDED BY x
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Short Answer,"2) Physics – Short Answer What is the equivalent capacitance in microfarads of four capacitors C1= 3 microfarads, C2= 5 microfarads, C3= 6 microfarads, and C4= 8 microfarads that are connected in parallel?",22
bonus,physics,Multiple Choice,2) Physics – Multiple Choice Which of the following statements is true regarding entropy? W) The first law of thermodynamics defines entropy X) Entropy is a function of state and obeys Hess’s Law Y) Completely reversible processes increase entropy Z) Entropy can only be defined macroscopically,X) ENTROPY IS A FUNCTION OF STATE AND OBEYS HESS’S LAW
toss-up,,Short Answer,3) Earth and Space – Short Answer What term is used to describe the formation of mountains?,OROGENY
bonus,,Multiple Choice,3) Earth and Space – Multiple Choice What two layers of the atmosphere have the least influence over weather? W) Troposphere and tropopause X) Mesosphere and thermosphere Y) Stratosphere and troposphere Z) Stratosphere and thermosphere,"X) MESOSPHERE AND THERMOSPHERE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Short Answer,"4) Chemistry – Short Answer In the Arrhenius equation, the exponential term is multiplied by a quantity, A, originally introduced as a fudge factor. What is the name of this term?",FREQUENCY FACTOR (Accept: PREEXPONENTIAL FACTOR)
bonus,chemistry,Short Answer,"4) Chemistry – Short Answer A sealed vessel contains 8 grams of oxygen gas and 12 grams of methane. If no other gases are present and the total pressure is 800 torr, what is the partial pressure, in torr, of oxygen?",200
toss-up,biology,Short Answer,5) Biology – Short Answer The nervous system consists of neurons and what other type of cell that is responsible for nourishing neurons?,GLIAL [GLEE-AL] CELL (ACCEPT: GLIA)
bonus,biology,Short Answer,5) Biology – Short Answer What type of population selection would occur in an environment that is very close to its carrying capacity?,"K-SELECTION
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,"6) Energy – Short Answer What thermodynamic potential, symbolized by the letter U, is the sum of the heat added to a system and the work done on a system by its surroundings?",INTERNAL ENERGY
bonus,energy,Multiple Choice,6) Energy – Multiple Choice Why is it not a good idea to use pure vegetable oil in a conventional diesel engine? W) Straight vegetable oil will not work in a diesel engine X) Straight vegetable oil produces more emissions than regular diesel Y) Straight vegetable oil will damage the diesel engine over time Z) Straight vegetable oil does not allow diesel engines to work at high speeds,Y) STRAIGHT VEGETABLE OIL WILL DAMAGE THE DIESEL ENGINE OVER TIME
toss-up,math,Short Answer,7) Math – Short Answer Identify all of the following four operations that are NOT closed over the set of all positive real numbers: 1) addition; 2) subtraction; 3) multiplication; 4) division.,2
bonus,math,Multiple Choice,7) Math – Multiple Choice Which of the following ratios represents the ratio of the diagonal of a cube to a diagonal of one of the faces of cube? W) 2 to the square root of 3 X) the square root of 3 to the square root of 2 Y) the square root of 3 to 1 Z) the square root of 6 to the square root of 3,"X) THE SQUARE ROOT OF 3 TO THE SQUARE ROOT OF 2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Short Answer,"8) Physics – Short Answer What is the resistance, in ohms, of a resistor that has a 20 milliampere current when connected across the terminals of a 1.5 volt battery?",75
bonus,physics,Short Answer,"8) Physics – Short Answer A 2 kilogram box is sliding across a frictionless surface at 4 meters per second to the north. A 6 newton force directed to the south acts on the box for 2 seconds. What is the final speed, in meters per second, and direction of the box?",2; SOUTH
toss-up,,Multiple Choice,9) Earth and Space – Multiple Choice Which of the following clouds develops at the highest altitude? W) Cirrocumulus X) Nimbostratus Y) Stratocumulus Z) Stratus,W) CIRROCUMULUS
bonus,,Multiple Choice,"9) Earth and Space – Multiple Choice The Galápagos Islands consist of a single active volcano among volcanic islands whose ages increase westward. Based on this knowledge, what geologic scenario is creating the islands? W) Subduction X) Hot spot Y) Sea floor spreading Z) Continental rifting","X) HOT SPOT
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Short Answer,"10) Chemistry – Short Answer What term can apply to the compounds 1-octanol and sodium dodecyl- sulfate [doh-dek-ihl sulfate], as well as transmembrane proteins, phospholipids, and surfactants, characterizing molecules that contain both fat-soluble and water-soluble components?",AMPHIPATHIC (ACCEPT: AMPHIPHILIC)
bonus,chemistry,Short Answer,"10) Chemistry – Short Answer A gas phase reaction is conducted in a cylinder with a moveable piston. If the reaction releases 320 joules of heat and does 150 joules of PV work, what is the change in internal energy, in joules, for this reaction?",-470
toss-up,biology,Short Answer,"11) Biology – Short Answer Some herbivores, such as rabbits and horses, possess the ability to digest cellulose with the aid of bacteria located in a pouch at the beginning of the large intestine. What is the name of this pouch?",CECUM
