type,subject,format,question,answer
toss-up,physics,Short Answer,"In a totally inelastic collision, what happens to the two colliding objects?",THEY STICK TOGETHER
bonus,physics,Short Answer,"For a uniformly rotating object, what do we call the rate of change in the angle through which the object turns in one second?","ANGULAR VELOCITY (ACCEPT: ANGULAR SPEED)
________________________________________________________________________"
toss-up,energy,Multiple Choice,"An electric vehicle has two stages. If the first stage, the battery, has an efficiency of 90% and the second stage, the inverter, has an efficiency of 80%, calculate the approximate overall efficiency of the vehicle. W) 56% X) 72% Y) 89% Z) 113%",X) 72%
bonus,energy,Short Answer,How much work in joules is done by friction on a sled weighing 100 newtons during a 10 meter displacement? The coefficient of sliding friction is 0.1.,"100
Round 16 Page 1"
toss-up,math,Multiple Choice,Which of the following is congruent to (n + 1) modulus n? W) 0 X) 1 Y) (n – 1) Z) (n – 2),X) 1
bonus,math,Short Answer,"A spherical balloon is being inflated at a constant rate of π cubic inches per second. In inches per second, how fast is the radius increasing when the radius is 3 inches?","1/36
________________________________________________________________________"
toss-up,energy,Short Answer,"Which type of crude oil is most desired, due to its low sulfur content and higher proportion of carbon chains that can be directed into the liquid fuel product?",LIGHT SWEET (ACCEPT: SWEET LIGHT)
bonus,energy,Short Answer,What is the most common sulfur compound that occurs naturally in natural gas.,"HYDROGEN SULFIDE
Round 16 Page 2"
toss-up,,Short Answer,"5) EARTH AND SPACE Short Answer As the bottom plate moves downward in a subduction zone, pressure and heat cause the subducting crust to release volatiles and localized melting occurs. If the ocean trench associated with this subduction zone is located far from a continent, what volcanic feature will be formed in response to this process?",ISLAND ARC (ACCEPT: ARC)
bonus,,Short Answer,"5) EARTH AND SPACE Short Answer What process is responsible for the remineralization of organic carbon, returning it to its inorganic state, within a timeframe shorter than geologic timescales?","DECOMPOSITION
________________________________________________________________________"
toss-up,biology,Short Answer,"In evolutionary biology, one theory, phyletic gradualism, proposes that speciation occurs slowly over time while another proposes that speciation occurs in rare, rapid events. Name the latter theory.",PUNCTUATED EQUILIBRIUM
bonus,biology,Short Answer,Name the two main processes which determine whether genetic variations will become common or rare in a population.,"NATURAL SELECTION AND GENETIC DRIFT (ACCEPT: NATURAL SELECTION
AND SEWALL-WRIGHT EFFECT)
Round 16 Page 3"
toss-up,math,Short Answer,"How many terms are there in the arithmetic sequence with first term 10, second term 15, third term 20, and final term 250?",49
bonus,math,Multiple Choice,Evaluate the following expression: (read as: the summation from -1 to 4 of 3 k squared). W) 31 X) 87 Y) 93 Z) 243,"Y) 93
________________________________________________________________________"
toss-up,,Multiple Choice,8) EARTH AND SPACE Multiple Choice Which radioisotope would NOT be appropriate to use to date the age of a 2 billion year old rock? W) Carbon-14 X) Potassium-40 Y) Rubidium-87 Z) Uranium-238,W) CARBON-14
bonus,,Short Answer,8) EARTH AND SPACE Short Answer What two oxygen isotopes are most commonly compared to examine past temperatures recorded in glacial ice?,"OXYGEN-16 AND OXYGEN-18
Round 16 Page 4"
toss-up,math,Multiple Choice,Which of the following has the largest amplitude? W) 9sin(x) - 2 X) 2cos(6x) + 5 Y) cos(2x) Z) 4sin(10x),W) 9 sin(x) - 2
bonus,math,Short Answer,What power of 10 is closest to 255?,"1016 (ACCEPT: 16)
________________________________________________________________________"
toss-up,chemistry,Short Answer,"As an acetic acid solution is diluted, will the hydrogen ion concentration and the percentage of ionization, respectively, increase, decrease or remain the same?","THE HYDROGEN ION CONCENTRATION WILL DECREASE; THE PERCENTAGE
OF IONIZATION WILL INCREASE"
bonus,chemistry,Short Answer,"In a sulfuric acid solution, which of the following will be present in the highest concentration: H+, H SO , HSO 1-, SO 2-, or OH1-. 2 4 4 4","H+
Round 16 Page 5"
toss-up,physics,Multiple Choice,"If a solid cylinder and a hollow cylinder have the same outer radius and mass, which of the following is true regarding moment of inertia about the cylindrical axis? W) The hollow cylinder has a greater moment of inertia X) The solid cylinder has a greater moment of inertia Y) The moment of inertia would be the same for both Z) The moment of inertia depends on the speed of the cylinders",W) THE HOLLOW CYLINDER HAS A GREATER MOMENT OF INERTIA
bonus,physics,Multiple Choice,"Many physics quantities fall under two categories: scalars and vectors. Which of the following does NOT contain a scalar quantity? W) Force, energy, mass X) Velocity, pressure, time Y) Weight, speed, work Z) Acceleration, momentum, displacement","Z) ACCELERATION, MOMENTUM, DISPLACEMENT
________________________________________________________________________"
toss-up,,Multiple Choice,12) EARTH AND SPACE Multiple Choice What was the name of the first satellite launched into earth orbit by the United States? W) Trogdor X) Explorer I Y) Gemini Z) Mercury,X) EXPLORER I
bonus,,Multiple Choice,12) EARTH AND SPACE Multiple Choice Pegmatites are examples of what kind of rock that can be formed by cooling processes within the earth? W) Intrusive X) Extrusive Y) Metamorphic Z) Detrital,"W) INTRUSIVE
Round 16 Page 6
Round 16 Page 7"
toss-up,biology,Multiple Choice,"Though T-cells originate in bone marrow, where in the human body do they mature? W) Thalamus X) Heart Y) Thymus Z) Gut",Y) THYMUS
bonus,biology,Short Answer,What type of cells begin as monocytes and are an important part of the immune system because of their ability to engulf foreign material and dead or dying indigenous cells?,"MACROPHAGE(S)
________________________________________________________________________"
toss-up,chemistry,Multiple Choice,"To the nearest whole degree Celsius, at what temperature is water the densest?",4
bonus,chemistry,Short Answer,Most of the peptide chains in a myoglobin molecule adopt what secondary structure?,"HELIX
Round 16 Page 8"
toss-up,biology,Short Answer,"Sometimes, organisms modify the environments in which they occur; for example, termites build mounds with varied chimneys that regulate gas exchange, temperature, and other environmental parameters. This process is most commonly referred to as:",ECOSYSTEM ENGINEERING
bonus,biology,Multiple Choice,"The American bullfrog is a prolific hunter and can eat a wide variety of foods, including native western pond turtles and mice. Currently, western pond turtles are listed as an endangered species. Which of the following best explains why turtle populations would be more impacted than mice by the introduction of bullfrogs? W) Bullfrogs like to eat turtles more than they like to eat mice X) Turtles run slower than mice so they can’t get away from the bullfrogs Y) Mice hide better than turtles Z) Turtles have a much longer generation time than mice","Z) TURTLES HAVE A MUCH LONGER GENERATION TIME THAN MICE
________________________________________________________________________"
toss-up,,Multiple Choice,16) EARTH AND SPACE Multiple Choice What type of smog in the boundary layer of the atmosphere contains sulfur dioxide? W) Oxidizing X) Photochemical Y) Reducing Z) Boundary layer,Y) REDUCING
