type,subject,format,question,answer
toss-up,energy,Short Answer,"In an electrolytic cell, what is the sign of the charge associated with the anode?",POSITIVE (ACCEPT: PLUS)
bonus,energy,Multiple Choice,Which of the following has NOT been shown to be a practical use of electrolytic cells? W) Recovering pure metal from alloys X) Electrolysis Y) Plating of one metal with another Z) Manufacturing of sodium hydroxide,"X) ELECTROLYSIS
________________________________________________________________________"
toss-up,chemistry,Multiple Choice,What is the empirical formula for C H O ? 6 12 6 W) C H O 3 4 3 X) CHO Y) CH O 2 Z) C H O 6 12 6,"Y) CH O
2"
bonus,chemistry,Multiple Choice,What is the formula for iron II phosphate? W) Fe P 3 2 X) FePO 4 Y) Fe (PO ) 3 4 2 Z) Fe (PO ) 3 3 2,"Y) Fe (PO )
3 4 2"
toss-up,math,Multiple Choice,Find the derivative of 2xex (read as: 2x e to the x). W) 2ex +2x X) 2xex + ex Y) 2xex + 2ex Z) 2xex,Y) 2xex + 2ex
bonus,math,Short Answer,"What matrix is the multiplicative inverse of the 2 by 2 matrix (read as: row 1: 3, 1; row 2: 5, 2).",________________________________________________________________________
toss-up,physics,Multiple Choice,How can 2 batteries and three capacitors be arranged to store the maximum amount of energy? W) Connect the capacitors in parallel and the batteries in series X) Connect the capacitors in series and the batteries in parallel Y) Connect the capacitors and batteries in parallel Z) Connect the capacitors and batteries in series,"W) CONNECT THE CAPACITORS IN PARALLEL AND THE BATTERIES IN
SERIES"
bonus,physics,Short Answer,What would be the total capacitance in microfarads and total voltage of 3 four-microfarad capacitors in parallel and two 1.5 volt batteries in series in a circuit?,12 MICROFARADS AND 3 VOLTS
toss-up,,Multiple Choice,5) EARTH AND SPACE Multiple Choice Which of the following best explains why eliminating one trophic level in an ecosystem often results in a decrease in organisms two trophic levels down? W) Abundance of prey in the eliminated trophic level X) Increased predation by organisms one trophic level down Y) Increased predation by organisms two trophic levels down Z) Increased predator diversity,X) INCREASED PREDATION BY ORGANISMS ONE TROPHIC LEVEL DOWN
bonus,chemistry,Multiple Choice,5) EARTH AND SPACE Multiple Choice What property of diatoms make them useful as climate proxies? W) The chemical makeup of their shells reflects the water chemistry at their time of formation X) The narrow temperature range in which they exist makes them markers for paleo0ocean temperatures Y) Their well-preserved digestive system provide ample evidence for ancient food webs Z) Their limited diversity and low adaptability make them key indicators of specific aquatic environments,"W) THE CHEMICAL MAKEUP OF THEIR SHELLS REFLECTS THE WATER
CHEMISTRY AT THEIR TIME OF FORMATION
________________________________________________________________________"
toss-up,math,Short Answer,What is the largest triangular number less than 25?,21
bonus,math,Short Answer,"A man who is 6 feet tall spots a bird at the top of a 14-foot telephone pole. If the angle of elevation from his eyes to the top of the pole is 30 degrees, then to the nearest foot, how far away is he standing from the base of the pole?",14
toss-up,energy,Multiple Choice,"The human brain contains as many as 100 billion neurons. The neurons communicate with each other through electrochemical signals. Which of the following is NOT true? W) Each neuron can connect to at least 1,000 other neurons X) Neurons have a short life span Y) Brain signals involve less than one-tenth the voltage of an ordinary flashlight battery Z) Some messages pass through the nervous system more quickly than others",X) NEURONS HAVE A SHORT LIFE SPAN
bonus,energy,Multiple Choice,"Brain computer interfaces can measure minute differences in the voltage between neurons, amplify and filter the signal, and then a computer interprets it. All of the following are current applications of brain computer interfaces, except: W) Controlling a computer cursor via mental commands X) Interpreting brain signals for movement for someone who can’t physically move Y) Providing a communication link for people who suffer from “locked in” syndrome Z) Repairing damaged neurons","Z) REPAIRING DAMAGED NEURONS
________________________________________________________________________"
toss-up,physics,Multiple Choice,"During a safety test, a small car and a truck move toward each other at the same speed and experience a head-on collision. Afterward, the two objects move away from each other along the same line. Which of the following is correct? W) The truck will experience a greater speed than the car X) The car will experience a greater speed than the truck Y) The speeds of the truck and the car will be the same Z) Sometimes the truck will experience a greater speed and sometimes the car will experience the greater speed",X) THE CAR WILL EXPERIENCE A GREATER SPEED THAN THE TRUCK
bonus,physics,Short Answer,Mercury or other liquid barometers work by balancing the force exerted by the atmosphere with what?,FORCE EXERTED BY THE LIQUID
toss-up,energy,Multiple Choice,"Hydrogen fuel cells use hydrogen to generate energy. Which of the following is true about hydrogen fuel cells? W) Fuel cells are similar to batteries and store hydrogen, which is an energy source by itself X) Fuel cells extract the hydrogen from other compounds in nature Y) Fuel cells dissolve water into hydrogen, creating oxygen and energy Z) Fuel cells convert chemical energy in hydrogen into electrical energy by combining hydrogen gas with oxygen from the air to produce water and energy","Z) FUEL CELLS CONVERT CHEMICAL ENERGY INTO ELECTRICAL ENERGY
BY COMBINING HYDROGEN GAS WITH OXYGEN FROM THE AIR TO PRODUCE WATER
AND ENERGY"
bonus,energy,Multiple Choice,"If you were to use hydrogen fuel cells in spacecraft, what kind of fuel cell type would you most likely prefer? W) Phosphoric acid X) Molten carbonate Y) Solid oxide Z) Alkaline","Z) ALKALINE
________________________________________________________________________"
toss-up,,Short Answer,"10) EARTH AND SPACE Short Answer Three of these things belong together. Which rock does NOT belong: 1) gneiss, 2) granite, 3) basalt, or 4) limestone?",LIMESTONE (ACCEPT: 4)
bonus,,Multiple Choice,10) EARTH AND SPACE Multiple Choice What kind of minerals do copper ores tend to be? W) Native element X) Carbonate and sulfide Y) Oxide and phosphate Z) Hydrocarbon and halide,X) CARBONATE AND SULFIDE
toss-up,biology,Multiple Choice,What kind of behavior causes bees to visit flowers to collect nectar and pollen? W) Learned X) Conditioned Y) Sensitization Z) Instinctual,Z) INSTINCTUAL
bonus,biology,Multiple Choice,Honey doesn't spoil easily because bacteria falling into the honey are often killed. The water in the bacteria rushes out of the cell and the bacteria shrivel up because honey is a: W) Isotonic solution X) Hypertonic solution Y) Hypotonic solution Z) Inorganic solution,"X) HYPERTONIC SOLUTION
________________________________________________________________________"
toss-up,math,Multiple Choice,What are the solutions for x in the following equation: x2 −2x =8? W) 0 X) 0 and 2 Y) 4 and -2 Z) -4 and 2,Y) 4 AND -2
bonus,math,Short Answer,Solve for x in simplest form for 3x2 +2x = 2. −1± 7,"x = (ACCEPT: -1/3 ± /3)
3"
toss-up,,Short Answer,"13) EARTH AND SPACE Short Answer Other than precipitation, what is the most important factor defining a biome?",TEMPERATURE
bonus,,Short Answer,"13) EARTH AND SPACE Short Answer Put the following parts of an ecosystem in order from smallest to largest: biome, community, population, ecosystem, organism, species.","ORGANISM, SPECIES, POPULATION, COMMUNITY, ECOSYSTEM, BIOME
________________________________________________________________________"
toss-up,math,Short Answer,Factor the following expression completely over the integers:,(a – 2)(
bonus,math,Short Answer,Factor the following expression completely over the integers: .,(a + 2)
toss-up,chemistry,Short Answer,"Onions, shallots and leeks contain substances that cause our eyes to water. What element is common to the substances?",SULFUR
bonus,chemistry,Multiple Choice,Which of the following 1.0 molar solutions will have the largest change in boiling point from that of pure water? W) Sodium bromide X) Magnesium iodide Y) Sucrose Z) Potassiumphosphate,"Z) POTASSIUMPHOSPHATE
________________________________________________________________________"
toss-up,physics,Short Answer,"Mirages, such as the silvery glimmer you sometimes see on a distant hot highway, are caused by heating of the air near the ground. What relevant property of the heated air is changed?",INDEX OF REFRACTION (ACCEPT: DENSITY OF THE AIR)
bonus,physics,Multiple Choice,"A steadily increasing force is applied to a box that remains at rest for some period of time and then begins to accelerate. Which of the following appropriately describes what happens to the frictional force during the experiment? W) The frictional force remains constant throughout the experiment X) The frictional force increases throughout the experiment Y) The frictional force increases and then suddenly drops to a lower, non-zero value Z) The frictional force increases and then suddenly drops to zero","Y) THE FRICTIONAL FORCE INCREASES AND THEN SUDDENLY DROPS TO A
LOWER, NONZERO VALUE"
toss-up,,Multiple Choice,"17) EARTH AND SPACE Multiple Choice As an airmass ascends into the atmosphere, its water vapor capacity changes, causing which of the following? W) Cloud formation and possible precipitation X) Evaporation and drying Y) Snow Z) Hurricane conditions",W) CLOUD FORMATION AND POSSIBLE PRECIPITATION
bonus,,Short Answer,17) EARTH AND SPACE Short Answer What are the names of the three primary atmospheric circulation cells that circulate air between the equator and poles?,"HADLEY CELL, FERREL (OR MID-LATITUDE) CELL, AND POLAR CELL
________________________________________________________________________"
toss-up,biology,Multiple Choice,Which process will almost certainly result in genetic variation of offspring? W) Population dispersion X) Enzyme production Y) Cell differentiation Z) Zygote fertilization,Z) ZYGOTE FERTILIZATION
bonus,biology,Multiple Choice,"If a parent organism experiences a mutation, then all subsequent offspring of that individual will: W) Always carry the mutated gene, but only as a recessive X) Always carry the gene, but never express it phenotypically Y) Only carry the mutated gene if it is heritable Z) Never carry the gene as mutations cannot be heritable",Y) ONLY CARRY THE MUTATED GENE IF IT IS HERITABLE
toss-up,chemistry,Short Answer,What is the shape of the bonding structure of carbon in diamond?,TETRAHEDRAL
