type,subject,format,question,answer
toss-up,chemistry,Multiple Choice,"1) Chemistry – Multiple Choice If a barometer were constructed using water instead of mercury, by what factor would the height of the mercury barometer be multiplied to give the height of the water barometer? W) 1 over 13.6 X) 1 Y) 13.6 Z) 33.2",Y) 13.6
bonus,chemistry,Short Answer,"1) Chemistry – Short Answer To the nearest degree Celsius, what is the boiling point at standard pressure of a 2-molal [moh-LAHL] solution of urea in water?","101
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Short Answer,"2) Physics – Short Answer If a sound wave traveling in air has a frequency of 5,000 hertz, how far, in centimeters, does the wave travel in a single period?",6.8
bonus,physics,Short Answer,2) Physics – Short Answer Consider a solid spherical conductor that has a small spherical cavity in its center. You place an excess charge on the conductor and wait for it to reach equilibrium. Identify all of the following three places that some of the excess charge can be found: 1) Surface of the conductor; 2) Surface of the cavity; 3) Between the surfaces of the conductor and cavity.,1
toss-up,energy,Short Answer,"3) Energy – Short Answer Fermi National Accelerator Lab scientists, as a part of the SENSEI [SEN-say] collaboration, are trying to detect dark matter particles with specialized ""skipper"" CCDs. CCDs are composed of what semiconductor element?",SILICON
bonus,energy,Short Answer,3) Energy – Short Answer Scientists at Ames Lab are studying the formation of alumina under various conditions. What is the chemical formula of alumina?,"Al O
2 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Short Answer,4) Biology – Short Answer What is the general term for metabolic reactions that release energy by breaking down complex molecules?,CATABOLIC (ACCEPT: CATABOLISM)
bonus,biology,Short Answer,4) Biology – Short Answer What plant ground tissue type performs a majority of the metabolic functions of a plant and plays a relatively small role in structural support?,PARENCHYMA [puh-RENG-kuh-muh]
toss-up,math,Multiple Choice,"5) Math – Multiple Choice Which of the following cannot be the rightmost two digits, in order, of the square of an integer? W) 24 X) 27 Y) 56 Z) 89",X) 27
bonus,math,Short Answer,5) Math – Short Answer What is the average of the first 10 prime numbers?,"12.9 (ACCEPT: 129/10, 12 9/10)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,6) Earth and Space – Multiple Choice Which of the following tectonic plates is largest? W) African X) Arabian Y) Eurasian Z) Pacific,Z) PACIFIC
bonus,,Short Answer,6) Earth and Space – Short Answer An atom of uranium-238 undergoes two beta-minus decays and four alpha decays. What is the mass number of the product?,222
