type,subject,format,question,answer
toss-up,biology,Multiple Choice,Which of the following is the form of highly condensed chromatin that is not transcribable in its present form and typical of the type of chromatin visible in the light microscope when the cell is in interphase: W) Z DNA X) euchromatin Y) heterochromatin Z) histochromatin,Y) HETEROCHROMATIN
bonus,biology,Multiple Choice,Which of the following is a primary consequence of histone acetylation: W) increased access of transcriptional factors to DNA X) decreased access of transcriptional factors to DNA Y) increased rate of cells entering mitosis Z) G-1 block,W) INCREASED ACCESS OF TRANSCRIPTIONAL FACTORS TO DNA
toss-up,chemistry,Short Answer,What type of magnetism exists in substances in which electrons are unpaired and are very weakly attracted by magnetic fields?,PARAMAGNETISM (ACCEPT: PARAMAGNETIC)
bonus,chemistry,Multiple Choice,Which of the following diatomic molecules will exhibit paramagnetism: W) B 2 X) N 2 Y) C 2 Z) F 2,"W) B
2
2007 Regional Science Bowl – Page 1"
toss-up,physics,Multiple Choice,What percent of energy in our Universe is believed to consist of dark matter and normal matter: W) 4.4% X) 16% Y) 27% Z) 73%,Y) 27%
bonus,physics,Short Answer,Order the following 4 substances from the one with the LOWEST dielectric constant to the HIGHEST at 20ºC: mica; paraffin; vacuum; pure water,"VACUUM; PARAFFIN; MICA; PURE WATER
(Solution: vacuum = 1.00; paraffin = 2.2; mica = 7.0; water = 80.0)"
toss-up,math,Short Answer,"Solve the following trigonometric equation for x, giving your answer in degrees such that 0º ≤ x < 360º: 2 sin x – 1 = 0",30º AND 150º
bonus,math,Short Answer,Solve the following logarithmic equation in base 10 for x over the real numbers: log (2x – 1) = log (x + 2) + log (x – 2),"3 (DO NOT ACCEPT 3 and –1)
(Solution: 2x – 1 = (x + 2)(x – 2); (x – 3)(x + 1) = 0; x = 3, x ≠ -1 – the log(-1) does not exist in the
real number system)
2007 Regional Science Bowl – Page 2"
toss-up,earth science,Multiple Choice,Which of the following BEST describes the largest size of sediment particle that can be transported by a particular flow in a river: W) discharge X) competency Y) capacity Z) bed load,X) COMPETENCY
bonus,earth science,Multiple Choice,"A ship accidentally loses a cargo of floating rubber balls off the East coast of Japan. If they follow the prevailing currents, in which of the following locations will most of them likely FIRST wash on shore: W) the western coast of North America X) the eastern coast of Australia Y) the western coast of Australia Z) the south-central coast of Alaska",W) THE WESTERN COAST OF NORTH AMERICA
toss-up,,Multiple Choice,"6) GENERAL SCIENCE Multiple Choice Which of the following is a mint-flavoring used in chewing gum, toothpaste, and mouthwashes produced naturally in fruits and vegetables: W) wintergreen X) xylitol Y) winterol Z) arabinose",X) XYLITOL
bonus,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice The separation of proteins using SDS polyacrylamide gel electrophoresis is primarily based on: W) charge only X) charge and shape Y) molecular mass Z) shape only,"Y) MOLECULAR MASS
2007 Regional Science Bowl – Page 3"
toss-up,,Multiple Choice,7) ASTRONOMY Multiple Choice Which of the following is LEAST accurate: W) magnetic fields can be strongly amplified when 2 neutron stars merge X) Saturn’s moon Titan has been found to have large dunes Y) hydrogen and nitrogen isotopes have been found in organic matter of primitive meteorites Z) interplanetary dust particles are typically nitrogen-rich and carbon-poor,"Z) INTERPLANETARY DUST PARTICLES ARE TYPICALLY NITROGEN-RICH
AND CARBON-POOR"
bonus,,Multiple Choice,7) ASTRONOMY Multiple Choice Which of the following is LEAST accurate: W) the imaginary north-south line that passes through the zenith on the celestial sphere is the meridian X) Kirkwood gaps are gaps in the main asteroid belt caused by the gravitational effects of Mars Y) Population TWO stars are composed mostly of hydrogen and helium Z) a negative sign indicates the celestial coordinate is in the southern hemisphere,"X) KIRKWOOD GAPS ARE GAPS IN THE MAIN ASTEROID BELT CAUSED BY
THE GRAVITATIONAL EFFECTS OF MARS"
toss-up,biology,Multiple Choice,"Which of the following is a primary target of certain HIV drugs, such as AZT, specifically because HIV is a retrovirus: W) reverse transcriptase X) HIV receptors Y) CD 4 cells Z) CD 8 cells",W) REVERSE TRANSCRIPTASE
bonus,biology,Short Answer,Name all of the following 5 products that are NOT produced by the adult human liver: clotting factors; glycogen; erythropoietin; bile; corticotropin (read as: core- tick-oh-TRO-pin),"ERYTHROPOIETIN AND CORTICOTROPIN
(Solution: erythropoietin = kidney; corticotropin = pituitary)
2007 Regional Science Bowl – Page 4"
toss-up,chemistry,Multiple Choice,Which of the following is a term used to describe the electronic geometry around a central atom that has 5 regions of high electron density: W) tetrahedral X) trigonal pyramidal Y) trigonal bipyramidal Z) octahedral,Y) TRIGONAL BIPYRAMIDAL
bonus,chemistry,Multiple Choice,Which of the following is NOT an aromatic amino acid: W) glutamine X) tryptophan Y) phenylalanine Z) tyrosine,W) GLUTAMINE
toss-up,physics,Short Answer,"Giving your answer in hertz, what is the lowest frequency possible for a string that is 90-centimeters long and whose wave speed is 360 meters per second?","200
(Solution: f = v/ λ; = 360/1.8m = 200)"
bonus,physics,Multiple Choice,Current accounting of the composition of the universe suggests that dark energy and dark matter together make up about what percent of the energy in the universe: W) 65% X) 75% Y) 85% Z) 95%,"Z) 95%
2007 Regional Science Bowl – Page 5"
toss-up,math,Short Answer,"Simplify the following radical expression, giving your answer in !144 standard bi form: 49 12","i
7"
bonus,math,Short Answer,"Multiply the following complex numbers, giving your answer in standard form: (2 + i 2 )(3 – i 2 )",8 + 2 i (ACCEPT: 8 + i 2 )
toss-up,,Multiple Choice,12) ASTRONOMY Multiple Choice Which of the following was the primary instrument used to gather 5 to 35 micrometer spectra data from the Deep Impact mission: W) Chandra X-ray observatory X) Arecibo radio telescope Y) Hubble gamma-ray telescope Z) Spitzer infrared spectrograph,Z) SPITZER INFRARED SPECTROGRAPH
bonus,,Multiple choice,12) ASTRONOMY Multiple choice By what multiple does the brightness of two stars differ with apparent magnitudes of –3 and +4: W) 2.5 X) 25 Y) 250 Z) 625,"Z) 625
2007 Regional Science Bowl – Page 6"
toss-up,earth science,Multiple Choice,Which of the following glacial features are deposited in annual layers and can be used by geologists to determine seasonal variations during past ice ages: W) drumlins X) moraines Y) varves Z) eskers,Y) VARVES
bonus,earth science,Multiple Choice,Which of the following is a geothermal process that has mostly led to concentrated stores of copper and zinc in the Earth’s crust: W) soil leaching X) hydrothermal precipitation Y) igneous cooling Z) evaporation of water,X) HYDROTHERMAL PRECIPITATION
toss-up,energy,Short Answer,"14) ASTRONOMY Short Answer If the temperature of an object is doubled, and all other things remain the same, how many times as fast will it radiate energy?",16 (ACCEPT: 24)
bonus,,Short Answer,14) ASTRONOMY Short Answer How many sidereal minutes are in 4 sidereal hours?,"240
2007 Regional Science Bowl – Page 7"
toss-up,biology,Multiple Choice,"During the electron transport system, a store of potential energy is created that will be converted into high energy phosphates. The potential energy is best described as: W) ADP X) ATP Y) the hydrogen ion gradient Z) the sodium differential",Y) THE HYDROGEN ION GRADIENT
