type,subject,format,question,answer
toss-up,biology,Short Answer,1) Biology – Short Answer In what organelle does the Calvin cycle occur?,CHLOROPLAST
bonus,biology,Short Answer,"1) Biology – Short Answer In humans, the inactive X chromosome condenses into a compact structure called what?","BARR BODY
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,2) Earth and Space – Short Answer What is the term for areas of the ocean floor that are relatively flat and found 5 to 6 kilometers below sea level?,ABYSSAL PLAINS
bonus,,Multiple Choice,"2) Earth and Space – Multiple Choice If a metamorphic rock was subjected to high temperature and pressure deep in the crust long enough to reach equilibrium with its environment, which of the following would be most useful for determining the temperature and pressure range at which it formed? W) Elemental analysis X) Mineralogical analysis Y) Grain-size analysis Z) Stress-strain analysis",X) MINERALOGICAL ANALYSIS
toss-up,energy,Short Answer,"3) Energy – Short Answer Scientists at the National Energy Technology Lab have been working with ION in Norway to evaluate the ""Advanced Liquid Absorbent System"" that works to capture and sequester what chemical produced by combustion?","CARBON DIOXIDE (ACCEPT: CO )
2"
bonus,energy,Short Answer,3) Energy – Short Answer Scientists at Oak Ridge National Lab are working on a novel accelerated membrane-based gas separation process that will be used to separate what molecule from flue gas?,"CARBON DIOXIDE (ACCEPT: CO )
2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Multiple Choice,4) Chemistry – Multiple Choice Which of the following elements is LEAST likely to violate the octet rule? W) Carbon X) Sulfur Y) Phosphorous Z) Xenon [ZEE-non],W) CARBON
bonus,chemistry,Short Answer,"4) Chemistry – Short Answer A chemist prepares a 10%-by-mass aqueous [AY-kwee-us] solution of a salt with a formula unit mass of 200 grams per mole. To two significant digits and in molal [moh-LAHL], what is the molality of this solution?",0.56
toss-up,physics,Short Answer,5) Physics – Short Answer What principle of quantum mechanics states that two electrons cannot have the same quantum numbers?,PAULI EXCLUSION PRINCIPLE
bonus,physics,Short Answer,"5) Physics – Short Answer A 1-kilogram block slides down a straight ramp. If the normal force on the block is 6 newtons, then to the nearest newton, what is the force along its direction of motion?","8
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"6) Math – Short Answer A pair of ten-sided dice, each with the numbers one through 10 printed on the faces, is rolled. What is the probability that the two numbers rolled are different?","9/10 (ACCEPT: 0.9, 90%)"
bonus,math,Short Answer,6) Math – Short Answer What number must be ADDED to both the numerator and denominator of 4/9 to get 8/3?,–12
toss-up,energy,Multiple Choice,7) Earth and Space – Multiple Choice The Richter scale is a base-10 logarithmic scale. What feature of an earthquake is multiplied by a factor of 10 for a unit increase on the Richter [RIK-tur] scale? W) Total energy radiated by an earthquake X) Fault rupture velocity Y) Seismic [SIZE-mic] wave amplitude Z) Seismic moment,Y) SEISMIC WAVE AMPLITUDE
bonus,,Short Answer,7) Earth and Space – Short Answer Identify all of the following three minerals that possess two planes of cleavage: 1) Mica; 2) Pyroxene [pie-ROX-een]; 3) Olivine.,"2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Multiple Choice,8) Biology – Multiple Choice Chlorophyll a and b most strongly absorb which of the following colors of light? W) Red X) Yellow Y) Green Z) Blue,Z) BLUE
bonus,biology,Short Answer,8) Biology – Short Answer Identify all of the following three groups of plants that have nitrogen-fixing root nodules: 1) Peanuts; 2) Soybean; 3) Alfalfa.,ALL
