type,subject,format,question,answer
toss-up,chemistry,Multiple Choice,Which of the following is never considered evidence of a chemical change? W) Phase change X) Color change Y) Formation of a precipitate Z) Formation of a gas,W) PHASE CHANGE
bonus,chemistry,Multiple Choice,"Which of the following represents a chemical property of sodium? W) It is less dense than water X) It has a melting point of 98.7 degrees Celsius Y) It reacts with water to release hydrogen gas Z) When cut with a knife, it has a shiny surface with a metallic luster","Y) IT REACTS WITH WATER TO RELEASE HYDROGEN GAS
________________________________________________________________________"
toss-up,physics,Multiple Choice,"A rock is dropped from a building, and a second rock is dropped one second later. Ignoring air resistance, what happens to the distance between the two rocks over time until one lands? W) The distance between them will depend on the masses of the rocks X) The distance between them will decrease Y) The distance between them will stay the same Z) The distance between them will increase",Z) THE DISTANCE BETWEEN THEM WILL INCREASE
bonus,physics,Short Answer,"When the drag force acting on a skydiver and the force of gravity are equal, how can you characterize his or her velocity?",TERMINAL (ACCEPT: CONSTANT)
toss-up,biology,Multiple Choice,Which of the following could be considered a multicellular eukaryotic (read as: yew-KEHR-ee-otic) heterotroph whose cells lack cell walls? W) Fern X) Bacterium Y) Euglena Z) Whip scorpion,Z) WHIP SCORPION
bonus,biology,Multiple Choice,Euglena are unicellular organisms classified into the Kingdom Protista. Which of the following characteristics is NOT true of euglena? W) They can make their own food by photosynthesis X) They can absorb food from their environment Y) They move by the motion of their flagella Z) They prefer saltwater,"Z) THEY PREFER SALTWATER
________________________________________________________________________"
toss-up,,Multiple Choice,4) EARTH AND SPACE Multiple Choice Destruction due to an earthquake does NOT vary because of: W) Rock type X) Amount of human infrastructure Y) Proximity to a volcano Z) Distance from the epicenter,Y) PROXIMITY TO A VOLCANO
bonus,energy,Multiple Choice,4) EARTH AND SPACE Multiple Choice Waves of energy that come from an earthquake: W) Travel through and along the surface of the earth X) Can be felt at every single point on the surface of the earth Y) Travel only along the surface of the earth Z) Are unrelated to movements of magma beneath the surface,W) TRAVEL THROUGH AND ALONG THE SURFACE OF THE EARTH
toss-up,biology,Multiple Choice,"Bananas, citrus fruits, and day lilies are all examples of plants that have more than two sets of chromosomes. What is the term for this phenomenon? W) Polyploidy X) Genetic variability Y) Mutation Z) Diploidy",W) POLYPLOIDY
bonus,biology,Multiple Choice,People with insulin-dependent diabetes are now treated with pure human insulin produced by human genes inserted into bacteria. What is the name for an organism produced by taking genes from one organism and inserting them into the cells of a different organism? W) Clone X) A transgenic organism Y) Hybrid Z) A mutagenic organism,"X) A TRANSGENIC ORGANISM
________________________________________________________________________"
toss-up,math,Short Answer,What type of growth does y = 36 7x (read as: y equals 36 times 7 to the power of x) represent?,EXPONENTIAL
bonus,math,Short Answer,Find the length and width in meters of a rectangle with perimeter of 200 meters and maximum possible area.,LENGTH AND WIDTH = 50
toss-up,,Multiple Choice,"7) EARTH AND SPACE Multiple Choice Which of the following tectonic environments would lead to the formation of the most felsic, silica-rich magma? W) Subduction associated with the Andes Mountains X) East African Rift Valley Y) Volcanic island arc of Japan Z) Hot spot underneath Yellowstone",Z) HOT SPOT UNDERNEATH YELLOWSTONE
bonus,,Multiple Choice,7) EARTH AND SPACE Multiple Choice Which of the following will NOT help crystallize magma? W) Cooling the liquid X) Increasing pressure Y) Removing water to raise the melting point Z) Increasing temperature,"Z) INCREASING TEMPERATURE
________________________________________________________________________"
toss-up,physics,Multiple Choice,Which one of the following terms is used to indicate the natural tendency of an object to remain at rest or in motion at a constant speed along a straight line? W) Equilibrium X) Inertia (read as: i-NEHR-shah) Y) Stability Z) Interaction,X) INERTIA
bonus,physics,Multiple Choice,What are the two kinds of motion displayed by the motion of a bowling ball? W) Oscillatory and rotational X) Periodic and translational Y) Translational and rotational Z) Random and periodic,Y) TRANSLATIONAL AND ROTATIONAL
toss-up,biology,Short Answer,Name the process in which a parent cell divides into two identical daughter cells.,MITOSIS (ACCEPT: CYTOKINESIS)
bonus,biology,Short Answer,What is the name of the sex-linked genetic disorder that is characterized by excessive bleeding?,"HEMOPHILIA
________________________________________________________________________"
toss-up,chemistry,Short Answer,What is the most electronegative element?,FLUORINE
bonus,chemistry,Multiple Choice,"Based on trends in the periodic table, which of the following elements is the least electronegative? W) Nitrogen X) Carbon Y) Beryllium Z) Oxygen",Y) BERYLLIUM
toss-up,physics,Short Answer,How does the center of mass of an object change when going from a 1 g to a 0 g environment?,IT DOES NOT CHANGE
bonus,physics,Multiple Choice,The acceleration of two different masses connected by a light string suspended by a light frictionless pulley is: W) Less than 9.8 meters per second squared X) Greater than 9.8 meters per second squared Y) Equal to 9.8 meters per second squared Z) 0,"W) LESS THAN 9.8 METERS PER SECOND SQUARED
________________________________________________________________________"
toss-up,chemistry,Multiple Choice,Which of the following is NOT a strong acid? W) Hydrochloric Acid X) Phosphoric Acid Y) Sulfuric Acid Z) PerchloricAcid,X) PHOSPHORICACID
bonus,chemistry,Multiple Choice,"According to the Brønsted-Lowry acid-base theory, which of the following species cannot function as an acid? W) Water X) Hydrogen carbonate ion Y) Phosphate Z) Hydroxide",Y) PHOSPHATE
toss-up,math,Short Answer,"When the discriminant of a quadratic function ax2 + bx + c = 0 is greater than 0, how many x intercepts does the graph have?",2
bonus,math,Short Answer,Give all solutions for h in the following equation: h2 + 3h = - 2.,"h = -2 AND h = -1
________________________________________________________________________"
toss-up,energy,Multiple Choice,What is the challenge with regard to wind energy and transmission line capacity? W) Not enough transmission lines connect cities to the windiest parts of the country X) Transmission lines only have the capacity to transfer wind energy from small turbines Y) Transmission lines must be buried Z) We have more transmission lines than our power plants can currently support,"W) NOT ENOUGH TRANSMISSION LINES CONNECT CITIES TO THE WINDIEST
PARTS OF THE COUNTRY"
bonus,energy,Short Answer,A wind energy system first converts the kinetic energy of the wind into what type of energy?,MECHANICAL
toss-up,,Multiple Choice,15) EARTH AND SPACE Multiple Choice Approximately what percentage of the Earth's surface is covered by ocean? W) 50% X) 70% Y) 90% Z) 99%,X) 70%
bonus,,Multiple Choice,15) EARTH AND SPACE Multiple Choice Where is the youngest ocean floor found? W) Mid-ocean ridges X) Subduction zones Y) Top of Himalayas Z) The abyssal plains,"W) MID-OCEAN RIDGES
________________________________________________________________________"
toss-up,math,Short Answer,"If Jill takes three blouses, two pairs of pants, and two pairs of shoes for a weekend trip, how many different complete outfit combinations can she put together?",12
bonus,math,Short Answer,Give the numerical value for the number of different orders in which 7 people can line up at a cash register?,"5,040"
toss-up,energy,Multiple Choice,Roberto lives in Florida. Which of the following is NOT a way that he could use less energy at home? W) Close the window curtains during the day in the summer X) Open the curtains on south-facing windows during the day in the winter Y) Hang his wet clothes on clotheslines outside when it is sunny Z) Turn thermostats to a colder temperature during the summer,"Z) TURN THERMOSTATS TO A COLDER TEMPERATURE DURING THE
SUMMER"
bonus,energy,Multiple Choice,"A clothes dryer can be a high consumer of household electricity. Which of the following options is NOT a way in which to reduce energy consumption when using your clothes dryer? W) Purchase a dryer model that has an ENERGY STAR label X) Use the moisture sensor option, if you have one Y) Clean the lint filter to improve the efficiency of the dryer Z) Scrub the lint filter if you use dryer sheets","W) PURCHASE A DRYER MODEL THAT HAS AN ENERGY STAR LABEL*
[*NOTE: THERE ARE NO ENERGY STAR DRYERS- SEE WWW.ENERGYSTAR.GOV]
________________________________________________________________________"
