type,subject,format,question,answer
toss-up,biology,Short Answer,"What is the common name for the 27-carbon lipid whose synthesis is in part regulated by HMG CoA (read as: H, M, G, koh, A) reductase and is the basic starting point for estrogen synthesis?",CHOLESTEROL
bonus,biology,Multiple Choice,Which of the following is NOT true regarding ribosomes: W) they are about 20 nanometers in diameter X) eukaryotic ribosomes are slightly larger than prokaryotic ribosomes Y) mitochondrial ribosomes have 40S (read as: forty S) small subunits Z) they are found in chloroplasts,Y) MITOCHONDRIAL RIBOSOMES HAVE 40S SMALL SUBUNITS
toss-up,chemistry,Multiple Choice,"Which of the following has a melting point of 185ºC and readily dissolves in water at room temperature, but is NOT an electrolyte: W) NaCl X) decane Y) methane Z) sucrose",Z) SUCROSE
bonus,chemistry,Short Answer,Give the systematic chemical name for the following ionic compound: Cr (SeO ) 2 4 3,CHROMIUM(III) SELENATE
toss-up,physics,Multiple Choice,Which of the following BEST describes the Balmer series: W) a series of quantum numbers indicating certain energy levels X) hydrogen atom spectral line emission Y) a sequence of elements that are produced chronologically in supernovae Z) the energy spectrum of the early universe,X) HYDROGEN ATOM SPECTRAL LINE EMISSION
bonus,physics,Short Answer,"According to the Standard Model of Particle Physics, through what force would the top quark decay?",WEAK FORCE (ACCEPT: WEAK or WEAK INTERACTION)
toss-up,math,Short Answer,Express 600º in radians as a reduced fraction in terms of π: 10π,3
bonus,math,Short Answer,"Giving your answers in terms of π and in inches squared, find the total surface area of a closed right circular cone whose altitude is 8 inches and radius is 6 inches:","96π
(Solution: l2 = 82 + 62, l = 10 in; LSA = πrl = π(6)(10) = 60π; SA = LA + B = 60π + π(6)2 = 96π in2)"
toss-up,earth science,Multiple Choice,"Which of the following is the single most important factor that generally sets a northern limit to tree growth, such as in the areas of transition between taiga and tundra in Alaska: W) high-winter winds X) lack of summer warmth Y) lack of spring moisture Z) lack of soil nutrients",X) LACK OF SUMMER WARMTH
bonus,earth science,Multiple Choice,"Which of the following is NOT true of an El Nino: W) when an El Nino is present, fish are less abundant off the west coast of South America X) El Ninos typically come along every 4 to 5 years Y) during a peak El Nino, strong high pressure will be present in the eastern Pacific with lower pressure to the west Z) El Nino affects global weather patterns","Y) DURING A PEAK EL NINO, STRONG HIGH PRESSURE WILL BE PRESENT
IN THE EASTERN PACIFIC WITH LOWER PRESSURE TO THE WEST
(Solution: during peak strong high pressure is in the western Pacific with lower pressure to the east,
setting up an easterly wind flow)"
toss-up,,Short Answer,6) GENERAL SCIENCE Short Answer Pitchblende is one of the main ores of what element?,URANIUM
bonus,,Short Answer,6) GENERAL SCIENCE Short Answer Order the following 3 temperature values from the COOLEST to the WARMEST: 32ºC; 85ºF; 310 K,85ºF; 32ºC; 310 K
toss-up,,Multiple Choice,"7) ASTRONOMY Multiple Choice The BEST explanation of why population I (read as: one) stars have a higher proportion of elements heavier than helium than population II ( read as: two) stars, is because Population I stars are: W) younger than population II stars X) older than population II stars Y) usually closer to planetary nebula than population II stars Z) often found near H-I (read as: H, one) regions",W) YOUNGER THAN POPULATION II STARS
bonus,,Short Answer,7) ASTRONOMY Short Answer How many sidereal minutes are in 7.5 sidereal hours?,450
toss-up,biology,Multiple Choice,Which of the following is NOT true of globular proteins in mammals: W) most are soluble in water X) some serve as transport molecules in the plasma Y) plasma enzymes typically have an optimal operating pH of about 6.8 to 7.0 Z) most protein hormones are globular,"Y) PLASMA ENZYMES TYPICALLY HAVE AN OPTIMAL OPERATING PH OF
ABOUT 6.8 TO 7.0"
bonus,biology,Short Answer,"During photorespiration, the plant enzyme RuBisCO (read as: rue- BIS-ko) will bind what molecular substance rather than carbon dioxide?","OXYGEN (ACCEPT: O )
2"
