type,subject,format,question,answer
toss-up,,Multiple Choice,1) Earth and Space – Multiple Choice Which of the following processes help to form new mountains? W) Lithification X) Volcanic eruptions Y) Earthquakes Z) Denudation,X) VOLCANIC ERUPTIONS
bonus,,Short Answer,1) Earth and Space – Short Answer The red or pink color commonly seen in quartzite is due to oxides of what element?,"IRON
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Multiple Choice,2) Biology – Multiple Choice Which of the following does not play a role in protein digestion? W) Trypsin X) Pepsin Y) Carboxypeptidase [car-box-ee-pep-tih-days] Z) Dextrinase [dex-trih-nays],Z) DEXTRINASE
bonus,biology,Short Answer,2) Biology – Short Answer What botany term is used to describe horizontal shoots that grow just below the surface?,"RHIZOMES
Round 6A Page 1"
toss-up,math,Short Answer,"3) Math – Short Answer If a 52 foot-long wire is bent to form a square, what is the length of the square’s diagonal?",13 times the square root of 2
bonus,math,Short Answer,"3) Math – Short Answer Robert is asked by his teacher to subtract 3 from a number and divide the result by 9. Instead, he subtracts 9 and then divides the result by 3, giving him 43. What is the correct answer to the teacher’s question?","15
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,"4) Energy – Short Answer If an electron is excited to the n = 4 energy level in hydrogen, what is the maximum number of emission lines you would observe?",6
bonus,energy,Short Answer,4) Energy – Short Answer Most photosynthetically active radiation occurs in what 2 zones of the electromagnetic spectrum?,"VISIBLE AND INFRARED
Round 6A Page 2"
toss-up,chemistry,Short Answer,5) Chemistry – Short Answer What is the electronic geometry of a molecule with sp3 hybridization at its central atom?,TETRAHEDRAL (ACCEPT: TETRAHEDRAL GEOMETRY)
bonus,chemistry,Short Answer,"5) Chemistry – Short Answer What chemical law predicts the response of a system at equilibrium to a perturbation in temperature, concentration, volume, or pressure by stating that the equilibrium shifts to counteract the change?","LE CHATELIER'S PRINCIPLE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Multiple Choice,"6) Physics – Multiple Choice After combing your hair, the comb becomes electrically charged. You then use the comb to pick up electrically neutral bits of paper, without making contact between the comb and the paper. What process allowed you to pick up the paper bits? W) Conduction X) Insulation Y) Magnetization Z) Polarization",Z) POLARIZATION
bonus,physics,Short Answer,6) Physics – Short Answer What classic experiment used a squeeze-bulb atomizer to spray a mist of charged oil droplets between parallel plate electrodes?,"MILLIKAN OIL-DROP EXPERIMENT (ACCEPT: OIL DROP EXPERIMENT)
Round 6A Page 3"
toss-up,,Multiple Choice,7) Earth and Space – Multiple Choice An outflow of charged particles from the sun that escapes the sun’s outer atmosphere is called: W) Solar discharge X) Solar flare Y) Solar wind Z) Solar gust,Y) SOLAR WIND
