type,subject,format,question,answer
toss-up,math,Short Answer,"What is the mode of the following list of nine numbers: 4, 4, 5, 6, 6, 7, 7, 7, 8?",7
bonus,math,Short Answer,Fred has an average of 90% on 5 calculus tests. What percent score does he need on the next test to have an average of 91%?,"96
________________________________________________________________________"
toss-up,math,Multiple Choice,2) EARTH AND SPACE Multiple Choice Name the notable scientist who first devised the mathematical laws governing the motion of planetary orbits. W) Galileo X) Copernicus Y) Kepler Z) Newton,Y) KEPLER
bonus,,Short Answer,2) EARTH AND SPACE Short Answer Name the first human ever to travel in space.,YURI GAGARIN
toss-up,physics,Multiple Choice,"In projectile motion, assuming no air resistance, all of the following are constant except: W) Horizontal speed X) Horizontal acceleration Y) Vertical acceleration Z) Vertical speed",Z) VERTICAL SPEED
bonus,physics,Multiple Choice,A diver jumps out of a plane into free fall without air resistance. Which of the following quantities is the greatest? W) Instantaneous velocity after 1 second X) Instantaneous velocity after 2 seconds Y) Average velocity after 1 second Z) Average velocity after 2 seconds,"X) INSTANTANEOUS VELOCITY AFTER 2 SECONDS
________________________________________________________________________"
toss-up,biology,Multiple Choice,"In natural systems, when a population uses the available resources at the rate equal to the resources’ renewal rate, the population is said to have reached: W) Extinction X) Constant growth Y) Holding capacity Z) Carrying capacity",Z) CARRYING CAPACITY
bonus,biology,Multiple Choice,"Why are secondary and tertiary consumers typically more susceptible to pollutants, such as DDT, than organisms lower in the food web? W) They are larger X) Susceptibility is positively correlated with biomagnification Y) Consumers come in more direct contact with pollutants Z) Pollutant toxicity increases with each cycle of necrosis",X) SUSCEPTIBILITY IS POSITIVELY CORRELATED WITH BIOMAGNIFICATION
toss-up,chemistry,Multiple Choice,The standard heat of formation of hydrogen gas in the form H 2 is: W) Always greater than 1 X) Twice that of atomic hydrogen Y) Equal to 0 Z) Determined by checking a table of the Standard Heats of Formation,Y) EQUAL TO 0
bonus,chemistry,Multiple Choice,"If the ∆H (read as: delta H) for a reaction is negative, which of the following statements is true? W) The enthalpy of the products is less than the enthalpy of the reactants X) Heat is released by the surroundings during the course of this reaction Y) The enthalpy term will be added to the reactant side of the chemical equation Z) Heat is absorbed by the system during the course of this reaction","W) THE ENTHALPY OF THE PRODUCTS IS LESS THAN THE ENTHALPY OF
THE REACTANTS
________________________________________________________________________"
toss-up,physics,Short Answer,"In 1905, Albert Einstein published his paper about the photoelectric effect, for which he later won a Nobel Prize. His studies showed that light exhibits a duality, behaving in which two ways?",PARTICLE AND WAVE
bonus,physics,Short Answer,What component of the electromagnetic spectrum has the highest frequency?,GAMMA RAY (DO NOT ACCEPT: COSMIC RAY)
toss-up,chemistry,Multiple Choice,In what unit is the atomic radius often measured? W) Picometers X) Millimeters Y) Nanometers Z) Centimeters,W) PICOMETERS
bonus,chemistry,Multiple Choice,Which of the following neutral elements has the largest atomic radius? W) Silicon X) Phosphorus Y) Sulfur Z) Chlorine,"W) SILICON
________________________________________________________________________"
toss-up,math,Short Answer,Simplify the following completely: (3xy2) (4x2y3) (read as: 3xy squared times 4x squared y squared),12 x3y5
bonus,math,Short Answer,Solve for x: 3x2 + 6x – 9 = 0,"x = -3, AND x = 1"
toss-up,energy,Short Answer,What U.S. endeavor designed and constructed the first atomic bomb?,MANHATTAN PROJECT
bonus,energy,Short Answer,Nuclear power plants are built with multiple safety components in order to help prevent meltdown or the escape of radiation in the event of an accident. Name two of these safety components.,"(ACCEPT TWO) CONTROL RODS, COOLING WATER, CONCRETE LINER,
STEEL CONTAINMENT VESSEL, OUTER CONCRETE BUILDING, HUMAN SUPERVISION
________________________________________________________________________"
toss-up,,Multiple Choice,10) EARTH AND SPACE Multiple Choice Which of the following is NOT a mineral? W) Diamond X) Coal Y) Quartz Z) Zinc,X) COAL
bonus,,Multiple Choice,10) EARTH AND SPACE Multiple Choice Which of the following minerals does not have cubic cleavage? W) Fluorite X) Halite Y) Calcite Z) Galena (read as: gah-LEE-nah),Y) CALCITE
toss-up,physics,Short Answer,"What theory predicts that for every known particle, there exists a superpartner particle of the same mass?",SUPERSYMMETRY
bonus,physics,Short Answer,Supersymmetry seeks to unify which three fundamental interactions?,"STRONG, WEAK AND ELECTROMAGNETIC
________________________________________________________________________"
toss-up,energy,Short Answer,"Name all of the following reasons that influence why gasoline prices are higher in some U.S. regions than in others: 1) distance from supply, 2) retail competition, 3) environmental programs, and/or 4) supply disruptions?","DISTANCE FROM SUPPLY, RETAIL COMPETITION, ENVIRONMENTAL
PROGRAMS, AND SUPPLY DISRUPTIONS (ACCEPT: 1, 2, 3, 4, OR ALL)"
bonus,energy,Multiple Choice,"Which of the following statements is NOT true about gasoline? W) The octane rating of gasoline tells you how much the fuel can be compressed before it spontaneously ignites X) Gasoline is a hydrocarbon Y) When gasoline is burned under ideal conditions, its products are carbon dioxide, water, and heat Z) The overall efficiency of an automotive gasoline engine is about 80%","Z) THE OVERALL EFFICIENCY OF AN AUTOMOTIVE GAS ENGINE IS ABOUT
80%"
toss-up,math,Short Answer,You paid $300 for a new Seagull guitar. Your guitar cost $50 more than twice the cost of your friend’s guitar. How much was her guitar?,$125
bonus,math,Short Answer,"In order to include caloric information, a pancake restaurant printed new menus for $1.51 each. With a budget of $2500.00, how many menus could the pancake restaurant print?","1655
________________________________________________________________________"
toss-up,energy,Multiple Choice,Which of the following would least likely be used for biomass energy production? W) Soybeans and sunflowers X) Urban wood waste and biodegradable garbage Y) Corn and sorghum Z) Car parts from a salvage yard,Z) CAR PARTS FROM A SALVAGE YARD
bonus,energy,Short Answer,"In the United States, corn is the major feedstock for which biofuel?","ETHANOL (ACCEPT: ETHYL ALCOHOL, GRAIN ALCOHOL)"
toss-up,,Multiple Choice,15) EARTH AND SPACE Multiple Choice The Earth's atmosphere contains roughly what percentage of oxygen by volume? W) 0.2% X) 2% Y) 20% Z) 80%,Y) 20%
bonus,,Short Answer,"15) EARTH AND SPACE Short Answer The average atmospheric pressure at sea level is about 1 atmosphere, which is equivalent to how many kilopascals? Provide your answer as a decimal to the nearest tenth.","101.3
________________________________________________________________________"
toss-up,biology,Short Answer,Name two major types of electron microscopes.,"TRANSMISSION AND SCANNING (ACCEPT: TEM, LVEM FOR TRANSMISSION,
AND STM (OR SEM) FOR SCANNING)"
bonus,biology,Short Answer,"One parent is homozygous for type A blood and the other is homozygous for type B blood. Their offspring has the phenotype AB blood. What mode of inheritance occurs when an allele from each homozygous parent combines in the offspring, and the offspring simultaneously demonstrates both phenotypes?",CODOMINANCE
toss-up,math,Short Answer,Change 120 degrees to radians in terms of π.,
bonus,math,Short Answer,"If the sine of an angle is negative, which other trigonometric function or functions will definitely have negative values?","COSECANT
________________________________________________________________________"
toss-up,,Short Answer,18) EARTH AND SPACE Short Answer What weather pressure systems are characteristic of subtropical latitudes?,HIGH PRESSURE
bonus,,Short Answer,"18) EARTH AND SPACE Short Answer If you lived near the equator, which kind of surface wind circulation would you likely most often experience? W) Colliding air masses X) Highly variable and unsteady; but mostly blowing from west to east Y) Sunny weather with little clouds and rain Z) Steady wind blowing from east to west",W) COLLIDING AIR MASSES
toss-up,math,Short Answer,What kind of polygon can never be concave?,TRIANGLE
bonus,math,Multiple Choice,Which of the following is NOT true about a convex polygon? W) Every line segment connecting two interior points lies in the interior X) Every line segment connecting two vertices remains inside or on the boundary of the polygon Y) At least one interior angle is greater than 180 degrees Z) The number of edges is finite,"Y) AT LEAST ONE INTERIOR ANGLE IS GREATER THAN 180 DEGREES
________________________________________________________________________"
toss-up,physics,Multiple Choice,One wavelength of light is measured: W) From node to node X) From crest to crest Y) From crest to trough Z) From axis to amplitude,X) FROM CREST TO CREST
bonus,physics,Multiple Choice,Which of the following types of electromagnetic radiation has the lowest frequency? W) Yellow light X) Gamma rays Y) Ultraviolet radiation Z) Green light,W) YELLOW LIGHT
toss-up,physics,Multiple Choice,Which of the following changes with the local acceleration due to gravity? W) Mass X) Density Y) Inertia Z) Weight,Z) WEIGHT
bonus,physics,Short Answer,Baby Petey drops a spoonful of mashed potatoes from his high chair and it hits the floor. This results in what kind of collision?,"INELASTIC
________________________________________________________________________"
toss-up,,Multiple Choice,"22) EARTH AND SPACE Multiple Choice Felsic rocks are rich in silicate, while mafic rocks are rich in iron. Which of the following rock types would be felsic? W) Basalt X) Granite Y) Gabbro Z) Dolomite",X) GRANITE
bonus,energy,Multiple Choice,22) EARTH AND SPACE Multiple Choice Which of the following rock types would be from the depositional environment with the lowest energy? W) Conglomerate X) Sandstone Y) Siltstone Z) Greywacke,Y) SILTSTONE
toss-up,biology,Short Answer,"What is the name of the organized structure within a cell which, in eukaryotic cells, bears genetic material as a threadlike linear strand of DNA bonded to various proteins?",CHROMOSOME (DO NOT ACCEPT: CHROMATIN)
bonus,biology,Short Answer,What specific term describes the specific location of a gene on its chromosome?,"LOCUS (ACCEPT: GENE LOCUS, LOCI)
________________________________________________________________________"
toss-up,chemistry,Short Answer,The quantity of which subatomic particle differs between isotopes of a single element?,NEUTRONS
bonus,chemistry,Short Answer,"Given that the atomic number of silver is 47, how many neutrons are in the Ag-108 isotope?",61
toss-up,biology,Multiple Choice,Which of the following scientists first discovered a cell? W) Anton van Leeuwenhoek X) Henri Dutrochet Y) Stephen Inwood Z) Robert Hooke,Z) ROBERT HOOKE
bonus,biology,Short Answer,What specimen did Hooke describe as a multitude of tiny cells that looked like the compartments of honeycomb?,CORK
