type,subject,format,question,answer
toss-up,chemistry,Multiple Choice,L-alanine and D-alanine are BEST classified as what type of isomers: W) cis X) trans Y) structural Z) optical,Z) OPTICAL
bonus,chemistry,Short Answer,"How many sigma and pi bonds, respectively, are there in a molecule with the following formula: [read slowly] CH CHCHCH CH 3 2 3",SIGMA 14; PI = 1
toss-up,biology,Multiple Choice,Which of the following BEST explains how cyclic AMP can cause so many different intracellular responses in a mammalian cell: W) it is produced in large quantities X) it migrates to the DNA where it binds to a variety of histones Y) it activates a wide variety of specific protein kinases Z) it prevents the activation of other hormonal signals,Y) IT ACTIVATES A WIDE VARIETY OF SPECIFIC PROTEIN KINASES
bonus,biology,Multiple Choice,Which of the following BEST describes the function of a spliceosome (read as: SPLY-see-oh-zome): W) splicing DNA together during replication X) splicing out mutations Y) joining multiple copies of structural genes Z) removing introns,Z) REMOVING INTRONS
toss-up,physics,Multiple Choice,"Which of the following BEST explains how a radium isotope with a half-life of about 1,600 years can be found in the crust of the Earth that was formed millions of years ago: W) its decay is slowed by the pressure of the Earth X) the radium is replenished by decay of longer lived radioactive elements Y) the radium was replenished by meteors and asteroids over the millennia Z) the radium is recycled from the Earth’s core where magnetic fields slow the decay","X) THE RADIUM IS REPLENISHED BY DECAY OF LONGER LIVED
RADIOACTIVE ELEMENTS"
bonus,physics,Multiple Choice,Which of the following is probably the most significant limitation for PET scans being used in remote rural hospital sites: W) lack of properly trained personnel X) the proximity to production facilities for short-lived radioisotopes Y) the high level of radiation requiring special training and increased radiation risk Z) difficulty in PET radiotracers binding to receptors when imaging certain human tissues,"X) THE PROXIMITY TO PRODUCTION FACILITIES FOR SHORT-LIVED
RADIOISOTOPES"
toss-up,math,Multiple Choice,Which of the following is TRUE about any two successive terms in the Fibonacci sequence: W) their product is a Fibonacci number X) they are either both odd or both even Y) they are relatively prime Z) their quotient is the golden ratio,Y) THEY ARE RELATIVELY PRIME
bonus,math,Short Answer,"Find the inverse of the 2-by-2 matrix whose rows are 3, 5 and 7, –2. Give your answer in rows. 2 5 7 3",", , ,−
41 41 41 41"
toss-up,earth science,Multiple Choice,Most terrestrial plants grow best in soil with a pH range of: W) 4.5 to 5.5 X) 6.0 to 7.0 Y) 7.0 to 8.0 Z) 7.5 to 8.5,X) 6.0 TO 7.0
bonus,earth science,Multiple Choice,Which of the following is a problem that affects most plants growing in very acidic soil: W) iron deficiency X) accumulation of excess salt in their foliage Y) aluminum toxicity to their roots Z) excess calcium and magnesium ion uptake,Y) ALUMINUM TOXICITY TO THEIR ROOTS
toss-up,,Multiple Choice,"6) GENERAL SCIENCE Multiple Choice Which of the following best illustrates a limitation of a supercapacitor, or electric double-layer capacitor, versus an electrochemical battery: W) virtually unlimited cycle life X) rapid recharging Y) low impedance Z) high self-discharge rate",Z) HIGH SELF-DISCHARGE RATE
bonus,,Short Answer,"6) GENERAL SCIENCE Short Answer If it is 7:47 AM, Tuesday September 23rd in Beijing China at 116º east longitude, what day and time, respectively, would it be in London, England?",TUESDAY; 12:47 AM
toss-up,,Multiple Choice,"7) ASTRONOMY Multiple Choice Which of the following would astronomers most likely consider emission nebula: W) Population III (read as: 3) regions X) Population II (read as: 2) regions Y) glowing H II (read as: H, 2) regions Z) active regions",Y) GLOWING H II REGIONS
bonus,,Multiple Choice,7) ASTRONOMY Multiple Choice In which of the following locations would there typically be more Population Two stars than Population One stars: W) in globular clusters X) in spiral arms of galaxies Y) in planetary nebula Z) in regions actively forming stars,W) IN GLOBULAR CLUSTERS
toss-up,chemistry,Multiple Choice,Which of the following are the units of the rate constant for a 2nd order reaction given that concentration is measured in molarity and time in seconds: W) M–2s–1 X) M–1s–1 Y) Ms–1 Z) M–2minutes–1,"X) M–1s–1
(Solution: units relationship is M1–order × time–1)"
bonus,chemistry,Short Answer,"1.0 gram of an unknown organic molecule is dissolved in 50.0 grams of benzene. Determine the molecular mass of the unknown if this solution freezes at 4.5ºC. Assume the freezing point constant of benzene is 5.0ºC per molal, and the freezing point of benzene is 5.5ºC. Give your answer to the nearest whole number in grams per mole.","100
(Solution: ΔT = 5.5º – 4.5º = 1.0ºC; m = ΔT/ K = 1.0º/5.0º = 0.2m or 0.2mol/kg;
f f f
(1.0g unkn/0.05 kg benz)(1kg benz/0.2 mol unkn) = 100 g/mol)"
toss-up,biology,Multiple Choice,"Which of the following is the target tissue of the hormone leptin where it binds with LepRB (read as: L, E, P, R, B) receptors: W) hypothalamus X) pancreas Y) adipose tissue Z) kidney",W) HYPOTHALAMUS
bonus,biology,Multiple Choice,"Which of the following types of fatty acids would alpha linolenic or all cis-9,12,15-Octadecatrienoic (read as: octa-deca-tri-en-oh-ick) acid most commonly be classified: W) an alpha 9 fatty acid X) an alpha 9,12,15 fatty acid Y) an omega 3 fatty acid Z) an omega 6 fatty acid",Y) AN OMEGA 3 FATTY ACID
toss-up,physics,Short Answer,Name all of the following 3 sub-atomic particles that interact with all 4 of the fundamental forces: electron; quarks; neutrino,QUARKS
bonus,physics,Short Answer,"Until the Large Hadron Collider came on-line at CERN, what accelerator was generally believed to be the only one energetic enough to produce top quarks?",TEVATRON (ACCEPT: FERMILAB ACCELERATOR)
toss-up,math,Multiple Choice,"Which of the following is the equation for the tangent line for y = x4 at the point (1, 1): W) y = 4x – 3 X) y = 4x – 1 Y) y = 4x + 1 Z) y = 4x + 3","W) y = 4x – 3
(Solution: using the derivative, y’ = 4x3, the slope of the tangent line at x = 1 is 4. The line must pass
through (1, 1) so y – 1 = 4(x – 1))"
bonus,math,Short Answer,"What are the coordinates of the hole in the graph of the function, (2x2 −8) g(x) = ? (x−2)","(2, 8)
(Solution: simplifies to 2(x + 2); graph looks like a line except at the indicated hole)"
toss-up,earth science,Multiple Choice,"According to the discontinuous side of Bowen’s reaction series, which of the following is likely to first crystallize as basaltic magma cools: W) quartz X) olivine Y) pyroxene Z) hornblende",X) OLIVINE
bonus,earth science,Short Answer,"Of the 3 basic types of magma on Earth, which one generally has a chemical composition intermediate in iron, magnesium, and calcium?","ANDESITIC (ACCEPT: ANDESITE)
(Solution: 3 basic types: basaltic, andesitic, rhyolitic)"
toss-up,,Multiple Choice,13) GENERAL SCIENCE Multiple Choice Which of the following age groups would have the most brown fat per kilogram of body weight: W) infant X) adolescent Y) middle age Z) elderly,W) INFANT
bonus,,Multiple Choice,13) GENERAL SCIENCE Multiple Choice Which of the following physiological processes generates most of the heat needed to keep an infant warm: W) digestion of food in the gut X) oxidative metabolism Y) inspiration of air Z) bacterial activity in the gut,X) OXIDATIVE METABOLISM
toss-up,,Short Answer,14) ASTRONOMY Short Answer What element makes up the innermost core of a type II (read as: type 2) supernova just before core collapse?,IRON
bonus,,Short Answer,14) ASTRONOMY Short Answer What is the magnification of a telescope with an objective lens that has a focal length of 250 centimeters and an eyepiece with a focal length of 0.50 centimeters?,"500X (ACCEPT: 500 or 500 TIMES)
(Solution: M = F ÷ F = 250/0.50 = 500)
o e"
toss-up,chemistry,Multiple Choice,"Consider the following equilibrium reaction, FeO + CO ↔ Fe + CO , where ∆H (read as: delta H) equals –10 kilojoules. Which (solid) (gas) (solid) 2(gas) of the following would have a similar effect on the equilibrium position as lowering the temperature: W) adding iron X) increasing pressure Y) removing carbon dioxide Z) removing carbon monoxide","Y) REMOVING CARBON DIOXIDE
(Solution: shifts to the right)"
bonus,chemistry,Short Answer,"In the electrolysis of water, if a very small amount of sodium sulfate is added to the water, give the equation for the half reaction that occurs at the ANODE. Make sure to indicate proper charges and the state of each substance, such as solid, liquid, aqueous, or gas:","2H O  O + 4H+ + 4e–
2 (liquid) 2(gas) (aqueous)"
