type,subject,format,question,answer
toss-up,chemistry,Multiple Choice,1) Chemistry – Multiple Choice Steven plots temperature versus time as he heats water while adding energy at a constant rate. Which of the following statements best explains why the heating curve reaches a plateau at 100 degrees Celsius? W) Energy is required to decrease the entropy [EN-troh-pee] of the water X) Energy is required to decrease the enthalpy [EN-thul-pee] of the water Y) Energy is required to break the hydrogen-oxygen bonds in water Z) Energy is required to break the hydrogen bonds between water molecules,"Z) ENERGY IS REQUIRED TO BREAK THE HYDROGEN BONDS BETWEEN WATER
MOLECULES"
bonus,chemistry,Short Answer,"1) Chemistry – Short Answer How many distinct carbon signals are in the 13C NMR spectrum for ethyl isobutyl ether, also known as 1-ethoxy-2-methylpropane?","5
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Short Answer,2) Biology – Short Answer How many chambers are in a fish heart?,2
bonus,biology,Short Answer,2) Biology – Short Answer Identify all of the following three types of plants for which the gametophyte [gah-MEET-oh-fite] is the dominant stage of the plant life cycle: 1) Mosses; 2) Ferns; 3) Gymnosperms [JIM-no-sperms].,1
toss-up,physics,Short Answer,"3) Physics – Short Answer Electric eels can generate a 500-volt potential difference that they use to stun their prey. If the potential difference is generated by a network of cells all connected in series, each of which can generate a 100-millivolt potential difference, how many cells are required to generate the total voltage?",5000
bonus,physics,Short Answer,"3) Physics – Short Answer An ideal gas expands from 5 liters to 10 liters against a constant pressure of 2.5 bars. In joules, how much work is done by the gas during the expansion?","1,250
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,4) Energy – Short Answer Scientists at Fermilab participate in the NOvA [nova] collaboration to understand the physics of neutrinos [new-TREE-noze]. One of their many projects is to understand the differences between the three flavor states of neutrinos. What are these three types?,"ELECTRON, MUON, AND TAU (ACCEPT: ELECTON, MUON, AND TAUON)"
bonus,energy,Short Answer,4) Energy – Short Answer Argonne National Lab researchers are researching materials capable of processing information using multivalued logic. One class of materials of interest are perovskite [purr- OFF-skite] films that change their electrical polarization in the presence of an external electric field. What is the term for this phenomenon?,FERROELECTRICITY
toss-up,math,Multiple Choice,"5) Math – Multiple Choice In the conversion of the rectangular coordinates (–5, 12) to polar coordinates, to the nearest whole number, what is the degree measure of the angle? W) 113 X) 157 Y) 293 Z) 337",W) 113
bonus,math,Short Answer,5) Math – Short Answer Express the fraction with numerator 1 – 4i and denominator 3 + i in standard a + bi form.,"–1/10 – (13/10)i (ACCEPT: –0.1 – 1.3i)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"6) Earth and Space – Short Answer Relative to continental land masses, tropical cyclones typically occur to which cardinal direction?",EAST
bonus,,Short Answer,6) Earth and Space – Short Answer The Cretaceous [creh-TAY-shus] quiet zone was a period of time during the Cretaceous Period marked by a long period of lack of change in what?,GEOMAGNETIC FIELD (ACCEPT: EARTH'S MAGNETIC FIELD)
toss-up,physics,Short Answer,"7) Physics – Short Answer Abigail steps on a bathroom scale and notes that the internal spring has compressed 1 centimeter from her 220-newton weight. How much work, in joules, has she done in compressing the spring on the scale?",1.1
bonus,physics,Short Answer,7) Physics – Short Answer By what factor is the resonant frequency of an LC circuit muliplied if the inductor is replaced by one with 4 times as many turns?,"1/4 (ACCEPT: 0.25)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Multiple Choice,"8) Math – Multiple Choice With respect to x, which of the following has –8x3 as an antiderivative? W) –24x2 X) 24x2 Y) –2x4 Z) 2x4",W) –24x2
bonus,math,Short Answer,"8) Math – Short Answer The terminal side of an angle in standard position passes through the point (–8, –15). Find the sine and tangent, respectively, of the angle.","SINE = –15/17, TANGENT = 15/8 (ACCEPT: 1 7/8)"
toss-up,biology,Multiple Choice,"9) Biology – Multiple Choice In a tree, older, nonfunctioning xylem [ZYE-lum] is called what? W) Springwood X) Sapwood Y) Summer wood Z) Heartwood",Z) HEARTWOOD
bonus,biology,Multiple Choice,"9) Biology – Multiple Choice Which of the following statements about stomata [stow-MAH-tah] in plants is NOT correct? W) Stomata are primarily located in leaf and stem tissue X) Stomata allow carbon dioxide, but not oxygen, to pass through the leaf Y) In CAM plants, stomata are closed during the day Z) Stoma [STOW-ma] are regulated by guard cells on either side of the pore","X) STOMATA ALLOW CARBON DIOXIDE, BUT NOT OXYGEN, TO PASS THROUGH
THE LEAF
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,10) Energy – Short Answer Scientists at the Oak Ridge Titan supercomputer are simulating the interaction of electrons and lattice vibrations in copper-oxide materials. What property of these materials are they studying?,SUPERCONDUCTIVITY (ACCEPT: HIGH-TEMPERATURE SUPERCONDUCTIVITY)
bonus,energy,Multiple Choice,"10) Energy – Multiple Choice The NOvA [nova] collaboration is performing an experiment in which neutrinos [new-TREE-noze] generated at Fermilab are sent to a detector 500 miles away in Minnesota. Which of the following best describes how the neutrinos travel between these facilities? W) Neutrinos travel on a curved path over the surface of the Earth X) Neutrinos oscillate, preventing them from traveling in straight lines Y) Neutrinos interact very little with matter, enabling them to travel through the ground Z) Neutrinos are reflected off the stratosphere","Y) NEUTRINOS INTERACT VERY LITTLE WITH MATTER, ENABLING THEM TO
TRAVEL THROUGH THE GROUND"
toss-up,,Multiple Choice,"11) Earth and Space – Multiple Choice Which of these is not an example of a Milankovich [mil-AYN- koh-vitch] cycle? W) Shifting tilt of the Earth's axis X) Axial ""wobble"" Y) Sunspot cycle Z) Change in shape of orbit",Y) SUNSPOT CYCLE
bonus,,Short Answer,"11) Earth and Space – Short Answer Identify all of the following three statements that are true of binary star systems: 1) It is impossible to tell if a given star is actually an astrometric binary; 2) For a visual binary, the masses of both stars can be determined; 3) For a spectroscopic [spek-troh-SCAW-pik] binary, the semimajor axis can be determined.","2 AND 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Short Answer,12) Chemistry – Short Answer What is the systematic name of tert-butyl [turt-BYOO-til] chloride?,2-CHLORO-2-METHYLPROPANE
