type,subject,format,question,answer
toss-up,physics,Multiple Choice,Often some of the strongest spectral lines in cold interstellar gas are produced by: W) neutral lithium X) ionized iron Y) carbon and iron Z) calcium and sodium,Z) CALCIUM AND SODIUM
bonus,physics,Short Answer,"The cosmic background radiation discovered by Penzias and Wilson closely matches the radiation from a black body with what temperature Kelvin, to the nearest whole number?",3
toss-up,chemistry,Multiple Choice,"Which of the following salt solutions, all at 1.0 molar concentration, will have a pH value less than 7: W) NH Cl 4 X) NaC H O 2 3 2 Y) KCl Z) LiBr","W) NH Cl
4"
bonus,chemistry,Short Answer,Name all of the following 4 compounds that exhibit hydrogen bonding: CH ; H S; NH ; CH OH 4 2 3 3,"NH ; CH OH
3 3"
toss-up,biology,Multiple Choice,"In early experiments in the mid-1900’s, the source and fate of oxygen involved in photosynthesis was mostly determined through experiments that used: W) animals in closed containers that would die unless a plant was introduced into the container X) a heavy isotope of oxygen as a tracer Y) fluorescent labeling of various enzymes and organic products Z) simple accounting of the atomic mass of all the reactants and products",X) A HEAVY ISOTOPE OF OXYGEN AS A TRACER
bonus,biology,Short Answer,"By number or name, identify all of the following 4 processes that contribute directly to genetic variation in humans: 1) random fertilization of ova with sperm; 2) crossing over; 3) independent assortment; 4) mitosis","1, 2 AND 3 (ACCEPT: ALL BUT #4)"
toss-up,math,Short Answer,"If you roll 2 fair dice simultaneously, what is the probability, given as a fraction, that you will roll the number 6 on AT LEAST one die?",11/36
bonus,math,Short Answer,"Find the sum of all interior angles, in degrees, in a regular polygon having 14 sides:","2,160
(Solution: (14 – 2)(180) = 2,160º)"
toss-up,earth science,Multiple Choice,Which of the following is the BEST example of a non-point source pollution: W) leaching from a landfill X) a leaking septic tank Y) fertilizer runoff from agricultural fields Z) chemical spills at a mining site,Y) FERTILIZER RUNOFF FROM AGRICULTURAL FIELDS
bonus,earth science,Short Answer,Arrange the following 4 layers of the Earth’s atmosphere in order of INCREASING air pressure: stratosphere; exosphere; thermosphere; troposphere,EXOSPHERE; THERMOSPHERE; STRATOSPHERE; TROPOSPHERE
