type,subject,format,question,answer
toss-up,,Short Answer,1) Earth & Space – Short Answer What is the term for the bright head of a comet?,COMA
bonus,,Short Answer,1) Earth & Space – Short Answer Place the following four planets in order of increasing atmospheric pressure at the surface: 1) Mercury; 2) Venus; 3) Earth; 4) Mars.,"1,4,3,2
******************"
toss-up,energy,Multiple Choice,"2) Energy – Multiple Choice Chemists at Brookhaven National Lab are studying the protein BADC [bad C], which inhibits the rate-limiting step of fatty acid synthesis in plants. BADC inhibits this process when levels of fats in the cell are already high. In glycolysis [glye-KAWL-eh-sis], which of the following has the role most analogous to BADC? W) Citrate X) AMP [A.M.P.] Y) Epinephrine [eh-pih-NEH-frin] Z) Phosphofructokinase-1 [faws-fo-frook-toh-KYE-nase one]",W) CITRATE
bonus,energy,Short Answer,2) Energy – Short Answer Scientists at Oak Ridge National Labs have developed a cerium [SEER-ee-um]-aluminum alloy that has promising aerospace applications partially because it is resistant to corrosion. Identify all of the following three statements that are true regarding metal corrosion: 1) Rust is formed by corrosion; 2) The galvanic [gal-VAN-ik] series indicates a metal’s relative likelihood to corrode; 3) Dissolved sulfides accelerate metal corrosion.,ALL
toss-up,chemistry,Short Answer,3) Chemistry – Short Answer Identify all of the following four solutes in 0.05 molal [moh-LAHL] aqueous solutions that would be expected to display a van't Hoff factor greater than two: 1) Sodium chloride; 2) Magnesium chloride; 3) Glucose; 4) Magnesium sulfate.,2
bonus,chemistry,Short Answer,3) Chemistry – Short Answer Order the following four compounds in order of increasing boiling point: 1) Iodine; 2) Water; 3) Bromine; 4) Ammonia.,"4, 3, 2, 1
******************"
toss-up,physics,Short Answer,"4) Physics – Short Answer RLC circuits are known to have a resonant frequency that is dependent on the inductance and capacitance [kah-PASS-ih-tense] of the circuit. At this frequency, what aspect of the oscillating current is maximized?",AMPLITUDE
bonus,physics,Short Answer,"4) Physics – Short Answer You push horizontally with a 20-newton force on a four-kilogram object initially at rest. After pushing it for a distance of 50 centimeters, in meters per second, what is its speed?",√5
toss-up,biology,Short Answer,"5) Biology – Short Answer Saddle, hinge, and ball-and-socket are all types of what structures in the body?",JOINTS
bonus,biology,Short Answer,5) Biology – Short Answer Order the following three clades chronologically in the order that they first originated: 1) Mammals; 2) Angiosperms; 3) Insects.,"3, 1, 2
******************"
toss-up,math,Short Answer,6) Math – Short Answer What is the arc length of a sector of a circle with radius 8 and central angle 7 pi over 4?,14π
bonus,math,Short Answer,6) Math – Short Answer What is the remainder when 2x5 – 3x4 – 4x3 + 7x – 3 is divided by the binomial x + 2?,–97
toss-up,,Multiple Choice,"7) Earth & Space – Multiple Choice Under which of the following sets of temperature and pressure conditions would contact metamorphism occur? W) 800 degrees Celsius, 0.5 kilobars X) 500 degrees Celsius, 6 kilobars Y) 400 degrees Celsius, 10 kilobars Z) 100 degrees Celsius, 12 kilobars","W) 800 DEGREES CELSIUS, 0.5 KILOBARS"
