type,subject,format,question,answer
toss-up,chemistry,Multiple Choice,"According to the Bronsted-Lowry system, a base is defined as which of the following: W) electron pair acceptor X) proton acceptor Y) proton donor Z) hydroxide donor",X) PROTON ACCEPTOR
bonus,chemistry,Short Answer,What is the molecular formula for the conjugate base of the following Brønsted-Lowry acid: H CO 2 3,"HCO –
3"
toss-up,physics,Multiple Choice,"In response to the development of incandescent lights, gas lights were vastly improved by soaking the mantles in what substance to help convert heat and UV energy into visible light: W) thorium oxide X) titanium dioxide Y) uranium oxide Z) tungsten",W) THORIUM OXIDE
bonus,physics,Short Answer,"A hunter uses a 30-gram arrow that is fired by a bowstring at a velocity of 56 meters per second. What is the impulse on the arrow, to the second decimal place in kilogram meters per second?","1.68
(Solution: FΔt = mΔV = mV – mV = m(V – 0) = (0.030kg)(56m/s) = 1.68kg.m/s)
2 1 2"
toss-up,biology,Short Answer,What specific area of the human diencephalon is responsible for producing factors that regulate the release of hormones of the pituitary?,HYPOTHALAMUS
bonus,biology,Multiple Choice,Which of the following is an insertion of the human biceps femoris muscle: W) ventral portion of the head of the femur X) lateral sides of the head of the tibia Y) ileac crest Z) pubic symphisis,X) LATERAL SIDES OF THE HEAD OF THE TIBIA
toss-up,math,Short Answer,"3 4) MATH Short Answer Given that tangent θ = ! , find the possible values of sine θ: 4 3 3","AND !
5 5"
bonus,math,Short Answer,"Divide and simplify the following 2 polynomials, combining like terms: (x3 !8) (x!2)",x2 + 2x + 4
toss-up,earth science,Multiple Choice,Which of the following was the evidence that Alfred Wegener did not have that would have convinced the scientific community that his theory of continental drift was correct: W) paleomagnetic studies X) apparent fit of the continents Y) locations of ancient glacial deposits Z) comparative fossil studies,W) PALEOMAGNETIC STUDIES
bonus,earth science,Multiple Choice,Which of the following is NOT true of seismic waves: W) the modified Mercalli scale measures earthquakes based on direct observations of damage X) the actual underground point of origin of an earthquake is called the hypocenter Y) the typical velocity of a P-wave near the Earth’s surface is about 5 kilometers per second Z) S-waves cause the most damage during an earthquake,"Z) S-WAVES CAUSE THE MOST DAMAGE DURING AN EARTHQUAKE
(Solution: surface waves cause the most damage)"
toss-up,,Multiple Choice,"6) GENERAL SCIENCE Multiple Choice Which of the following is the BEST description of an ecological niche: W) a situation in which a species is well adapted to a specific set of environmental conditions X) the biomass load of a given environment Y) a pollutant that becomes concentrated in organisms as it moves up through the food chain Z) all the environmental conditions, plants, and animals of an isolated area","W) A SITUATION IN WHICH A SPECIES IS WELL ADAPTED TO A SPECIFIC
SET OF ENVIRONMENTAL CONDITIONS"
bonus,,Short Answer,6) GENERAL SCIENCE Short Answer Lichens are a symbiotic relationship of what 2 general types of organisms?,"GREEN ALGAE AND FUNGI (ACCEPT: ALGAE OR CYANOBACTERIA FOR
GREEN ALGAE)"
toss-up,,Multiple Choice,7) ASTRONOMY Multiple Choice Which of the following is the MAIN advantage of space-based telescopes over typical ground-based telescopes: W) they are not affected by radiation X) their mirrors can be any size because of zero gravity Y) they are cheaper to maintain Z) they experience no atmospheric distortion,Z) THEY EXPERIENCE NO ATMOSPHERIC DISTORTION
bonus,,Multiple Choice,7) ASTRONOMY Multiple Choice Which of the following is the BEST evidence that globular clusters are composed of mostly old stars: W) most of their stars have a low metal content X) most of their stars are population one stars Y) most of the stars have a very high mass Z) most of their stars are white dwarfs,W) MOST OF THEIR STARS HAVE A LOW METAL CONTENT
toss-up,chemistry,Multiple Choice,"The reaction Ca(OH) + 2HCl à 2H O + CaCl , is an example 2 2 2 of what class of chemical reaction: W) synthesis X) single replacement Y) double replacement Z) decomposition",Y) DOUBLE REPLACEMENT
bonus,chemistry,Short Answer,"A gas sample occupies a volume of 10.0 liters at a pressure of 800 torr. If the pressure on the sample becomes 1.5 atmospheres and temperature remains constant, what volume does the gas now occupy, to the first decimal place in liters?","7.0
(Solution: P V = P V ; (800 torr)(10.0L) = (1140 torr)(V ); V = 7.0L)
1 1 2 2 2 2"
toss-up,physics,Multiple Choice,Which of the following is the BEST expression of the speed of sound waves in various media: W) the product of the elastic property times the inertial property X) the value of the inertial property divided by the elastic property Y) the value of the elastic property divided by the inertial property Z) the square root of the elastic property divided by the inertial property,"Z) THE SQUARE ROOT OF THE ELASTIC PROPERTY DIVIDED BY THE
INERTIAL PROPERTY"
bonus,physics,Short Answer,"If a mandolin string is tuned to 880 hertz and is 28-centimeters long, what is the wavelength, in meters rounded to the second decimal place, of the sound wave produced by this string, assuming that the instrument is at 20ºC and that the speed of sound is 343 meters/second?","0.39
(Solution: wavelength = v/f = 343/880 = 0.389)"
