type,subject,format,question,answer
toss-up,biology,Multiple Choice,Robert Hooke coined the term ‘cell’ mostly because of: W) his observations of red blood cells X) his observations of cork cells Y) his analysis of hundreds of different protozoans Z) his readings of the works of other early microscopists,X) HIS OBSERVATIONS OF CORK CELLS
bonus,biology,Short Answer,Name all of the following 4 organisms that would be considered to have radial symmetry: flatworms; cestodes; Echinoderms; sea urchins,ECHINODERMS; SEA URCHINS
toss-up,chemistry,Multiple Choice,Which of the following properties BEST explains why small liquid water droplets on a clean sheet of glass often coalesce into larger spherical water droplets: W) tensile strength X) capillary action Y) surface tension Z) viscosity,Y) SURFACE TENSION
bonus,chemistry,Short Answer,Arrange the following 3 liquids in order of DECREASING surface tension at 20ºC: water; ethanol; mercury,"MERCURY; WATER; ETHANOL
2007 Regional Science Bowl – Page 1"
toss-up,physics,Multiple Choice,"For a given time interval, when is the average velocity of an object equal to the instantaneous velocity for every time in the interval: W) never X) always Y) only when the velocity is changing at a constant rate Z) only when the velocity is constant",Z) ONLY WHEN THE VELOCITY IS CONSTANT
bonus,physics,Multiple Choice,"In a tug-of-war, each person on a team pulls with an average force of 500 newtons. What is the tension in the center of the rope if there are 10-man teams on each side: W) 0 newtons X) 2,500 newtons Y) 5,000 newtons Z) 10,000 newtons","Y) 5,000 NEWTONS"
toss-up,math,Multiple Choice,"Which of the following numbers is evenly divisible by 4: W) 1,722 X) 2,636 Y) 4,114 Z) 6,126","X) 2,636
(Solution: 36, the last 2 digits, is a multiple of 4)"
bonus,math,Short Answer,"Rounded to the nearest centimeter, if side A of a right triangle measures 2 centimeters and side B measures 10 centimeters, what is the length of the hypotenuse?","10
(Solution: 22 + 102 = c2; c = 10.20 = 10)
2007 Regional Science Bowl – Page 2"
toss-up,earth science,Multiple Choice,Which of the following BEST describes Earth’s current climate type: W) glacial X) interglacial Y) pre-ice age Z) post-ice age,X) INTERGLACIAL
bonus,earth science,Multiple Choice,Which of the following is NOT true about volcanoes: W) stratovolcanoes are typically found at convergent plate boundaries X) 80% of all magma erupted by volcanoes on Earth is basaltic Y) Mount Kilimanjaro is a stratovolcano Z) the Ring of Fire is dominated by volcanoes that erupt basaltic magma,"Z) THE RING OF FIRE IS DOMINATED BY VOLCANOES THAT ERUPT
BASALTIC MAGMA"
toss-up,,Multiple Choice,"6) GENERAL SCIENCE Multiple Choice Which of the following numbers has 6 significant figures: W) 55.0000 X) 555,000 Y) 0.00500 Z) 0.55000",W) 55.0000
bonus,,Short Answer,6) GENERAL SCIENCE Short Answer What is the Roman numeral equivalent of the year 1776?,"MDCCLXXVI
2007 Regional Science Bowl – Page 3"
toss-up,,Multiple Choice,7) ASTRONOMY Multiple Choice Which of the following is NOT true: W) Vega is part of the summer triangle X) the Seven Sisters is a star cluster Y) Cassiopeia is a constellation generally shaped like a W Z) cosmic rays are electromagnetic radiation of very high energies,"Z) COSMIC RAYS ARE ELECTROMAGNETIC RADIATION OF VERY HIGH
ENERGIES"
bonus,,Short Answer,7) ASTRONOMY Short Answer The north magnetic pole of the Sun reverses every so many years. How many years does it take for one complete cycle for the Sun to return to its original state or what might be looked at as two reversals?,22
toss-up,biology,Multiple Choice,The cloaca (read as: klo-AY-ka) is a reproductive structure of: W) female bird X) male shark Y) female cestode Z) male lobster,W) FEMALE BIRD
bonus,biology,Multiple Choice,Which of the following does NOT belong to the Arthropoda: W) Arachnida X) Diplopoda Y) Chilopoda Z) Nematoda,"Z) NEMATODA
2007 Regional Science Bowl – Page 4"
toss-up,chemistry,Short Answer,"The conversion of olein, a liquid oil, into stearin, a solid fat, by the addition of hydrogen in the presence of a catalyst and high heat is commonly known as what type of reaction?",HYDROGENATION
bonus,chemistry,Short Answer,How many parts per million of arsenic are in a 2-gram water sample if it contains 8.0 micrograms of arsenic?,"4
(Solution: 8 × 10-6g/2g = 4 × 10-6g = 4 ppm)"
toss-up,physics,Short Answer,What are typically given as the two parameters of a velocity vector?,MAGNITUDE AND DIRECTION (ACCEPT: SPEED FOR MAGNITUDE)
bonus,physics,Multiple Choice,Which of the following conditions must be true for Hooke’s law to apply: W) the spring must be within its proportional elastic limit X) the spring must me made of cold formed steel coils Y) the deflection of the spring must be less than one tenth the spring’s free length Z) the carbon content of the metal must be over 0.023 percent,"W) THE SPRING MUST BE WITHIN ITS PROPORTIONAL ELASTIC LIMIT
2007 Regional Science Bowl – Page 5"
toss-up,math,Short Answer,Boolean algebra involves ideas or subjects that have how many possible states?,2
bonus,math,Short Answer,"What is the least common denominator of the following 3 fractions: 2 7 7 , and 5 6 12",60
toss-up,earth science,Multiple Choice,The zone of aeration is BEST described as pores in rock or soil that contain: W) only water X) only oil Y) air and water Z) oil and water,Y) AIR AND WATER
