type,subject,format,question,answer
toss-up,biology,Multiple Choice,"1) Biology – Multiple Choice In green plants, energy is stored mainly in which of the following forms? W) Cellulose X) Starch Y) Glucose Z) ATP",X) STARCH
bonus,biology,Short Answer,1) Biology – Short Answer What sheet of muscle separates the thoracic and abdominopelvic cavities?,"DIAPHRAGM
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,2) Earth and Space – Multiple Choice The earliest known single-celled life forms on Earth belong to which of the following taxonomic groups? W) Fungi X) Protoctista Y) Plantae Z) Monera,Z) MONERA
bonus,,Short Answer,2) Earth and Space – Short Answer What is the chief commercial ore of aluminum?,BAUXITE
toss-up,math,Multiple Choice,"3) Math – Multiple Choice A differentiable function f has domain the closed interval from –3 to 4 and range the closed interval from 5 to 12. If f prime of x is greater than 0 for all x in the domain, what is f of –3? W) –3 X) 4 Y) 5 Z) 12",Y) 5
bonus,math,Short Answer,3) Math – Short Answer How many two-digit positive integers do NOT have 5 or 6 as a digit?,"56
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,"4) Energy – Short Answer Methyl-tertiary-butyl-ether [methil-ter-shee-air-ee- byu-til-eethur], abbreviated MTBE, replaced lead in gasoline due to several environmental benefits. In order to raise octane rating in current gasoline, what has subsequently replaced MTBE?",ETHANOL
bonus,energy,Multiple Choice,4) Energy – Multiple Choice Which of the following is the best estimate of the electricity consumption of a petascale [PEH-tah-scale] supercomputer today? W) 8 kilowatts X) 80 kilowatts Y) 8 megawatts Z) 80 megawatts,Y) 8 MEGAWATTS
toss-up,chemistry,Multiple Choice,5) Chemistry – Multiple Choice Which of the following is an example of an ionic compound? W) Methane X) Chlorine dioxide Y) Dinitrogen trioxide Z) Calcium sulfide,Z) CALCIUM SULFIDE
bonus,chemistry,Short Answer,5) Chemistry – Short Answer What is the geometry of sulfur tetrafluoride [tetrah-FLOOR-ide]?,"SEESAW
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Short Answer,6) Physics – Short Answer A proton is traveling counterclockwise in a circle in the x = 0 plane. In what direction is its magnetic field vector?,POSITIVE X
bonus,physics,Short Answer,6) Physics – Short Answer What is the adjective for the type of materials that will create an induced magnetic field opposite to an externally applied magnetic field?,DIAMAGNETIC
toss-up,,Short Answer,7) Earth and Space – Short Answer Most long-period comets are thought to originate from what region in the solar system?,OORT CLOUD
bonus,,Short Answer,"7) Earth and Space – Short Answer In 1943, a volcano suddenly appeared in a corn field in the village of Paricutin and began erupting lava bombs and ash. What type of volcano was this?","CINDER CONE (ACCEPT: SCORIA CONE)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Short Answer,"8) Chemistry – Short Answer What quantity, in milliliters, of a 0.5 molar solution of sulfuric acid would be required to neutralize 30 mL of a 0.1 molar solution of sodium hydroxide?",3
