type,subject,format,question,answer
toss-up,physics,Multiple Choice,1) Physics – Multiple Choice A wire is carrying current directly towards you. Which of the following describes the orientation of the magnetic field generated by this wire? W) In a counter-clockwise loop about the wire X) In a clockwise loop about the wire Y) Radially away from the wire Z) Radially toward the wire,W) IN A COUNTER-CLOCKWISE LOOP ABOUT THE WIRE
bonus,physics,Short Answer,1) Physics – Short Answer Identify all of the following three statements that are true regarding the viscosity of a fluid: 1) Viscosity arises from internal fluid friction; 2) Viscosity is inversely proportional to the shearing stress; 3) Viscous forces are conservative.,"1
******************"
toss-up,,Short Answer,2) Earth & Space – Short Answer Lapilli [lah-PILL-eye] are small stones produced by what events?,VOLCANIC ERUPTIONS (ACCEPT: METEORITE IMPACTS)
bonus,,Short Answer,2) Earth & Space – Short Answer Identify all of the following three glacial features that indicate the direction of glacial flow: 1) Drumlins; 2) Cirques; 3) Aretes [ah-RETS].,"1, 2"
toss-up,energy,Multiple Choice,"3) Energy – Multiple Choice Scientists at Pacific Northwest National Lab are using mass spectrometry to study beta amyloid proteins. Which of the following is NOT true regarding beta-amyloid proteins? W) Beta-amyloid proteins are commonly seen in plaques in patients with Alzheimer’s X) Treatments reducing beta-amyloid plaques have been successful in alleviating Alzheimer’s symptoms Y) There are multiple forms of beta-amyloid proteins, including some that are soluble Z) Beta-amyloid proteins are produced from the proteolytic processing of a transmembrane protein","X) TREATMENTS REDUCING BETA-AMYLOID PLAQUES HAVE BEEN
SUCCESSFUL IN ALLEVIATING ALZHEIMER’S SYMPTOMS"
bonus,energy,Short Answer,"3) Energy – Short Answer Researchers at Argonne National Lab are studying the isotope nickel-68, which has 28 protons and 40 neutrons. What is the LEAST massive particle that is released in the decay of this isotope?","ANTINEUTRINO (ACCEPT: ELECTRON ANTINEUTRINO)
******************"
toss-up,chemistry,Multiple Choice,4) Chemistry – Multiple Choice Which of the following statements cannot be true for a subshell with n = 3? W) L = 2 X) M = 0.5 s Y) It has 5 orbitals Z) M = 3 L,"Z) M = 3
L"
bonus,chemistry,Multiple Choice,4) Chemistry – Multiple Choice Which of the following molecules is not iso-electronic with carbon monoxide? W) NO+ X) O 2 Y) CN– Z) N 2,"X) O
2"
toss-up,math,Multiple Choice,5) Math – Multiple Choice Which of the following best describes the graph of y = –x7 at x = –4? W) Increasing and concave up X) Increasing and concave down Y) Decreasing and concave up Z) Decreasing and concave down,Y) DECREASING AND CONCAVE UP
bonus,math,Short Answer,"5) Math – Short Answer A pizza has a radius of 6. After eating the right half of the pizza, you fold the other half into a cone. What is the volume enclosed by this cone?","9π√3 [any order of factors]
******************"
toss-up,biology,Short Answer,6) Biology – Short Answer A logistic model of population growth more closely matches observational data compared to an exponential model because there exists a threshold K above which population size will not increase. What is the term for this threshold?,CARRYING CAPACITY
bonus,biology,Short Answer,6) Biology – Short Answer Identify all of the following three characteristics that are found during the embryological development of all chordates [KOR-dates]: 1) Vertebrae; 2) Notochord [NO-toh-cord]; 3) Pharyngeal [fair-in-JEE-ul] slits.,"2, 3"
toss-up,,Short Answer,7) Earth & Space – Short Answer The Trojan and Greek camps of asteroids originally refer to those that share the orbit of what planet?,JUPITER
bonus,,Multiple Choice,7) Earth & Space – Multiple Choice Which of the following stars would have the highest gravitational redshift? W) A one solar-mass star that has half the radius of our Sun X) A nine solar-mass star that has the same radius as our Sun Y) A five solar-mass star that has half the radius of our Sun Z) A five solar-mass star that has twice the radius of our Sun,"Y) A FIVE SOLAR-MASS STAR THAT HAS HALF THE RADIUS OF OUR SUN
******************"
toss-up,energy,Short Answer,"8) Energy – Short Answer Scientists working on the DOE’s Energy Exascale Earth System Model are simulating ice movement in the Antarctic ice sheets. What term is used to describe this movement, which is thought of as a solid deforming beyond the limits under which Hooke’s law applies?",PLASTIC FLOW (ACCEPT: PLASTIC DEFORMATION)
bonus,energy,Multiple Choice,8) Energy – Multiple Choice Scientists at Oak Ridge National Lab are studying the behavior of certain nightshades. Which of the following plants is an example of a nightshade? W) Apple X) Tea Y) Bell pepper Z) Spinach,Y) BELL PEPPER
toss-up,physics,Multiple Choice,9) Physics – Multiple Choice A region contains a time-varying magnetic field. Which of Maxwell's equations would be most directly useful for computing the EMF induced in objects within the field? W) Gauss's law X) Gauss's law for magnetism Y) Faraday's law Z) Ampere's law,Y) FARADAY'S LAW
bonus,physics,Multiple Choice,"9) Physics – Multiple Choice Which of the following is closest to the amount of energy, in electron-volts, that a photon of visible light carries? W) 1,000,000 X) 10,000 Y) 100 Z) 1","Z) 1
******************"
toss-up,math,Short Answer,10) Math – Short Answer Solve the following equation for x: the absolute value of open parenthesis x – 2 close parenthesis is equal to 9.,11 AND –7
bonus,math,Short Answer,10) Math – Short Answer What is the slope-intercept form of the equation of the slant asymptote of the function f of x equals the fraction with numerator 4x2 – 7x and denominator x – 3?,y = 4x + 5
toss-up,chemistry,Short Answer,11) Chemistry – Short Answer What is the term used to describe the movement of a gas as it escapes through a small opening?,EFFUSION (DO NOT ACCEPT: DIFFUSION)
bonus,chemistry,Short Answer,11) Chemistry – Short Answer What is the ratio of the root-mean-square-speed of a sample of helium gas to that of oxygen gas at the same temperature?,"2√2 (ACCEPT: 2√2 TO 1)
******************"
toss-up,biology,Multiple Choice,"12) Biology – Multiple Choice As read from 5 prime to 3 prime, which of the following codons could a release factor bind to? W) UGG X) UAA Y) AUG Z) GAG",X) UAA
bonus,biology,Short Answer,"12) Biology – Short Answer In peas, purple flowers are dominant to white flowers. Assuming Hardy-Weinberg equilibrium and absence of other alleles, if 64% of a population has purple flowers, then what fraction of the alleles in this population are for white flowers?","0.6 (ACCEPT: 60%, 3/5)"
