type,subject,format,question,answer
toss-up,,Multiple Choice,1) Earth and Space – Multiple Choice Which of the following ocean currents does NOT flow from higher latitudes toward the equator? W) The California Current X) The Peru Current Y) The Brazil Current Z) The Benguela [ben-GWAY-la] Current,Y) THE BRAZIL CURRENT
bonus,,Multiple Choice,1) Earth and Space – Multiple Choice Which of the following events occurred in the Late Mississippian? W) Breakup of Rodinia X) Collision of Gondwana with Laurasia Y) Collision of Laurentia with Baltica Z) Breakup of Pangaea,"X) COLLISION OF GONDWANA WITH LAURASIA
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,2) Math – Short Answer What are the x-coordinates of the intersections of the graphs of the equations y = 9x2 + 3 and y = –27x + 3?,0 AND –3
bonus,math,Short Answer,2) Math – Short Answer What is the cube of the complex number 3 + 5i?,–198 + 10i
toss-up,chemistry,Multiple Choice,3) Chemistry – Multiple Choice A student wishes to convert an aldehyde to a secondary alcohol. Which of the following reagents would be most useful? W) Alkyl [AL-keel] Grignard [GRIN-yerd] reagent X) Lithium aluminum hydride Y) Sodium borohydride Z) Sodium hydride,W) ALKYL GRIGNARD REAGENT
bonus,chemistry,Short Answer,3) Chemistry – Short Answer Andrew synthesizes a compound that consists of a benzene ring with an alcohol group in the one position and a primary amine in the four position. Identify all of the following three names that unambiguously represent the structure of this compound: 1) P-aminophenol; 2) 4-aminophenol; 3) 4-hydroxyaniline.,"ALL
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Multiple Choice,4) Physics – Multiple Choice Planck resolved the ultraviolet catastrophe for black bodies by postulating the quantization of photon energies to derive an expression showing that the modal energies obey which of the following statistical distributions? W) Fermi-Dirac X) Maxwell-Boltzmann Y) Bose-Einstein Z) Gaussian,Y) BOSE-EINSTEIN
bonus,physics,Short Answer,"4) Physics – Short Answer A spinning dancer draws her arms inwards until she rotates at 3 times her original velocity. In terms of her original kinetic energy E, how much energy did this maneuver require?",2E
toss-up,biology,Short Answer,5) Biology – Short Answer Identify all of the following four phyla [FYE-lah] that exhibit radial symmetry: 1) Porifera [poor-IH-fer-ah]; 2) Cnidaria [nye-DARE-ee-ah]; 3) Mollusca [mull-US-kah]; 4) Echinodermata [eh-kye-noh-der-MAH-tah].,"2, 4"
bonus,biology,Short Answer,"5) Biology – Short Answer In humans, circadian [sir-KAY-dee-an] rhythms are controlled by a specific group of neurons in the hypothalamus [high-poh-THAL-ah-mus] called what?","SCN (ACCEPT: SUPRACHIASMATIC NUCLEUS)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,6) Energy – Multiple Choice Scientists at Lawrence Berkeley National Lab recently captured images of a Type one-A supernova in a galaxy four billion light-years away that appeared 50 times brighter than normal and in four different places in the sky. Which of the following did the scientists discover? W) A Type-one-A supernova with a progenitor that was 20-50 times more massive than normal X) An anomalous type-two supernova with a light curve resembling type Ia Y) A light echo of a type-one-A supernova Z) A type-one-A supernova whose image was strongly gravitationally lensed,"Z) A TYPE-ONE-A SUPERNOVA WHOSE IMAGE WAS STRONGLY GRAVITATIONALLY
LENSED"
bonus,energy,Multiple Choice,6) Energy – Multiple Choice One of the most promising generation IV nuclear reactor designs involves the use of supercritical water as the coolant. What is the main reason to use supercritical water? W) It has a higher neutron absorption cross section X) It has a lower neutron absorption cross section Y) It is fissile Z) It allows for a higher thermal efficiency,Z) IT ALLOWS FOR A HIGHER THERMAL EFFICIENCY
toss-up,,Multiple Choice,"7) Earth and Space – Multiple Choice Which of the following drainage patterns would likely be visible on jointed, rocky terrain? W) Dendritic [den-DRIH-dik] X) Trellis Y) Radial Z) Rectangular",Z) RECTANGULAR
