type,subject,format,question,answer
toss-up,math,Short Answer,"Expressing your answer in simplest form, if y x x [y equals x to the sixth power times the natural log of x], what is the derivative of y w6ith respect tox? = ( ) ln( )","x x x
5 5
6 ln( ) +"
bonus,math,Short Answer,"A national achievement test is administered. The test has a mean score of and a standard deviation of If Vince’s z-score is , what is his score on the test? 100 15. 1.20",118
toss-up,biology,Multiple Choice,The amino acid sequence of a protein represents the translation of which of the following? W) The template DNA strand X) The nontemplate DNA strand Y) The tRNA nucleotide sequence [NOO-klee-uh-tyd] Z) The reverse-complement of the mRNA strand,X) THE NONTEMPLATE DNA STRAND
bonus,biology,Multiple Choice,Which of the following insect orders is characterized by the beak or stylet arising from the posterior part of the head and extending along the insect’s sternum? W) Hymenoptera [hy-muh-NOP-ter-uh] X) Homoptera [hoh-MOHP-tuh-ruh] Y) Coleoptera [koh-lee-OP-ter-uh] Z) Hemiptera [hi-MIP-ter-uh],X) HOMOPTERA
toss-up,physics,Multiple Choice,Which of the following principles of fluid dynamics does an airplane use to create an upward force? W) Archimedes’ X) Pascal’s Y) Venturi’s Z) Bernoulli’s,Z) BERNOULLI’S
bonus,physics,Multiple Choice,"If magnetic monopoles exist, which of the following Maxwell’s equations would be changed? W) Gauss’s law for magnetism only X) Gauss’s law for magnetism and Ampere’s law Y) Gauss’s law for magnetism and Faraday’s law Z) Gauss’s law for magnetism, Ampere’s law, and Faraday’s law",Y) GAUSS’S LAW FOR MAGNETISM AND FARADAY’S LAW
toss-up,,Multiple Choice,4) EARTH AND SPACE Multiple Choice Which of the following is the rate at which atmospheric gases and particles are moved across a surface? W) Vertical dispersion X) Turbulence Y) Flux Z) Stratospheric transport,Y) FLUX
bonus,,Multiple Choice,4) EARTH AND SPACE Multiple Choice Which of the following is true of sandstone formed from a long-term paleodesert? W) It would exhibit clearly graded bedding X) It would have preserved ripples but not dunes Y) It would appear black due to the dark iron-rich minerals present Z) It would contain well rounded grains and have high quartz content,"Z) IT WOULD CONTAIN WELL ROUNDED GRAINS AND HAVE HIGH QUARTZ
CONTENT"
toss-up,chemistry,Multiple Choice,Which of the following bonds is the longest in length? W) Fluorine-fluorine X) Chlorine-chlorine Y) Bromine-bromine Z) Iodine-iodine,Z) IODINE-IODINE
bonus,chemistry,Multiple Choice,Ozonolysis [oh-zuh-NOL-uh-sis] cleaves which of the following? W) Carbon-carbon double bonds in alkenes [AL-keens] X) Carbon-carbon bonds in alkanes Y) Oxygen-oxygen bonds Z) Bonds between carbon and hydrogen,W) CARBON-CARBON DOUBLE BONDS IN ALKENES
