type,subject,format,question,answer
toss-up,chemistry,Multiple Choice,What fundamental constant is obtained when a photon’s wavelength is multiplied by its frequency? W) The speed of light X) Planck’s constant Y) Avogadro’s number Z) Boltzmann’s constant,W) THE SPEED OF LIGHT
bonus,chemistry,Short Answer,"The following three ions are all isoelectronic with neon: O2-, F-, Na+ [O two minus, F minus, N A plus]. Rank them in terms of their ionic radii, from smallest to largest.","Na+, F-, O2-
_______________________________________________________"
toss-up,math,Multiple Choice,What theorem guarantees the existence of at least one complex root for any non-constant single-variable polynomial with real coefficients? W) Fundamental Theorem of Arithmetic X) Fundamental Theorem of Polynomials Y) Zero-Factor Theorem Z) Fundamental Theorem of Algebra,Z) FUNDAMENTAL THEOREM OF ALGEBRA
bonus,math,Short Answer,"Consider a bag of five marbles, 3 red and 2 white. You draw marbles from the bag until you draw the last white marble, at which point you stop. What is the probability you stop drawing after the 2nd marble?",1/10 (ACCEPT: 0.1 or 10%)
toss-up,physics,Short Answer,"Identify all of the following three phenomena that could be observed in a radio wave: 1. diffraction, 2. interference, 3. deflection in an electric field.",1 AND 2 (ACCEPT: DIFFRACTION AND INTERFERENCE)
bonus,physics,Short Answer,"From least to greatest, order the magnitudes of the following three quantities for a wheel on a car that is skidding along the road, if the wheel continues to rotate: 1. Translational kinetic energy, 2. Rotational kinetic energy, 3. Total kinetic energy.","2, 1, 3 (ACCEPT: ROTATIONAL KINETIC ENERGY, TRANSLATIONAL KINETIC
ENERGY, TOTAL KINETIC ENERGY)
_______________________________________________________"
toss-up,,Multiple Choice,4) EARTH AND SPACE Multiple Choice Conditions for tornadoes are favorable in which of the following mountain ranges? W) Atlas X) Appalachians Y) Alps Z) Andes,X) APPALACHIANS
bonus,,Short Answer,4) EARTH AND SPACE Short Answer Identify both the general habitat and type of organisms that are represented by the oldest fossils of the Paleozoic [pay-lee-uh-ZOH-ik] Era.,MARINE INVERTEBRATES (DO NOT ACCEPT: INVERTEBRATES)
toss-up,chemistry,Short Answer,What is the major product of the Hall-Heroult Process?,ALUMINUM
bonus,chemistry,Multiple Choice,Which of the following is the best example of determinate error? W) Random error X) Measurement error Y) Systematic error Z) Sampling error,"Y) SYSTEMATIC ERROR
_______________________________________________________"
toss-up,biology,Multiple Choice,"In the human digestive system, nutrient absorption predominantly occurs in which of the following? W) Duodenum [doo-uh-DEE-nuhm] and jejunum [ji-JOO-nuhm] X) Stomach and duodenum Y) Jejunum and ileum [IL-ee-uhm] Z) Ileum and cecum [SEE-kuhm]",W) DUODENUM AND JEJUNUM
bonus,biology,Multiple Choice,"If a cell has 8 chromosomes during mitotic prophase, how many chromosomes will it have during metaphase and anaphase? W) 16 in metaphase, 8 in anaphase X) 8 in metaphase, 8 in anaphase Y) 8 in metaphase, 4 in anaphase Z) 4 in metaphase, 8 in anaphase","X) 8 IN METAPHASE, 8 IN ANAPHASE"
toss-up,energy,Multiple Choice,"In comparison to a gallon of gasoline, how much energy is contained in a gallon of ethanol? W) 70% X) 90% Y) 110% Z) 120%",W) 70%
bonus,energy,Short Answer,"What is the secondary voltage, in volts, in a transformer with a primary current of 50 amps, a secondary current of 100 amps, and a 110-volt primary voltage?","55
_______________________________________________________"
toss-up,,Short Answer,8) EARTH AND SPACE Short Answer The 40-inch telescope at Yerkes [YUR-keez] Observatory is the largest in the world of what class of telescope?,REFRACTING
bonus,,Multiple Choice,8) EARTH AND SPACE Multiple Choice 3.6 Billion years ago cyanobacteria [sy-uh-noh-bak- TEER-ee-uh] caused the precipitation of calcium carbonate into structures of thin sheets of limestone. What is the name of these limestone sheets? W) Stalactites [stuh-LAK-tyts] X) Stalagmites [stuh-LAG-myts] Y) Stromatolites [stroh-MAT-l-uts] Z) Trilobites [TRY-loh-byts],Y) STROMATOLITES
toss-up,math,Short Answer,"While sitting in his car at a train crossing, a driver decided to time how long it took for a 1-mile long train to pass him directly. If it took exactly 75 seconds for the train to pass, at how many miles per hour was the train traveling?",48
bonus,math,Multiple Choice,A fair coin is flipped 4 times. Which of the following events is LEAST likely to occur? W) Exactly 2 heads occur X) At least 3 heads occur Y) No two consecutive flips are the same Z) The second and third flips are the same,"Y) NO TWO CONSECUTIVE FLIPS ARE THE SAME
_______________________________________________________"
toss-up,biology,Multiple Choice,Which of the following terms is used to describe the movement of leaves and flowers toward the sun? W) Thigmomorphogenesis [THIG-moh-mawr-fuh-JEN-uh-sis] X) Heliotropism [hee-lee-O-truh-piz-uhm] Y) Nastic movements Z) Siesmonastic movements [sys-moh-NUH-stik],X) HELIOTROPISM
bonus,biology,Multiple Choice,Which of the following plants belong to the phylum [FY-luhm] Pterophyta [ter-uh-FY-tuh]? W) Ferns and palm trees X) Bryophytes and Horsetails [BRY-uh-fyts] Y) Horsetails and ferns Z) Palm trees and ginkgo,Y) HORSETAILS AND FERNS
toss-up,chemistry,Short Answer,What halogen has the greatest effect on a given molecule’s lipophilicity?,FLUORINE
bonus,chemistry,Short Answer,"What general group of laboratory techniques is used to separate mixtures and has varieties such as thin-layer, affinity, and ion exchange?","CHROMATOGRAPHY
_______________________________________________________"
toss-up,physics,Short Answer,What is the SI [S -I] unit of radioactivity that is equivalent to 1 inverse second and is defined as the activity of a quantity of radioactive material in which one nucleus decays every second?,BECQUEREL
