type,subject,format,question,answer
toss-up,,Short Answer,"1) Earth and Space – Short Answer What term is used to describe the point on the surface, below which an earthquake originates?",EPICENTER
bonus,,Multiple Choice,"1) Earth and Space – Multiple Choice You are traveling west by jet and cross three time zone boundaries. If your watch reads 3:00 p.m. when you arrive, to what time should you reset it? W) 12:00 noon X) 6:00 p.m. Y) 12:00 midnight Z) 6:00 a.m.","W) 12:00 NOON
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Short Answer,"2) Biology – Short Answer What type of leukocytes, characterized by their CD4 receptors, secrete cytokines [sigh-toe-kines] that activate nearby B and T cells?",HELPER T CELLS
bonus,biology,Short Answer,2) Biology – Short Answer What is the term used to describe a virus that attacks bacteria?,"BACTERIOPHAGE (ACCEPT: PHAGE)
Round 1 Page 1"
toss-up,math,Short Answer,3) Math – Short Answer Where is the derivative of the function f(x) = 2x2 + 5x – 3 equal to zero?,AT x = -5/4 (ALSO ACCEPT x = -1.25 OR -1¼)
bonus,math,Short Answer,"3) Math – Short Answer If the line tangent to the graph of the function f(x) at the point (1, 3) passes through the point (-1.5, -2), then what is value of the derivative of f(x) when x = 1?","2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,"4) Energy – Multiple Choice If the frequency of a wave is decreased, which of the following changes must occur for the wave to maintain a constant velocity? W) The period must decrease X) The wavelength must increase Y) The amplitude must increase Z) The amplitude must decrease",X) THE WAVELENGTH MUST INCREASE
bonus,energy,Short Answer,"4) Energy – Short Answer What is the process in plant metabolism in which Rubisco adds oxygen instead of carbon dioxide into the carbon intermediate of the Calvin Cycle, thus reducing photosynthetic efficiency?","PHOTORESPIRATION
Round 1 Page 2"
toss-up,chemistry,Short Answer,"5) Chemistry – Short Answer What name is given to the thermodynamic state function equal to the sum of internal energy and the product of pressure and volume, whose difference in a chemical reaction is equal to the isobaric heat transfer accompanying the reaction, and which is symbolized by the letter H?",ENTHALPY
bonus,chemistry,Multiple Choice,5) Chemistry – Multiple Choice Which of the following statements regarding stoichiometry [stoh-kee-om- et-ree] is not true? W) Calculating a stochiometric ratio of reagents assumes the reaction goes to completion X) Volume ratios can be substituted for molar ratios in calculations for gas phase reactions Y) Percent yield is the ratio of theoretical yield to empirical yield for a reaction Z) Limiting reagent calculations require knowledge of the molar masses of all reactant species,"Y) PERCENT YIELD IS THE RATIO OF THEORETICAL YIELD TO EMPIRICAL YIELD
FOR A REACTION
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Short Answer,"6) Physics – Short Answer The electric potential at a point due to a unit positive charge is found to be V. If the distance between the charge and the point is quadrupled, what is the new value of the electric potential?",V/4
