type,subject,format,question,answer
toss-up,chemistry,Short Answer,1) Chemistry – Short Answer The drying step of the freeze-drying process is an example of what type of phase change?,SUBLIMATION
bonus,chemistry,Short Answer,1) Chemistry – Short Answer What are the IUPAC names of the products of the reaction between hydroiodic [HIGH-droh-eye-AW-dik] acid and lithium sulfide?,"HYDROGEN SULFIDE AND LITHIUM IODIDE
******************"
toss-up,physics,Multiple Choice,2) Physics – Multiple Choice The unit formed by multiplying pounds-force times seconds can be used to measure which of the following quantities? W) Momentum X) Angular momentum Y) Energy Z) Force,W) MOMENTUM
bonus,physics,Short Answer,"2) Physics – Short Answer A parallel-plate capacitor is being used to store energy between its plates. If the potential difference between the plates is doubled and the charge on the capacitor is tripled, by what number will the energy stored be multiplied?",6
toss-up,,Short Answer,3) Earth & Space – Short Answer What are the two largest galaxies in the Local Group?,MILKY WAY AND ANDROMEDA
bonus,,Multiple Choice,"3) Earth & Space – Multiple Choice Which of the following best describes the blackbody curve of the Sun plotted as increasing wavelength versus intensity? W) Symmetric curve about lambda max X) Discrete line at lambda max Y) Steeply sloping below lambda max, gently sloping above lambda max Z) Gently sloping below lambda max, steeply sloping above lambda max","Y) STEEPLY SLOPING BELOW LAMBDA MAX, GENTLY SLOPING ABOVE
LAMBDA MAX
******************"
toss-up,math,Multiple Choice,"4) Math – Multiple Choice A function f maps from set A to set B, and a function g maps from set B to set C. If f is injective, and g is bijective, which of the following properties must hold for the composition g of f? W) Bijective X) Injective Y) Surjective Z) Nothing can be established about g of f",X) INJECTIVE
bonus,math,Short Answer,4) Math – Short Answer What is the cube of the complex number 5 + 2i?,65 + 142i
toss-up,biology,Short Answer,5) Biology – Short Answer A cell that fails to pass the G1 checkpoint in the cell cycle will enter what quiescent or senescent [sen-EH-sent] state?,G0 [G-zero or G-naught]
bonus,biology,Short Answer,5) Biology – Short Answer Crossing over during meiosis [my-OH-sis] can be seen under a microscope as an X-shaped structure called what?,"CHIASMA [kye-AZ-ma] (ACCEPT: CHIASMATA)
******************"
toss-up,energy,Multiple Choice,6) Energy – Multiple Choice Los Alamos National Lab scientists are fabricating nanoparticles to produce terahertz radiation. The terahertz band is best described as lying between what two regions of the electromagnetic spectrum? W) Microwave and infrared X) Infrared and visible Y) Visible and ultraviolet Z) Ultraviolet and X-ray,W) MICROWAVE AND INFRARED
bonus,energy,Short Answer,"6) Energy – Short Answer Scientists at the Joint BioEnergy Institute are studying how organisms synthesize secondary metabolites such as doxycycline [dawk-see-SIGH-kleen], erythromycin [eh-rith-ro-MY-sin], and aflatoxin [AF-lah-toxin]. These are all part of what group of metabolites?",POLYKETIDES
toss-up,chemistry,Short Answer,7) Chemistry – Short Answer What general type of chemical reaction involves two or more substances combining to form a single product?,SYNTHESIS
bonus,chemistry,Multiple Choice,"7) Chemistry – Multiple Choice According to MO [M-oh] theory, which of the following orbitals is the LUMO [LOO-mo] acceptor orbital for the major cycloaddition reaction between butadiene [byoo-tah-DYE-een] and ethylene? W) Butadiene pi-star X) Butadiene pi Y) Ethylene pi-star Z) Ethylene pi","Y) ETHYLENE PI-STAR
******************"
toss-up,physics,Multiple Choice,8) Physics – Multiple Choice A capacitor is charged by applying a voltage that linearly increases with time. Which of the following describes the dependence of the stored electric potential energy with time? W) Square root X) Constant Y) Linear but not constant Z) Quadratic,Z) QUADRATIC
bonus,physics,Short Answer,8) Physics – Short Answer The decay series of Uranium-238 eventually brings it to Uranium-234. What is the sum of the number of alpha- and beta-decay events that it takes for an atom of Uranium-238 to become Uranium-234?,3
toss-up,math,Short Answer,9) Math – Short Answer What is the product of the complex number 5 + 3i and its conjugate?,34
bonus,math,Short Answer,"9) Math – Short Answer What is the standard deviation of the following list of 5 numbers: 6, 7, 9, 10, 13?","√6
******************"
toss-up,biology,Short Answer,10) Biology – Short Answer The purpose of fermentation is to recycle what electron-transporting molecule in glycolysis [glye-KAWL-eh-sis]?,"NAD (ACCEPT: NAD+, NADH, NICOTINAMIDE ADENINE DINUCLEOTIDE)"
bonus,biology,Short Answer,10) Biology – Short Answer Identify all of the following three forms of reproductive barriers that are postzygotic [post-zye-GAW-tik] barriers: 1) Gametic [gah-MEE-tic] isolation; 2) Temporal isolation; 3) Hybrid breakdown.,3
toss-up,energy,Short Answer,11) Energy – Short Answer Scientists at SLAC [slack] National Accelerator Lab are studying single- atom catalysts. A catalyst can be defined as a substance that lowers what type of energy on a reaction coordinate?,ACTIVATION ENERGY
bonus,energy,Multiple Choice,"11) Energy – Multiple Choice Scientists at Los Alamos National Lab are generating radioactive radium for cancer therapy. Given that radium concentrates in hydroxyapatite [high-drox-ee-AP-ah-tite], what type of tumor will radium be most useful for treating? W) Liver cancers X) Brain metastases [meh-TAS-stah-seez] Y) Thyroid cancers Z) Bone metastases","Z) BONE METASTASES
******************"
