type,subject,format,question,answer
toss-up,biology,Short Answer,"What is the common name of the group of marine spiny-finned fish of the order Heterosomata, all of which, when adult, swim along the sea floor on one side of the body, which is highly compressed and has both eyes on the uppermost side?",FLATFISH
bonus,biology,Multiple Choice,"Which of the following statements is NOT true about otters? W) Newborn otters are taken care of by their fathers only X) Their dens are called holts or couches Y) They feed on fish, shellfish, amphibians and birds Z) A male otter is called a dog",W) NEWBORN OTTERS ARE TAKEN CARE OF BY THEIR FATHERS ONLY
toss-up,,Multiple Choice,2) EARTH AND SPACE Multiple Choice Which of the following best describes where the salt in ocean water comes from? W) Melting of glacial ice X) Weathering of continental rocks Y) Decomposition of plants and animals Z) Precipitation of salty rain,X) WEATHERING OF CONTINENTAL ROCKS
bonus,,Multiple Choice,2) EARTH AND SPACE Multiple Choice Cayes [KAYS] are small sandy islands formed on the surface of coral reefs in tropical areas like the coast of Belize. The sand on these cayes is primarily composed of which of the following? W) Silicate X) Calcium carbonate Y) Sulfide Z) Halide,X) CALCIUM CARBONATE
toss-up,physics,Multiple Choice,Which of the following cells cannot be recharged? W) Dry X) Wet Y) Primary Z) Secondary,Y) PRIMARY
bonus,physics,Multiple Choice,Changing which of the following will NOT result in a change in the voltage induced in a rotating wire coil? W) Rate of rotation X) Wire resistance Y) Number of coil loops Z) Average loop area,X) WIRE RESISTANCE
toss-up,math,Short Answer,What is x equal to in the following expression: [log base x of x 7 equals 1]? log 7 = 1,7
bonus,math,Short Answer,"If the length, width, and height of a right rectangular prism are in the ratio of [3 to 4 to 12], find the height in meters of the solid if the diagonal of the solid is meters long. 3:4:12 26",24
toss-up,chemistry,Multiple Choice,"When assigning electrons to subshells, which of the following subshells will be filled first? W) 4f X) 5s Y) 5d Z) 6s",X) 5s
bonus,chemistry,Short Answer,Which of the gas laws is demonstrated when an aerosol can is thrown into a fire and explodes?,AMONTON’S (ACCEPT: IDEAL GAS LAW OR GAY-LUSSAC’S LAW)
toss-up,energy,Short Answer,What is the term for a device used to determine or measure the presence of electrostatic charges?,ELECTROSCOPE
bonus,energy,Short Answer,What is the efficiency of an appliance whose useful energy output is 5 joules and wasted energy is 20 joules?,20%
toss-up,math,Short Answer,"Given that g ≤ f ≤ h for all x, the [limit as x approaches a of g of x is M], and the [limit as x approaches a of h of x is M], what is the [limit as x ( 𝑥a ) ppro ( a𝑥c ) hes ( a𝑥 ) of f of x]? lim𝑥→a𝑔(𝑥)= M lim𝑥→aℎ(𝑥)= M","M
lim𝑥→a𝑓(𝑥)"
bonus,math,Short Answer,What is the largest possible real domain of x x ) [f of x equals the natural log of the quantity 3x minus 1]? f ( ) = ln(3 – 1,"x (ACCEPT: THE OPEN INTERVAL FROM 1/3 TO (POSITIVE) INFINITY)
> 1/3"
toss-up,,Multiple Choice,8) EARTH AND SPACE Multiple Choice Which of the following layers of the atmosphere allows AM radio stations to transmit over great distances at night? W) Ionosphere [eye-ON-uh-sfeer] X) Stratosphere Y) Thermosphere Z) Troposphere,W) IONOSPHERE
bonus,,Multiple Choice,8) EARTH AND SPACE Multiple Choice Which of the following steps in atoll formation is the most mature? W) Erupting volcanic island X) Lagoon Y) Volcanic island with barrier reef Z) Volcanic island with fringing reef,X) LAGOON
toss-up,physics,Short Answer,"In 1868, observers of a solar eclipse first noticed a bright yellow spectral line. They theorized that this was due to a new element and gave it what sun-inspired name?",HELIUM
bonus,physics,Multiple Choice,"An electroscope is negatively charged, with the leaves at an angle of about 45°. When a negatively charged rod is slowly brought near the plate of the electroscope, the leaves do which of the following? W) Repel X) Attract Y) Repel then attract Z) Fall to zero then repel",W) REPEL
toss-up,math,Short Answer,"W is one of the vertices of a polygon. If there are diagonals of the polygon that contain W, how many sides does the polygon have? 8",11
bonus,math,Short Answer,A fair standard six-sided die is rolled two times. What is the probability that the sum of the numbers on the two rolls will be greater than ?,"9
1/6"
toss-up,chemistry,Short Answer,What is the name of the bond linking each fatty acid to glycerol [GLIS-uh-rol] in a triglyceride?,ESTER
bonus,chemistry,Short Answer,"Several candidates have been proposed as the discoverer of oxygen. Who, however, is the scientist who most carefully documented his work and thus has been credited with its discovery?",PRIESTLY
toss-up,energy,Multiple Choice,Which of the following particles has the least penetrating power? W) Neutron X) Alpha particle Y) Beta particle Z) Positron,X) ALPHA PARTICLE
bonus,energy,Multiple Choice,The power produced by a wind turbine depends primarily on which of the following parameters? W) Air volume X) Wind pressure Y) Blade radius Z) Air coefficient,Y) BLADE RADIUS
toss-up,biology,Short Answer,Which gas was in short supply in the Earth’s atmosphere prior to the evolution of the citric acid cycle?,OXYGEN
bonus,biology,Multiple Choice,Neurons can communicate with each another at synapses via synaptic vesicles. Which of the following does NOT participate in communication at these sites? W) Neurotransmitter X) Gated channels Y) ATP dependent channels Z) Acetylcholine [uh-seet-l-KOH-leen],Y) ATP DEPENDENT CHANNELS
toss-up,,Multiple Choice,"14) EARTH AND SPACE Multiple Choice Kilauea [kee-lou-AY-ah] and Mauna Loa [MOU-nuh LOH-uh], are examples of which of the following types of volcanoes? W) Shield X) Composite Y) Cinder cone Z) Transform fault",W) SHIELD
bonus,,Short Answer,14) EARTH AND SPACE Short Answer What is the geologic term for the sinking of large areas of land due to compaction of drained soil and rock layers?,SUBSIDENCE
toss-up,physics,Short Answer,"A lunar vehicle on Earth moves at 10 kilometers per hour. When it travels at the same speed on the Moon, what is its momentum in comparison to its momentum on Earth, assuming that the Moon’s gravitational force is one fifth that of Earth’s?",THE SAME (ACCEPT: EQUAL)
bonus,physics,Short Answer,Coulomb’s law states that an electric force between two charges is inversely proportional to the square of what quantity?,"DISTANCE BETWEEN THEM (ACCEPT: THEIR SEPARATION, RADIAL
DISTANCE BETWEEN THEM)"
toss-up,math,Multiple Choice,"Which of the following numbers is NOT prime? W) X) Y) 107 Z) 109 111 AN1S1W3 ER: Y) 111 BONUS 16) MATH Short Answer Todd the Tortoise is 268 years old, while Sammy the Snail is 32 years old. How many years will it take for Todd’s age to be exactly 5 times Sammy’s age?",27
toss-up,chemistry,Short Answer,"What element has the following four characteristics: 1) it occurs naturally only in combination with other elements in minerals; 2) it is used primarily as a hardening agent in alloys; 3) its dust is highly toxic, and 4) it is an alkaline [AL-kuh-lyn] earth metal.",BERYLLIUM
bonus,chemistry,Short Answer,"Identify all of the following four compounds that are ionic: 1) sodium sulfate, 2) methane, 3) ammonium chloride, 4) beryllium iodide.",1 AND 3 (ACCEPT: SODIUM SULFATE AND AMMONIUM CHLORIDE)
toss-up,energy,Multiple Choice,Rectifiers are used in computers and other appliances to do which of the following? W) Convert direct current to alternating current X) Convert alternating current to direct current Y) Provide a steady amount of power at all times Z) Reduce the energy consumption of an appliance,X) CONVERT ALTERNATING CURRENT TO DIRECT CURRENT
bonus,energy,Short Answer,"When inductors are present in circuits with alternating currents, what type of power do they consume?",REACTIVE
