type,subject,format,question,answer
toss-up,chemistry,Short Answer,1) Chemistry – Short Answer What is the term used to describe a liquid’s resistance to flow?,VISCOSITY
bonus,chemistry,Short Answer,1) Chemistry – Short Answer Identify all of the following three statements that are assumptions made by the kinetic-molecular theory of gasses: 1) Particles do not experience attractive or repulsive forces; 2) Collisions are inelastic; 3) Temperature is an average of the kinetic energy in a gas.,"1, 3
******************"
toss-up,math,Short Answer,"2) Math – Short Answer A pair of 12-sided dice, each with the numbers one through 12 printed on the faces, is rolled. What is the probability that the two numbers rolled are the same?",1/12
bonus,math,Short Answer,"2) Math – Short Answer In the expansion of the cube of the binomial 2a – 3b, what is the coefficient of the ab2 term?",54
toss-up,biology,Short Answer,"3) Biology – Short Answer In the alternation of generations in plants, what is the term for the diploid form?",SPOROPHYTE
bonus,biology,Short Answer,3) Biology – Short Answer Identify all of the following three statements that are true of cytoskeletal fibers: 1) Actin filaments are smaller in diameter than microtubules; 2) Microtubules are hollow; 3) Intermediate filaments are typically more stable than actin filaments.,"ALL
******************"
toss-up,,Short Answer,4) Earth & Space – Short Answer Feldspar has two planes of cleavage. What is the characteristic degree measure of the angle between these planes?,90
bonus,,Short Answer,4) Earth & Space – Short Answer Rank the following three types of geologic mass movement in order of increasing speed: 1) Earthflow; 2) Pyro-clastic flow; 3) Lahar [lah-HAR].,"1, 3, 2"
toss-up,physics,Short Answer,"5) Physics – Short Answer Industrial applications of AC power often use three-phase power. In degrees, what is the smallest separation between the phases?",120
bonus,physics,Short Answer,"5) Physics – Short Answer A uniform solid cylinder is rolling about its principal axis without slipping. If its total kinetic energy is 60 joules, then, in joules, what is its rotational kinetic energy?","20
******************"
toss-up,energy,Short Answer,6) Energy – Short Answer Lawrence Berkeley National Lab researchers are studying the oxygen- evolving complex in photosystem II. This complex creates oxygen gas by oxidizing what molecule?,"WATER (ACCEPT: H O)
2"
bonus,energy,Multiple Choice,6) Energy – Multiple Choice Scientists at Lawrence Berkeley National Lab are accelerating electrons to energies of 7.8 giga-electron-volts at the BELLA center. Which of the following combinations of SI base units measures the same quantity as an electron-volt? W) Kilogram-meter per second X) Kilogram-meter per second squared Y) Kilogram-meter squared per second squared Z) Coulomb per second,Y) KILOGRAM-METER SQUARED PER SECOND SQUARED
toss-up,math,Multiple Choice,"7) Math – Multiple Choice Consider the polynomial equation 6x3 – 14x + 15 = 0. According to the rational root theorem, which of the following is NOT a possible rational root of this equation? W) –3 X) 1/3 Y) 3/5 Z) 3/2",Y) 3/5
bonus,math,Short Answer,"7) Math – Short Answer The perimeters of two squares differ by 12 inches and their areas differ by 42 square inches. What is the perimeter, in inches, of the larger square?","34
******************"
toss-up,physics,Multiple Choice,8) Physics – Multiple Choice A positively-charged particle is traveling in the positive-x direction as it experiences a uniform magnetic field pointing in the positive-y direction. In which of the following directions will the particle initially be deflected? W) Negative-y X) Positive-y Y) Negative-z Z) Positive-z,Z) POSITIVE-z
bonus,physics,Short Answer,"8) Physics – Short Answer A 5-kilogram mass is undergoing simple harmonic motion at an angular frequency of 30 radians per second. In SI base units, what is the spring constant of the oscillator?",4500 (ACCEPT: 4500 KILOGRAMS PER SECOND SQUARED)
toss-up,,Short Answer,9) Earth & Space – Short Answer What Galilean [gal-ih-LAY-en] moon is notable for its triple bands and many other dark lineae [LIN-ee-ee] that cross its surface?,EUROPA
bonus,,Short Answer,9) Earth & Space – Short Answer What are the SI base units of the Hubble constant?,"INVERSE SECONDS (ACCEPT: ONE OVER SECONDS, RECIPROCAL SECONDS; DO
NOT ACCEPT: SEC–1)
******************"
toss-up,chemistry,Short Answer,10) Chemistry – Short Answer What is the term for isomers that result from different orientations of substituents about a double bond?,GEOMETRIC ISOMERS (ACCEPT: CIS/TRANS ISOMERS)
bonus,chemistry,Multiple Choice,10) Chemistry – Multiple Choice Suppose you can know the exact position over time of a sample of randomly-colliding gas molecules. Which of the following types of plots would result in a straight line when averaged over the entire gas sample? W) Displacement versus time squared X) Displacement versus time Y) Mean squared displacement versus square root of time Z) Mean squared displacement versus time,Z) MEAN SQUARED DISPLACEMENT VERSUS TIME
toss-up,energy,Short Answer,11) Energy – Short Answer Scientists at Jefferson Lab are part of a collaboration studying matter composed of what third-most-massive quark?,CHARM (ACCEPT: C)
bonus,energy,Short Answer,11) Energy – Short Answer Lawrence Berkeley National Lab scientists are using machine learning techniques that employ neural networks to analyze health records for veterans. Identify all of the following three types of learning that neural networks can perform: 1) Supervised; 2) Semi-supervised; 3) Unsupervised.,"ALL
******************"
toss-up,biology,Short Answer,12) Biology – Short Answer Most trees can continue growing larger year after year without limit. What undifferentiated tissues do plants possess that can divide continually?,MERISTEMS
bonus,biology,Short Answer,12) Biology – Short Answer Identify all of the following three responses that would occur in the human body after eating a carbohydrate-rich meal: 1) Formation of glycogen; 2) Increase in glucagon [GLOO-kah-gon] secretion; 3) Increase in insulin secretion.,"1, 3"
