type,subject,format,question,answer
toss-up,,Multiple Choice,"1) EARTH AND SPACE Multiple Choice Which of the following is characteristic of orthochemical carbonate rocks but not of allochemical carbonate rocks? W) Fossils from other locations X) Intraclasts within a micrite matrix Y) Ooids in a sparry calcite matrix Z) Clear, granular carbonate","Z) CLEAR, GRANULAR CARBONATE"
bonus,,Short Answer,"1) EARTH AND SPACE Short Answer Sirius is the brightest star in the sky at night, with an apparent magnitude of about -1, and the Sun is the brightest star in the sky during the day, with an apparent magnitude of about -26. Expressing your answer as a power of 10, approximately how many times as bright does the Sun appear in the sky compared to Sirius?","1010 (ACCEPT: 10 BILLION)
_______________________________________________________"
toss-up,biology,Multiple Choice,"Which of the following plant hormones is manufactured primarily in the shoot tips, in embryos, and in parts of developing flowers and seeds? W) Auxins [AWK-sins] X) Cytokinins [sy-tuh-KY-nins] Y) Gibberellins [jib-uh-REL-ins] Z) Ethylene",W) AUXINS
bonus,biology,Multiple Choice,What is the most immediate role for the protons produced from water photolysis [foh-TOL-uh-sis] during photosynthesis? W) React with oxygen to make water X) Acidify the mitochondrial matrix and provide fuel for chemiosmosis Y) Contribute to the proton gradient in the thylakoid and ultimately provide energy to make ATP Z) Combine with carbon dioxide during sugar synthesis,"Y) CONTRIBUTE TO THE PROTON GRADIENT IN THE THYLAKOID AND
ULTIMATELY PROVIDE ENERGY TO MAKE ATP
High School Round 14A Page 1"
toss-up,math,Multiple Choice,"While eating out, you and your friend both tip the server 2 dollars. Your tip is 10% of your bill, while your friend’s is 20%. What is the difference, in dollars, between your bills? W) 2 X) 4 Y) 5 Z) 10",Z) 10
bonus,math,Short Answer,"What is the smallest positive number other than 3 that, when divided by 4, 5, 6, or 7, has a remainder of 3?","423
_______________________________________________________"
toss-up,energy,Short Answer,"What form of petroleum deposit, abundant in Canada and Venezuela, contains naturally occurring mixtures of sand, clay, water, and a dense and extremely viscous form of petroleum?",OIL SANDS
bonus,energy,Multiple Choice,"According to a study at Argonne National Laboratories, what is the net energy gain or loss, expressed as a ratio, from producing a gallon of ethanol from corn? W) -0.95 X) + 1.0 Y) +1.1 Z) +1.3","Z) +1.3
High School Round 14A Page 2"
toss-up,physics,Short Answer,What fundamental physical constant is a baseline that gives the value of the absolute dielectric [dy-i-LEK-trik] constant of a classical vacuum?,"PERMITTIVITY CONSTANT (ACCEPT: PERMITTIVITY OF FREE SPACE OR
VACUUM PERMITTIVITY)"
bonus,physics,Multiple Choice,"A cord making a 60o angle with the floor pulls on a crate with a tension of 100 newtons along a 10 meter distance. How much work, in joules, is done on the crate by the pulling cord? W) 0 X) 50 Y) 500 Z) 5000","Y) 500
_______________________________________________________"
toss-up,chemistry,Multiple Choice,"Consider the dissociation of weak hydrofluoric acid into fluoride and hydronium ions, and a solution in which this reaction is at equilibrium [ee-kwuh-LIB-ree- uhm]. Which of the following additions would shift the equilibrium to the right? W) Calcium fluoride X) Sulfuric acid Y) Ammonia Z) Ammonium chloride",Y) AMMONIA
