type,subject,format,question,answer
toss-up,math,Multiple Choice,"Which of the following best describes the system of linear equations: y – 2x = - 2, y + x = 4 [y minus two x equals negative two and y plus x equals four]? W) Consistent, Dependent X) Consistent, Independent Y) Inconsistent, Dependent Z) Inconsistent, Independent","X) CONSISTENT, INDEPENDENT"
bonus,math,Short Answer,What is the largest possible sum of the digits on a 12-hour digital clock that displays the hours and minutes?,"23
_______________________________________________________"
toss-up,biology,Multiple Choice,Which of the following instruments would be used to sterilize glassware for use in a biology lab? W) Microtome X) Autoclave Y) Spectrometer Z) Thermocycler,X) AUTOCLAVE
bonus,biology,Multiple Choice,"In dragons, the alleles [uh-LEELS] for yellow flame color and blue flame color are incompletely dominant. If a homozygous [hoh-muh-ZY-guhs] yellow-flame dragon mates with a homozygous blue-flame dragon, all of the brood will have green flame. Which of the following choices represents an expected probability for a brood produced by two green-flame dragons? W) 75% green flame X) 75% blue flame Y) 25% yellow flame Z) 25% green flame",Y) 25% YELLOW FLAME
toss-up,chemistry,Multiple Choice,Which of the following molecules is NOT an exception to the octet rule? W) BF [B-F three] 3 X) NH [N-H three] 3 Y) SF [S-F four] 4 Z) NO [N-O],"X) NH
3"
bonus,chemistry,Short Answer,"In nickel-cadmium batteries, the cadmium electrode undergoes what process?","OXIDATION
_______________________________________________________"
toss-up,physics,Short Answer,Millikan’s oil-drop experiment was used to calculate what physical value?,CHARGE OF THE ELECTRON (ACCEPT: CHARGE-TO-MASS RATIO)
bonus,physics,Multiple Choice,Which of the following statements is NOT true regarding a system undergoing rotation? W) Torque is the physical quantity describing a force causing rotation about an axis X) Moment of inertia describes the tendency of an object to resist changes in angular momentum Y) Torque is required to tilt the axis of rotation Z) Conservation of angular momentum explains why pulsars will never stop spinning,"Z) CONSERVATION OF ANGULAR MOMENTUM EXPLAINS WHY PULSARS WILL
NEVER STOP SPINNING"
toss-up,energy,Short Answer,5) EARTH AND SPACE Short Answer The Sun’s energy is generated from the fusion of what element to form what other element?,HYDROGEN TO FORM HELIUM
bonus,,Multiple Choice,5) EARTH AND SPACE Multiple Choice What is the principle characteristic of rocks that originate from volcanoes? W) Light in color X) Fine-grained structure Y) Presence of shale Z) Coarse-grained structure,"X) FINE-GRAINED STRUCTURE
_______________________________________________________"
toss-up,biology,Short Answer,The Bowman’s capsule and the glomerulus [gloh-MER-yuh-luhs] compose what part of the mammalian kidney?,"MALPIGHIAN BODY (ACCEPT: MALPIGHIAN CORPUSCLE, RENAL
CORPUSCLE, RENAL CORTEX; DO NOT ACCEPT: MALPIGHIAN)"
bonus,biology,Multiple Choice,Which of the following proteins makes up intermediate filaments in the cytoskeleton? W) Actin X) Myosin [MY-uh-sin] Y) Tubulin Z) Keratin,Z) KERATIN
toss-up,energy,Multiple Choice,Which of the following is true regarding capacity factor for an electric power producer? W) Can be any number X) Always greater than 1 Y) Always between 1 and 0 Z) Always below 0,Y) ALWAYS BETWEEN 1 AND 0
bonus,energy,Short Answer,Specific gravity is commonly measured in what units?,"NONE, IT IS DIMENSIONLESS
_______________________________________________________"
toss-up,chemistry,Multiple Choice,"If l = 3, what are the minimum and maximum allowed values of the magnetic quantum number (m) [M-L], respectively? l W) 1, infinity X) 0, 2 Y) -3, 3 Z) -½, ½","Y) -3, 3"
bonus,chemistry,Short Answer,Identify all of the following three thermodynamic state functions that would increase as a result of water boiling at 100 degrees Celsius at atmospheric pressure: 1) Gibbs free energy; 2) enthalpy; 3) entropy.,2 AND 3 (ACCEPT: ENTHALPY AND ENTROPY)
toss-up,physics,Multiple Choice,An object is placed 20 centimeters in front of a thin convex lens of focal length 10 centimeters. What must be the image distance in centimeters? W) 2 X) 5 Y) 10 Z) 20,Z) 20
bonus,physics,Short Answer,"Two people slide a 22 kilogram box across a frictionless floor a distance of 8 meters. Person 1 applies a force of 10 newtons to the box, while Person 2 applies a force of 12 newtons to the box in the same direction as Person 1. What is the velocity of the box, in meters per second, when it reaches the end of the 8 meters?","4
_______________________________________________________"
toss-up,biology,Multiple Choice,"You are surfing at the beach and see a shark nearby, activating your vertebrate stress response. Levels of which of the following would decrease during this response? W) Cortisol X) Glucagon [GLOO-kuh-gon] Y) Insulin Z) Epinephrine [e-puh-NE-frin]",Y) INSULIN
bonus,biology,Multiple Choice,"If your parietal [puh-RAY-i-tl] cells were to stop functioning, which of the following would you need to stop consuming? W) Soda pop X) Steak Y) Bread Z) Salad greens",X) STEAK
toss-up,,Short Answer,"11) EARTH AND SPACE Short Answer Carbon dioxide was released into the atmosphere by volcanic activity and the resulting increase in carbon dioxide levels raised world temperatures by 6 degrees Celsius. The resulting phenomenon, known as The Great Dying, occurred between what two eras?",PALEOZOIC AND MESOZOIC
