type,subject,format,question,answer
toss-up,,Multiple Choice,1) EARTH AND SPACE Multiple Choice Which of the following minerals is formed by evaporation? W) Amphibole [AM-fuh-bohl] X) Gypsum Y) Olivine [OL-uh-veen] Z) Plagioclase [PLAY-jee-uh-klays],X) GYPSUM
bonus,,Multiple Choice,"1) EARTH AND SPACE Multiple Choice Proxima Centauri [PROK-suh-muh sen-TAWR-y], the closest star to the sun, is nearest which of the following distances from the sun? W) 4 light-years X) 400 light-years Y) 4 million light-years Z) 4 billion light-years","W) 4 LIGHT-YEARS
_______________________________________________________"
toss-up,biology,Multiple choice,"What is the organ, found in birds and some invertebrates, that is used to temporarily store food, but also aids in preliminary digestion? W) Liver X) Gizzard Y) Crop Z) Cloaca [kloh-AY-kuh]",Y) CROP
bonus,biology,Multiple Choice,Which of the following statements is NOT true of an r-selected species? W) The mother produces a large number of eggs that suffer heavy predation X) The mother reaches sexual maturity early in life Y) The parents provide long-term care for the offspring Z) The species is more successful in unstable environments,Y) THE PARENTS PROVIDE LONG-TERM CARE FOR THE OFFSPRING
toss-up,math,Multiple Choice,"For a car traveling at a speed of s miles per hour, the fuel consumption of the car, C(s) [C of S], is measured in gallons per mile. What are the units of (cid:3029) (cid:1516) (cid:1829)(cid:4666)(cid:1871)(cid:4667)(cid:1856)(cid:1871) [the integral from A to B of C of S d S]? (cid:3028) W) Gallons X) Gallons per hour Y) Miles per hour per gallon Z) Gallons per mile per hour",X) GALLONS PER HOUR
bonus,math,Short Answer,"If the average of a set of 20 numbers is 15 and the average of another set of 15 numbers is 22, what is the average of all 35 numbers?","18
_______________________________________________________"
toss-up,energy,Multiple Choice,Which of the following elements has the largest 2nd ionization energy? W) Boron X) Oxygen Y) Sodium Z) Lithium,Z) LITHIUM
bonus,energy,Short Answer,"As anthropogenic greenhouse gas emissions, specifically carbon dioxide, accumulate in the atmosphere, what is anticipated to happen to ocean pH and temperature?","OCEAN pH WILL DECREASE (ACCEPT: BECOME MORE ACIDIC) AND
TEMPERATURE WILL INCREASE."
toss-up,physics,Short Answer,"Indicate, by number, all of the following three quantities that would change for a wave of light entering water from the air: 1) frequency; 2) wavelength; 3) velocity.",2 AND 3
bonus,physics,Short Answer,By what factor is the energy required to increase the speed of a car from rest to 10 meters per second multiplied to find the energy required to increase the speed of the same car from 10 meters per second to 20 meters per second?,"3
_______________________________________________________"
toss-up,chemistry,Short Answer,State the oxidation number for nitrogen in the molecule magnesium nitride.,"3- (ACCEPT: THREE MINUS, NEGATIVE 3)"
