type,subject,format,question,answer
toss-up,chemistry,Short Answer,1) Chemistry – Short Answer Identify all of the following three statements that are true of cyclohexane: 1) It is miscible with benzene; 2) The bond angles in the ring are sixty degrees; 3) It is more strained than cyclooctane.,1
bonus,chemistry,Multiple Choice,1) Chemistry – Multiple Choice Lithium aluminum hydride would likely be used by a synthetic chemist for what type of reaction? W) Amide [AM-ide] bond formation X) Nucleophilic substitution Y) Reduction Z) Aromatic substitution,"Y) REDUCTION
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"2) Math – Short Answer A bag contains three red and three blue marbles. One marble is drawn, and then a second, without replacement. What is the probability of drawing one marble of each color?","3/5 (ACCEPT: 0.6, 60%)"
bonus,math,Short Answer,"2) Math – Short Answer Solve the following system of three equations in three unknowns: x + y = 4, y + z = 1, and x + z = 13?","x = 8; y = –4; z = 5 (ACCEPT: (8, –4, 5))"
toss-up,biology,Multiple Choice,"3) Biology – Multiple Choice In humans, hyperfunctioning of the thyroid gland can result from which of the following conditions? W) Cushing's syndrome X) Addison's disease Y) Cretinism [KREE-tin-izm] Z) Graves’ disease",Z) GRAVES’ DISEASE
bonus,biology,Short Answer,3) Biology – Short Answer Identify all of the following three statements that are true of lancelets: 1) They possess a post-anal tail; 2) They possess pharyngeal [fair-in-JEE-ul] slits; 3) Their musculature derives from mesoderm.,"ALL
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,4) Earth and Space – Multiple Choice Widmanstatten [WIHD-mahn-STAH-ten] patterns are most commonly found in which of the following objects? W) Stony meteorites X) Iron meteorites Y) Moon rocks Z) Carbonaceous [car-bon-AY-shus] chondrites [KON-drytes],X) IRON METEORITES
bonus,,Multiple Choice,4) Earth and Space – Multiple Choice Lobate scarps on the surface of Mercury are a result of which of the following processes? W) Cooling X) Plate tectonics [tek-TAWN-iks] Y) Volcanism Z) Land tides,W) COOLING
toss-up,physics,Short Answer,"5) Physics – Short Answer To the nearest whole number of joules, how much work is done by a 4-newton-meter torque applied over one full revolution to a 3-kilogram wheel with radius 7 meters?",25
bonus,physics,Short Answer,"5) Physics – Short Answer The potential energy of the two atoms in a diatomic molecule is defined by the Lennard-Jones potential, or U equals A over d to the twelfth minus B over d to the sixth, where A and B are positive constants and d is distance. Identify all of the following three statements that are true of this system: 1) At equilibrium, force is minimized; 2) At equilibrium, potential energy is zero; 3) At equilibrium, force is zero.","3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,"6) Energy – Short Answer Researchers at SLAC [slack] lab are operating and collecting data from the orbiting Fermi [FUR-mee] telescope, which captures light from what region of the electromagnetic spectrum that is useful for studying Type II supernovae [SUper-noh-vee] and pulsars?",GAMMA RAYS
bonus,energy,Multiple Choice,"6) Energy – Multiple Choice Scientists at Ames Lab have recently released a study of the various parameters of superconductors, including the superconducting transition temperature and the London Penetration Depth. The London Penetration Depth best measures the penetration of which of the following quantities? W) Current X) External magnetic field Y) Alternating current Z) An external electric field",X) EXTERNAL MAGNETIC FIELD
toss-up,math,Short Answer,7) Math – Short Answer What is 69 times 13?,897
bonus,math,Short Answer,7) Math – Short Answer What is the cross product of vectors i + 2j + 3k cross j?,"–3i + k (ACCEPT: –3i + 0j + 1k, –3i + 1k)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Short Answer,"8) Physics – Short Answer An astronaut, who is 60 kilograms and initially at rest, is approached by a crate of supplies that is moving at 4 meters per second. When the crate is close, the astronaut pushes against it, accelerating him to 2 meters per second and slowing the crate down to 2.5 meters per second. What is the mass, in kilograms, of the crate?",80
