type,subject,format,question,answer
toss-up,physics,Multiple Choice,"Water flows at 2.0 meters per second through a tube of radius 1 centimeter. The dynamic viscosity of the water is 1.0 × 10-3 pascal seconds. Which of the following best represents the Reynolds number and the nature of the flow, given that the density of water is 1.0 × 103 kilograms per cubic meter? W) 40,000; turbulent X) 40,000; laminar Y) 20,000; turbulent Z) 20,000; laminar","W) 40,000; TURBULENT"
bonus,physics,Multiple Choice,A 1000-watt oven is connected to a 240-volt AC power source. Which of the following is nearest the peak voltage across the oven? W) 120 X) 270 Y) 340 Z) 370,Y) 340
toss-up,energy,Multiple Choice,Which of the following cooking pot materials is most useful for an induction cooktop? W) Copper X) Cast iron Y) Aluminum Z) Glass,X) CAST IRON
bonus,energy,Short Answer,What functional unit in coal-based power production efficiently removes particulate matter?,"ELECTROSTATIC PRECIPITATOR
High School Round 17 A Page 1"
toss-up,chemistry,Short Answer,Which approximation is used in quantum mechanics to separate the electronic and vibrational wave functions into isolated components?,BORN-OPPENHEIMER
bonus,chemistry,Multiple Choice,In which of the following scattering angles is Rayleigh [RAY- lee] scattering from unpolarized light the most intense? W) 0° X) 45° Y) 90° Z) 180°,Y) 90°
toss-up,biology,Short Answer,"What tree is deciduous [di-SIJ-oo-uhs], dioecious [dy-EE-shus], and has leaves that do not possess a central vein but do have dichotomous [dy-KOT-uh-muhs] venation?","GINKGO BILOBA (ACCEPT: GINKGO, MAIDENHAIR)"
bonus,biology,Multiple Choice,"In the Meselson-Stahl experiment, the mechanism for DNA replication was investigated using Escherichia coli [e-schuh-ri-KEE-uh koh-LY] as a model. E. coli was grown in medium with heavy nitrogen until all the DNA was labeled with the heavy isotope. Then, the E. coli was transferred to fresh medium with lighter nitrogen and the bacteria replicated once. The DNA was extracted from the bacteria using a density gradient to separate light-nitrogen DNA, heavy-nitrogen DNA, and light/heavy mixed DNA to decide whether replication was conservative or semiconservative. Which of the following results was predicted if replication was conservative? W) All the DNA would be light X) All of the DNA would be an intermediate density Y) Half of the DNA would be light, and half would be heavy Z) Half of the DNA would be intermediate, and half would be light","Y) HALF OF THE DNA WOULD BE LIGHT, AND HALF WOULD BE HEAVY
High School Round 17 A Page 2"
toss-up,math,Multiple Choice,Which of the following equations represents two intersecting lines? W) x y X) x 2 y 2 Y) x2 + 2y = 9 Z) x2 – y = 2 9 2 + 4 2 = 1 ANS W– ER =: Z0) x y 2 2 – = 0 BONUS 5) MATH Short Answer Find the open intervals over which a function whose derivative is x x x [5 x squared times open parenthesis x plus 5 close parenthesis times the qu2antity x minus 3] is increasing. 5 ( + 5)( − 3),"( , 5) AND (3, )
−∞ − ∞"
toss-up,,Multiple Choice,6) EARTH AND SPACE Multiple Choice The helium flash occurs in what stage of stellar evolution? W) Main sequence X) Subgiant branch Y) Asymptotic giant branch Z) Tip of the red giant branch,Z) TIP OF THE RED GIANT BRANCH
bonus,,Short Answer,6) EARTH AND SPACE Short Answer The spectral lines of stars have a finite width. What are the two phenomena responsible for this observation?,"DOPPLER EFFECT (ACCEPT: DOPPLER SHIFT OR DOPPLER BROADENING)
AND HEISENBERG UNCERTAINTY PRINCIPLE (ACCEPT: NATURAL BROADENING)
High School Round 17 A Page 3"
toss-up,physics,Multiple Choice,Which of the following experiments provided evidence in favor of the wave theory of light? W) Young's double slit experiment X) Michelson-Morley experiment Y) Robert Millikan's oil-drop experiment Z) Huygens' experiment,W) YOUNG'S DOUBLE SLIT EXPERIMENT
bonus,physics,Multiple Choice,"If bombarding a beryllium target by alpha particles produces a neutron, which of the following must also be produced? W) Lithium X) Boron Y) Carbon Z) Nitrogen",Y) CARBON
toss-up,chemistry,Multiple Choice,"In a recent experiment, you identified an amino acid at the active site of an enzyme. Given your knowledge that basic amino acids are generally found at enzyme active sites, which of the following is most likely to be the amino acid that you have found? W) Histidine [HIS-ti-deen] X) Aspartate Y) Serine [SER-een] Z) Phenylalanine [fen-l-AL-uh-neen]",W) HISTIDINE
bonus,chemistry,Short Answer,"In two-photon fluorescence spectroscopy, it is common to use a molecule that has a very strong two-photon absorption cross-section. What are the names of the highly fluorescent and commonly used molecules that are generally abbreviated CV and GFP?","CRYSTAL VIOLET AND GREEN FLUORESCENT PROTEIN
High School Round 17 A Page 4"
toss-up,biology,Short Answer,"What is the name of the symbiont that can have crustose, foliose, or fruiticose forms?",LICHEN
bonus,biology,Multiple Choice,"Which of the following types of DNA damage or distortion would be most likely to lead to an insertion or deletion during replication, resulting in a frameshift mutation? W) Depurination X) Alkylation [al-kuh-LAY-shuhn] Y) Tautomerization [taw-TOM-uh-ri-ZAY-shuhn] Z) Intercalation",Z) INTERCALATION
toss-up,math,Short Answer,Evaluate tan sin [tangent of the inverse sine of negative one half]. -1 ( (-1/2)),"(DO NOT ACCEPT: )
−√3
3 −1/√3"
bonus,math,Short Answer,Evaluate [the integral from 1 to infinity of the fraction 2 ∞ 𝑥 with numerator x squared and denom3ina2tor open parenthesis x cubed plus 3 close ∫1 (𝑥 +3) 𝑑𝑑 parenthesis squared dx].,"1/12
High School Round 17 A Page 5"
toss-up,,Multiple Choice,"11) EARTH AND SPACE Multiple Choice What chemical, produced by planktonic algae, is the major source of cloud-condensation nuclei over the open oceans? W) Nitric acid X) Dimethyl sulphide [dy-METH-uhl SUHL-fyd] Y) Hydrochloric acid Z) Sodium carbonate peroxyhydrate [puh-rok-see-HY-drayt]",X) DIMETHYL SULPHIDE
bonus,,Multiple Choice,11) EARTH AND SPACE Multiple Choice The rostral bone evolved to allow for the powerful beak-like bite characteristic of what dinosaur group? W) Therapods X) Ceratopsians [ser-uh-TOP-see-uhns] Y) Sauropods [SAWR-uh-pods] Z) Hadrosaurs [HAD-ruh-sawrs],X) CERATOPSIANS
toss-up,physics,Multiple Choice,Which of the following ways will allow you to increase the capacitance of a parallel-plate capacitor? W) Decreasing the plate separation X) Increasing the plate separation Y) Decreasing the surface area of each plate Z) Increasing the charge on the plates,W) DECREASING THE PLATE SEPARATION
bonus,physics,Multiple Choice,"An electron and positron collide and annihilate [uh-NY-uh-layt] one another. Which of the following is nearest the energy released, in mega electronvolts? W) 0.5 X) 1 Y) 2 Z) 10","X) 1
High School Round 17 A Page 6"
toss-up,energy,Short Answer,What is the electrode material of choice for capacitive deionization of seawater?,CARBON
bonus,energy,Short Answer,"Microwave ovens work by creating radiation energy that is absorbed by the water, fats, and sugars in food, which in turn is converted to atomic motion and heat. Providing your answer in scientific notation with one significant figure, if the wavelength of microwave radiation is 10 centimeters, what is the frequency in hertz?",3 x 109
toss-up,chemistry,Multiple Choice,Iron minerals can be subdivided into different categories based on their gangue [GANG] content. Into which of the following categories would you place a mineral that is made up primarily of aluminum oxide? W) Basic gangue X) Acid gangue Y) Autofluxing Z) Primary gangue,X) ACID GANGUE
bonus,chemistry,Short Answer,"Which principle of quantum mechanics determines the transition probability for a molecule, based on the overlap of its vibrational states?","FRANK-CONDON
High School Round 17 A Page 7"
toss-up,biology,Short Answer,Hemosiderin [hee-moh-SID-er-in] is a protein used to store what chemical that can be toxic when free in the cell?,"IRON (ACCEPT: IRON-2, FERRITIN)"
bonus,biology,Short Answer,"Consider only the compartments of the chloroplast directly impacted by the proton movement in photosynthesis. If a chemical were to block ATP synthase from being able to transport protons, which compartment would increase in acidity?",THYLAKOID SPACE (ACCEPT: THYLAKOID LUMEN)
toss-up,math,Multiple Choice,"Which of the following is a first order non-linear ordinary differential equation? W) y y [y prime plus y equals zero] X) y y2 [y double prime minus 2y squared minus 2 equals zero] Y) y ' +xy = 0 [y prime minus xy equals zero] Z) y'’ - 2y - 2 = 0 [y prime minus 2y squared minus two equals zero] ' - = 0 2 ANS' W- 2ER:- Z2) =y 0 y 2 ' - 2 - 2 = 0 BONUS 16) MATH Short Answer What is the area, in square meters, of a triangle whose sides are of length 10, 12, and 14 meters?","24√6
High School Round 17 A Page 8"
toss-up,,Multiple Choice,17) EARTH AND SPACE Multiple Choice Which of the following mechanisms transfers angular momentum in accretion disks? W) Viscosity X) Gravity Y) Advection Z) Coriolis forces,W) VISCOSITY
bonus,,Multiple Choice,"17) EARTH AND SPACE Multiple Choice The secondary rainbow in a double rainbow requires which of the following optical processes? W) One refraction and two internal reflections X) One internal reflection and two refractions Y) Two internal reflections and two refractions Z) Two refractions, one reflection, and surface diffraction",Y) TWO INTERNAL REFLECTIONS AND TWO REFRACTIONS
