type,subject,format,question,answer
toss-up,biology,Multiple Choice,Which of the following is TRUE: W) chimpanzees are an ancestor of Homo sapiens X) bipedal motion dominated hominoid ancestors by about 30 million years ago Y) humans and modern apes have a common ancestor Z) Neanderthals were ancestors to modern humans,Y) HUMANS AND MODERN APES HAVE A COMMON ANCESTOR
bonus,biology,Short Answer,Order the following 5 taxonomic group with the MOST members to the one with the FEWEST members: genus; order; phylum; class; family,PHYLUM; CLASS; ORDER; FAMILY; GENUS
toss-up,chemistry,Multiple Choice,"Which of the following is an element that is very important to human life, is contained in vitamin B-12, belongs to a group of transition metals, and has magnetic properties like iron: W) selenium X) cobalt Y) zinc Z) manganese",X) COBALT
bonus,chemistry,Short Answer,What is the pH of a 1 molar NaOH solution at 25ºC?,14
toss-up,physics,Multiple Choice,Which of the following is the most common instrument used for measuring gas pressure: W) manometer X) anemometer Y) tensitometer Z) flow-meter,W) MANOMETER
bonus,physics,Multiple Choice,"Which of the following is TRUE of a sound wave traveling in dry air at STP at a constant velocity: W) if frequency increases, wavelength increases X) if frequency increases, wavelength decreases Y) if frequency decreases, wavelength decreases Z) if frequency increases, wavelength stays the same","X) IF FREQUENCY INCREASES, WAVELENGTH DECREASES"
toss-up,math,Short Answer,"If the shortest leg of a 30-60-90 right triangle is 6 inches, what is the measure, in inches, of the other 2 sides?",12 AND 6 3
bonus,math,Short Answer,"Consider triangle ABC, where the measure of angle A = 20º, B =117º, and C = 43º. Arrange the 3 sides in order of increasing length:","BC; AB; AC
(Solution: the longer side is opposite the greater angle)"
toss-up,earth science,Multiple Choice,Ocean tides of diminished range are called: W) spring tides X) neap tides Y) diurnal tides Z) semi-diurnal tides,X) NEAP TIDES
bonus,earth science,Multiple Choice,Which of the following was a time when glaciation was minimal on Earth: W) Cretaceous Period X) Quaternary Period Y) Holocene Epoch Z) Pleistocene Epoch,W) CRETACEOUS PERIOD
toss-up,,Short Answer,6) GENERAL SCIENCE Short Answer 1 bar equals how many Pascals?,"100,000 (ACCEPT: 1 × 105 or 105)"
bonus,,Short Answer,"6) GENERAL SCIENCE Short Answer Meteorologists commonly use the hectopascal for air pressure. 1,000 hectopascals equals how many millibars?","1,000
(Solution: 1 Hpa = 1 mb)"
toss-up,,Short Answer,7) ASTRONOMY Short Answer What planet of our solar system has the most nitrogen-rich atmosphere?,EARTH
bonus,,Multiple Choice,7) ASTRONOMY Multiple Choice Most of the galaxies in the universe are classified as which of the following: W) spiral X) elliptical Y) irregular Z) dwarf,Z) DWARF
toss-up,biology,Short Answer,What is the common name for the product of human lachrymal (read as: LACK-reh-mal) glands?,TEARS
bonus,biology,Short Answer,Name all of the following 4 plants that have their seeds typically dispersed by wind: dandelion; milkweed; maize; lupine,DANDELION; MILKWEED
toss-up,chemistry,Multiple Choice,Which of the following is a weak electrolyte: W) ammonia X) dilute sulfuric acid Y) 1 molar sodium chloride Z) dilute perchloric acid,W) AMMONIA
bonus,chemistry,Multiple Choice,A molecular solid will most typically have which of the following melting points: W) very high X) high to very high Y) low Z) variable,Y) LOW
toss-up,physics,Short Answer,What particle of an atom is most directly responsible for the emission of light when an atom is excited by electromagnetic radiation?,ELECTRON
bonus,physics,Short Answer,"What is the wavelength, in meters, of a wave moving at 500 meters per second if its frequency is 20 Hertz?","25
(Solution: λ = wave speed/f; 500/20 = 25 m)"
toss-up,math,Short Answer,1 2 11) MATH Short Answer Simplify the following expression: x2x5 9,x10 (ACCEPT: 10 x9 )
