type,subject,format,question,answer
toss-up,math,Short Answer,1) Math – Short Answer Log base 100 of 50 is equal to log base 10 of 50 divided by log base 10 of what number?,100
bonus,math,Short Answer,"1) Math – Short Answer A bag contains 22 socks: 6 are red, 8 are white, and 8 are blue. How many socks must you take out to be certain that you will have at least one pair of blue socks?","16
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,chemistry,Short Answer,2) Chemistry – Short Answer What is the molecular [moh-LEK-yoo-lur] geometry of methane?,TETRAHEDRAL
bonus,chemistry,Short Answer,2) Chemistry – Short Answer A student mixes together aqueous [AY-kwee-us] equimolar solutions of calcium chloride and ammonium phosphate. Which two of the component ions stay in solution?,AMMONIUM AND CHLORIDE (ACCEPT IN ANY ORDER)
toss-up,energy,Multiple Choice,"3) Energy – Multiple Choice Which of the following is a renewable, primary energy source? W) Nuclear X) Fossil Y) Geothermal Z) Electricity",Y) GEOTHERMAL
bonus,energy,Short Answer,3) Energy – Short Answer Fermilab physicists are conducting an experiment to look for the neutrinoless [new-TREE-no-lis] decay of muons [MYOO-ons]. What is the only particle that is formed in this hypothetical decay?,"ELECTRON
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Short Answer,"4) Physics – Short Answer If one wants to double the period of a simple pendulum, what ratio of new-to- old length is required?",4 (ACCEPT: 4 TO 1)
bonus,physics,Short Answer,"4) Physics – Short Answer A light ray hits a mirror on the ground at 25 degrees measured from the horizontal. What is the angle, in degrees, between the incident and reflected ray?",130
toss-up,,Short Answer,5) Earth and Space – Short Answer What part of the nitrogen cycle can be performed by lightning?,NITROGEN FIXATION
bonus,,Short Answer,"5) Earth and Space – Short Answer Intense California storms, poor Peruvian anchovy fishing, and high South American sea surface temperatures in Western South America are characteristic of what episodic event?","EL NINO (ACCEPT: ENSO)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,biology,Multiple Choice,"6) Biology – Multiple Choice In the Griffith experiment, nonpathogenic bacteria were found to be able to cause disease after being exposed to heat-killed virulent bacteria. Which of the following substances caused this transformation? W) Toxins X) Proteins Y) RNA Z) DNA",Z) DNA
bonus,biology,Short Answer,6) Biology – Short Answer What region of the human eye retina [REHT-nah] has the highest density of photoreceptors?,FOVEA (ACCEPT: FOVEA CENTRALIS)
toss-up,physics,Short Answer,"7) Physics – Short Answer If an electron is placed half a meter away from the surface of a thin metallic shell of diameter 1 meter, what is the electric field, in volts per meter, at the center of the shell?",0
