type,subject,format,question,answer
toss-up,biology,Multiple Choice,1) Biology – Multiple Choice SNPs [snips] are used in DNA fingerprinting to distinguish individuals from each other. Which of the following events most likely precipitated the generation of a SNP [snip]? W) Inversion X) Reciprocal translocation Y) Point mutation Z) Frameshift mutation,Y) POINT MUTATION
bonus,biology,Short Answer,1) Biology – Short Answer Identify all of the following three statements about catabolic processes that are true in human cells: 1) Amino acids must be converted into glucose for entry into the Krebs cycle; 2) Fatty acids undergo beta oxidation to form acetyl-CoA [ah-see-til-koh-AY]; 3) Nitrogenous waste from protein metabolism is excreted as ammonia or urea.,"2, 3"
toss-up,chemistry,Short Answer,2) Chemistry – Short Answer What is the molecular geometry of sulfur tetrafluoride?,SEE-SAW
bonus,chemistry,Short Answer,2) Chemistry – Short Answer What is the chemical formula of the ionic species formed when aluminum oxide reacts with hydroxide ions?,"Al(OH) -
4"
toss-up,,Short Answer,"3) Earth and Space – Short Answer In the course of its evolution, what is the main element that has accumulated when helium becomes exhausted in the core of a red giant star?",CARBON
bonus,,Multiple Choice,3) Earth and Space – Multiple Choice What kind of telescope requires nested mirrors to form a focused image? W) Radio telescope X) Infrared telescope Y) Ultraviolet telescope Z) X-ray telescope,Z) X-RAY TELESCOPE
toss-up,energy,Multiple Choice,4) Energy – Multiple Choice Researchers at SLAC National Lab are studying scattering processes that violate the conservation of helicity [heel-IH-sih-dee] to the maximum possible extent. Which of the following best describes helicity? W) The projection of a particle’s spin onto its momentum X) The angle between a particle’s magnetic moment and its spin Y) The angular momentum of a particle with respect to the collision axis Z) The expectation value of a particle’s magnetic quadrupole moment,"W) THE PROJECTION OF A PARTICLE’S SPIN
ONTO ITS MOMENTUM"
bonus,energy,Multiple Choice,"4) Energy – Multiple Choice Scientists supported by the Department of Energy are using machine learning to classify genetic data. Which of the following describes the difference between classification and clustering? W) Classification is performed with machine learning, while clustering is performed with mixed models X) Classification is performed with machine learning, while clustering is performed with generalized models Y) Classification is a type of unsupervised learning, while clustering is a type of supervised learning Z) Classification is a type of supervised learning, while clustering is a type of unsupervised learning","Z) CLASSIFICATION IS A TYPE OF SUPERVISED
LEARNING, WHILE CLUSTERING IS A TYPE OF
UNSUPERVISED LEARNING"
toss-up,math,Short Answer,5) Math – Short Answer A geometric sequence has second term –7 and third term 4. What is its first term?,"49/4 (ACCEPT: 12¼, 12.25)"
bonus,math,Short Answer,"5) Math – Short Answer A set of 15 points has 4 that are collinear, another 5 that are collinear, and the remaining 6 are also collinear. Otherwise, no three points in the set are collinear. How many lines contain at least two of the 15 points?",77
toss-up,physics,Multiple Choice,"6) Physics – Multiple Choice A firework is launched on a parabolic [pair-uh-BAWL-ik] arc and explodes into ten fragments at the apex of this arc. After these pieces fall to the ground, their positions and masses are measured. Which of the following will be closest to the center of mass of these pieces? W) The launch point of the firework X) The point directly below where the firework exploded Y) The point at which the firework would have landed had it not exploded Z) The focus of the parabola [pah-RAB-ah-la]","Y) THE POINT AT WHICH THE FIREWORK WOULD
HAVE LANDED HAD IT NOT EXPLODED"
bonus,physics,Short Answer,"6) Physics – Short Answer In kilocalories and to two significant figures, how much energy does it take to heat 5 grams of water from 0 to 100 degrees Celsius and convert it all to steam, given that water has a heat of vaporization of 540 calories per gram?",3.2
toss-up,biology,Short Answer,"7) Biology – Short Answer What human organ is responsible for filtering and removing old red blood cells from the circulation, along with other various immunological roles?",SPLEEN
bonus,biology,Short Answer,7) Biology – Short Answer Identify all of the following three scenarios that are examples of facilitated diffusion: 1) A cortisol molecule passes through the plasma membrane; 2) A sodium ion is pumped out of a cell by an ATPase; 3) A water molecule passes through an aquaporin channel.,3
toss-up,chemistry,Short Answer,8) Chemistry – Short Answer What sedimentary rock is the primary ore of aluminum?,BAUXITE
