type,subject,format,question,answer
toss-up,chemistry,Short Answer,"1) Chemistry – Short Answer A gas tank contains 82 liters of helium at 2.7 atmospheres of pressure. Given that the temperature of the tank is 27 degrees Celsius and the tank is filled with helium, then, to the nearest whole gram, how much helium is in the tank?",36
bonus,chemistry,Short Answer,"1) Chemistry – Short Answer A particular reaction doubles in rate when the temperature is raised from 50 kelvins to 100 kelvins. To the nearest hundred joules, what is the activation energy of this reaction?","600
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Short Answer,"2) Physics – Short Answer Two resistors of 12 ohms each are connected in parallel to a 3-ampere current source. In watts, how much total power is dissipated by the circuit?",54
bonus,physics,Short Answer,2) Physics – Short Answer Identify all of the following three physical quantities that are vectors: 1) Impulse; 2) Force; 3) Momentum.,"ALL OF THEM
2019 Regional Science Bowl – Round 15A Page 1"
toss-up,,Multiple Choice,3) Earth and Space – Multiple Choice Which of the following best describes the mass of Ceres [SEER-eez] in terms of a percentage of the mass of our Moon? W) 0.001 X) 1 Y) 100 Z) 200,X) 1
bonus,,Multiple Choice,3) Earth and Space – Multiple Choice A star is consistently observed to have a 1% dip in brightness lasting for 3 hours every 3 days. Which of the following is the best explanation of this phenomenon? W) The star is an intrinsic variable X) The star is rotating Y) The star has an exoplanet Z) The observation is distorted by parallax,"Y) THE STAR HAS AN EXOPLANET
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Multiple Choice,"4) Math – Multiple Choice A and B are statements, and B is true. Which of the following is true regarding the statement ""A implies B?"" W) It is true regardless of the truth value of A X) It is false regardless of the truth value of A Y) It is true only when A is true, and false otherwise Z) It is true only when A is false, and false otherwise",W) IT IS TRUE REGARDLESS OF THE TRUTH VALUE OF A
bonus,math,Short Answer,"4) Math – Short Answer Triangle ABC has all angles with integral degree measures, and the measure of angle A equals 7 times the measure of angle B. How many possible degree measures are there for angle C?","22
2019 Regional Science Bowl – Round 15A Page 2"
toss-up,biology,Short Answer,"5) Biology – Short Answer What substance, which is produced by parietal [pah-RYE-eht-ul] cells in the stomach, is needed for the uptake of vitamin B12?",INTRINSIC FACTOR (ACCEPT: GASTRIC INTRINSIC FACTOR)
bonus,biology,Short Answer,5) Biology – Short Answer Identify all of the following three surface receptors whose synthesis depends on VDJ recombination: 1) Toll-like receptor; 2) T-cell receptor; 3) B-cell receptor.,"2, 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,6) Energy – Multiple Choice Department of Energy and Argonne National Lab researchers have recently found that termolecular [ter-mo-lecular] reactions may play a significant role in a number of processes. Why had chemists previously considered termolecular reactions to be insignificant? W) Termolecular reactions have high changes in entropy X) Termolecular reactions are usually endothermic Y) Termolecular reactions are forbidden by the Woodward-Hoffmann rules Z) Termolecular reactions are statistically unlikely to occur,"Z) TERMOLECULAR REACTIONS ARE STATISTICALLY UNLIKELY TO
OCCUR"
bonus,energy,Multiple Choice,"6) Energy – Multiple Choice DOE researchers recently detected the simultaneous arrival on Earth of the gravitational waves and the light emitted from a distant neutron star merger. This simultaneous arrival implies that, if a graviton particle exists, it must have a mass most similar to which of the following particles? W) Top quark X) Proton Y) Neutron Z) Photon","Z) PHOTON
2019 Regional Science Bowl – Round 15A Page 3"
toss-up,chemistry,Short Answer,7) Chemistry – Short Answer Arrange the following four diatomic molecules in order of increasing bond length: 1) N ; 2) Cl ; 3) F ; 4) O . 2 2 2 2,"1, 4, 3, 2"
bonus,chemistry,Short Answer,7) Chemistry – Short Answer Identify all of the following three diatomic species that have non-zero bond order: 1) H +; 2) H – ; 3) H 2–. 2 2 2,"1, 2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Multiple Choice,"8) Physics – Multiple Choice Suppose a capacitor holds a charge Q and voltage V but is currently NOT connected to a voltage source. If a dielectric with dielectric constant 10 is inserted between the plates, then which of the following is TRUE? W) The voltage between the plates is multiplied by a factor of 10 X) The voltage between the plates is multiplied by a factor of 1/10 Y) The charge on the plates is multiplied by a factor of 10 Z) The charge on the plates is multiplied by a factor of 1/10","X) THE VOLTAGE BETWEEN THE PLATES IS MULTIPLIED BY A FACTOR
OF 1/10"
bonus,physics,Short Answer,"8) Physics – Short Answer Identify all of the following three observations that are consistent with the particle model of light, but not the wave model of light: 1) Compton scattering; 2) Photoelectric effect; 3) Diffraction.","1, 2
2019 Regional Science Bowl – Round 15A Page 4"
toss-up,math,Short Answer,9) Math – Short Answer What is the dot product of the vectors 3i – 2j + k and 4i – j?,14
