type,subject,format,question,answer
toss-up,,Multiple Choice,1) EARTH AND SPACE Multiple Choice Mammals first evolved during what geologic period? W) Permian X) Triassic Y) Cretaceous [kri-TAY-shuhs] Z) Paleocene [pay-lee-uh-SEEN],X) TRIASSIC
bonus,,Short Answer,1) EARTH AND SPACE Short Answer What is the series used in igneous [IG-nee-uhs] petrology that explains why certain types of minerals tend to be found together while others are almost never associated with one another?,BOWEN’S REACTION SERIES
toss-up,biology,Multiple Choice,"In DNA replication, which of the following molecules is synthesized in the same direction that the replication fork is moving? W) Leading strand X) Okazaki fragment Y) Primer Z) Lagging strand",W) LEADING STRAND
bonus,biology,Multiple Choice,Which of the following best describes the type of RNA that codes for a complete gene on the sense strand of a DNA molecule? W) Ribosomal RNA [ry-BUH-soh-muhl] X) Mitochondrial RNA [my-tuh-KON-dree-uhl] Y) Pre-messenger RNA Z) Transfer RNA,Y) PRE-MESSENGER RNA
toss-up,math,Short Answer,The average of a and b is x. The average of b and x equals the average of a and b . Find a b. ANSWER(: -+2 1) – BONUS 3) MATH Short Answer What is the reciprocal of the complex number i?,"i (ACCEPT: ) 2 +
(2/5) – (1/5) 0.4 – 0.2i"
toss-up,energy,Multiple Choice,The majority of moth species forage for food energy during what stage of their life cycle? W) Egg X) Larva Y) Pupa Z) Adult,X) LARVA
bonus,energy,Short Answer,"The electrical resistance of a semiconducting wire is least likely to be reduced by a decrease in which two of the following four wire characteristics? (1) melting point, (2) radius, (3) length, (4) temperature",1 and 2 (ACCEPT: MELTING POINT AND RADIUS)
toss-up,chemistry,Multiple Choice,"With regard to the Rosenmund reduction, which of the following functional group pairs corresponds to the reactant and product, respectively? W) Ester and alcohol X) Acyl [AS-il] chloride and aldehyde [AL-duh-hyd] Y) Amide and amine [uh-MEEN] Z) Ketone and alkane [AL-kayn]",X) ACYL CHLORIDE AND ALDEHYDE
bonus,chemistry,Short Answer,"In the industrially important water-gas shift reaction, carbon monoxide and water vapor react to form carbon dioxide gas and hydrogen gas as products. If the system is closed and the reaction has reached equilibrium [ee-kwuh-LIB-ree-uhm], how would the equilibrium shift if the volume is decreased?",UNCHANGED (ACCEPT: THERE IS NO SHIFT)
toss-up,physics,Multiple Choice,"A human eye has three layers with refractive indices n , n , and 1 2 n , where n < n and n = n . Which of the following properties of a light ray is the same in all 3 1 2 1 3 layers? W) Frequency only X) Speed only Y) Wavelength only Z) Frequency and speed",W) FREQUENCY ONLY
bonus,physics,Short Answer,"A door of area 3 square meters and thickness 4 centimeters is composed of a material whose thermal conductivity is 0.10 watts per meter Kelvin. What is the heat flow, in watts, through the door when the temperature difference is 10 Kelvin?",75
toss-up,,Multiple Choice,7) EARTH AND SPACE Multiple Choice Which of the following volcanoes form in ocean- continent and ocean-ocean convergent plate boundaries? W) Shield X) Stratovolcanoes Y) Hot spot volcanoes Z) Basaltic volcanoes,X) STRATOVOLCANOES
