type,subject,format,question,answer
toss-up,energy,Short Answer,1) Energy – Short Answer Scientists at Fermi National Lab are studying the decay modes of the lightest group of mesons. What is the name of this group of 3 particles?,PIONS (ACCEPT: PI MESONS)
bonus,energy,Short Answer,"1) Energy – Short Answer Researchers at Los Alamos National Lab are studying the effects of Super El Nino events in the past, including the one that occurred from 2015 to 2016. Identify all of the following three changes that are consequences of an El Nino event: 1) Increases in soil moisture in India; 2) High air pressure in the Western Pacific; 3) High sea surface temperatures off the coast of Peru.",2 AND 3
toss-up,math,Multiple Choice,"2) Math – Multiple Choice In the prime factorization of a perfect square, the exponents of the prime factors must be which of the following types of numbers? W) Even X) Odd Y) Prime Z) Perfect squares",W) EVEN
bonus,math,Short Answer,2) Math – Short Answer A right circular cylinder has height 15 and diameter 18. What is its surface area?,432π
toss-up,physics,Multiple Choice,3) Physics – Multiple Choice Which of the following best describes the volume of a 10-gram sample of water as a function of temperature? W) Linearly increasing from 0 to 100 degrees Celsius X) Linearly decreasing from 0 to 100 degrees Celsius Y) Non-linear with a local maximum at 4 degrees Celsius Z) Non-linear with a local minimum at 4 degrees Celsius,"Z) NON-LINEAR WITH A LOCAL MINIMUM AT 4
DEGREES CELSIUS"
bonus,physics,Short Answer,"3) Physics – Short Answer Lightning strikes a lightning rod on a building that is 3 kilometers away from you. To the nearest whole second, how long will it take the sound of the thunder to reach you?",9
toss-up,biology,Short Answer,4) Biology – Short Answer What vitamin is essential in humans for the synthesis of several blood clotting factors?,"K (ACCEPT: PHYLLOQUINONE, MENAQUINONE,
PHYTOMENADIONE, K1, K2)"
bonus,biology,Multiple Choice,4) Biology – Multiple Choice Coronaviruses are positive-sense single-stranded RNA viruses. Which of the following describes how their genetic material is processed after entering a cell? W) Transcribed to mRNA with RNA-dependent RNA polymerase [pah-LIM-er-ace] X) Directly translated by host ribosomes Y) Reverse transcribed to DNA with reverse transcriptase Z) Translated after assembly of viral ribosomes,X) DIRECTLY TRANSLATED BY HOST RIBOSOMES
toss-up,chemistry,Short Answer,5) Chemistry – Short Answer What is the value of the reaction quotient when the change in Gibbs free energy is zero?,K (ACCEPT: EQUILIBRIUM CONSTANT)
bonus,chemistry,Short Answer,"5) Chemistry – Short Answer Match the flame test colors blue, green, and purple to the following three metals or compounds: 1) Boric acid; 2) Potassium; 3) Cesium.","1) GREEN; 2) PURPLE; 3) BLUE (ACCEPT: BORIC
ACID IS GREEN, POTASSIUM IS PURPLE, CESIUM IS BLUE)"
toss-up,,Short Answer,6) Earth and Space – Short Answer Jet streams are located at what boundary in Earth's atmosphere?,TROPOPAUSE
bonus,,Short Answer,6) Earth and Space – Short Answer Speleothem [SPEEL-ee-o-them] cave deposits are most typically composed of what type of rock?,LIMESTONE
toss-up,energy,Short Answer,"7) Energy – Short Answer Scientists supported by the Department of Energy are developing new ways to synthesize carbon fiber. In carbon fiber, what is the hybridization state of the carbon atoms?",SP2
bonus,energy,Short Answer,7) Energy – Short Answer Scientists supported by the Department of Energy are producing catalysts for methanol production. They are synthesizing methanol via the oxidation of what organic starting material?,METHANE
toss-up,math,Short Answer,"8) Math – Short Answer If f is a continuous function such that the definite integral from 4 to 8 of f of x dx equals 24, what is the average value of f on the closed interval from 4 to 8?",6
