type,subject,format,question,answer
toss-up,chemistry,Short Answer,"Name the elements in the following reaction that have been oxidized and reduced, respectively: Zn + CuSO  ZnSO + Cu (solid) 4(aqueous) 4(aqueous) (solid)",OXIDIZED = Zn (ACCEPT: ZINC); REDUCED = Cu (ACCEPT: COPPER)
bonus,chemistry,Multiple Choice,Which of the following is closest to the pK of an acid whose a K = 5.0 × 10–4: a W) 2.3 X) 3.3 Y) 4.0 Z) 5.0,"X) 3.3
(Solution: pK = –log K = 3.3)
a 10 a"
toss-up,biology,Multiple Choice,Which of the following best describes the repressor protein in the lac (read as: LACK) operon: W) uncompetitive inhibitor X) structural protein Y) regulatory protein Z) transcriptional factor,Y) REGULATORY PROTEIN
bonus,biology,Multiple Choice,Through which of the following mechanisms do allosteric inhibitors typically operate: W) binding the substrate X) binding to an enzyme’s active site Y) binding to a site other than the active site and changing the shape of an enzyme Z) acting as a competitive inhibitor and overpowering the active sites of enzymes,"Y) BINDING TO A SITE OTHER THAN THE ACTIVE SITE AND CHANGING
THE SHAPE OF AN ENZYME
High School Round 14 Page 1"
toss-up,physics,Short Answer,"In the radioactive decay scheme of uranium, what is the final stable element produced?",LEAD
bonus,physics,Short Answer,"Consider an astronaut on the Moon and g is exactly 1/6th of g on Earth. If he threw an object vertically upwards with an initial velocity of 1.6 meters per second, how many meters up would it be after 1 second, rounding your answer to the first decimal place?",0.8
toss-up,math,Multiple Choice,Which of the following represents the inverse function of f(x) = x3 + 5: W) (x – 5)3 X) x3 – 5 1 Y) (x−5)3 3  1  Z)   x−5 1,Y) (x−5)3
bonus,math,Short Answer,"Giving your answer in meters squared, find the total surface area of a right prism whose base is a right triangle with legs of length 3 meters and 4 meters and whose altitude is 2 meters:","36
(Solution: 3:4:5; P = 3+4+5 = 12m; A = ½bh = 6 m2; TA = LA + 2B = (12)(2) + 2(6) = 36 m2)
base
High School Round 14 Page 2"
toss-up,earth science,Multiple Choice,Which of the following is a tree that is very well-adapted to surviving above shallow permafrost: W) cottonwood X) white pine Y) aspen Z) black spruce,Z) BLACK SPRUCE
bonus,earth science,Multiple Choice,Which of the following BEST describes a small lake in an arctic environment that is likely to be surrounded by a ring of so-called drunken trees leaning toward the lake: W) paternoster lake X) thermokarst Y) tarn Z) fen,X) THERMOKARST
toss-up,,Short Answer,6) GENERAL SCIENCE Short Answer Order the following 3 hexadecimal numbers from SMALLEST to LARGEST: 3E8; BB8; 1F4;,"1F4; 3E8; BB8
(Solution: 1F4 = 500; 3E8 =1000; BB8 = 3000)"
bonus,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice An experiment aboard a recent Space Shuttle mission exposed Salmonella typhimurium (read as: TIE-fee-muhr-EE-um) to a space environment. Which of the following resulted when the bacteria came back to Earth: W) they were more virulent X) they were less virulent Y) they had about the same virulence Z) they changed into a new but similar species of bacteria,"W) THEY WERE MORE VIRULENT
(Solution: NASA’s Space Shuttle mission STS-115)
High School Round 14 Page 3"
toss-up,,Multiple Choice,7) ASTRONOMY Multiple Choice Which of the following is TRUE of red supergiants: W) some form Cepheid variables X) most end as nova stars Y) most have luminosities about 10 to 100 times that of our Sun Z) most have surface temperatures at least 2-times that of our Sun,W) SOME FORM CEPHEID VARIABLES
bonus,,Multiple Choice,7) ASTRONOMY Multiple Choice Which of the following is NOT characteristic of B-type stars like Rigel or Spica (read as: SPY-kah): W) very luminous X) apparent blue color Y) medium strength hydrogen spectral lines Z) average solar mass of about 3.2,"Z) AVERAGE SOLAR MASS OF ABOUT 3.2
(Solution: solar mass of about 16-18)"
toss-up,chemistry,Multiple Choice,"According to VSEPR bonding theory, if 2 of the bonded atoms in an octahedral molecule are replaced by 2 electron pairs, the molecule will assume what geometric shape, such as in XeF : 4 W) linear X) trigonal bipyramidal Y) square planar Z) square pyramidal",Y) SQUARE PLANAR
bonus,chemistry,Multiple Choice,"According to VSEPR bonding theory, if one of the bonded atoms in a trigonal bipyramidal molecule is replaced by 2 electron pairs, the molecule will assume what geometric shape, such as in ClF : 3 W) t-shaped X) see-saw Y) linear Z) bent","W) T-SHAPED
High School Round 14 Page 4"
toss-up,biology,Multiple Choice,Which of the following mutations would most likely affect a gene the LEAST: W) single base deletion X) single base substitution Y) single base insertion Z) quadruple base deletion,X) SINGLE BASE SUBSTITUTION
bonus,biology,Multiple Choice,Which of the following BEST explains why a single base substitution in a gene-coding region for amino acids will sometimes lead to no change in amino acid sequence: W) all nucleotides are subject to the same mutation rate X) some nucleotide bases are covalently joined by stronger bonds Y) the code is degenerate with more than one triplet coding for the same amino acid Z) some amino acids act in the same fashion in determining the tertiary structure of a protein,"Y) THE CODE IS DEGENERATE WITH MORE THAN ONE TRIPLET CODING
FOR THE SAME AMINO ACID"
toss-up,physics,Multiple Choice,Which of the following experimental approaches was used by scientists to discover that the atomic nucleus held most of the atom’s mass and a positive charge: W) directing alpha particles at thin metal strips X) finding the amount of magnetic deflection in cathode rays within a well-evacuated tube Y) exposing photographic film to certain radium salts Z) using a crude cyclotron to disintegrate large nuclei,W) DIRECTING ALPHA PARTICLES AT THIN METAL STRIPS
