type,subject,format,question,answer
toss-up,,Multiple Choice,1) Earth and Space – Multiple Choice Which of the following stars has a positive apparent magnitude? W) Polaris X) Sirius Y) Canopus Z) The Sun,W) POLARIS
bonus,,Multiple Choice,1) Earth and Space – Multiple Choice Which of the following assumptions is typically made when performing potassium-argon dating? W) Potassium-40 only decays into argon-40 X) Some percentage of argon-40 produced by decay leaks out of the rock Y) Potassium-40 has a half-life of 1.3 million years Z) All argon-40 in a rock was produced by potassium-40 decay,"Z) ALL ARGON-40 IN A ROCK WAS PRODUCED BY POTASSIUM-40
DECAY
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,2) Math – Short Answer A set of test scores is normally distributed with mean 62 and standard deviation 8. What score corresponds to a Z-score of –1.25?,52
bonus,math,Short Answer,2) Math – Short Answer What is the sum of the squares of the first 19 positive integers?,"2470
2019 Regional Science Bowl – Round 17A Page 1"
toss-up,chemistry,Short Answer,3) Chemistry – Short Answer Rank the following three atoms in terms of increasing atomic radius: 1) Argon; 2) Fluorine; 3) Lithium.,"2, 1, 3"
bonus,chemistry,Short Answer,3) Chemistry – Short Answer Grignard [GRIN-yerd] reagents are generally made in ether- based solvents due to the instability of the metal-organic species. Identify all of the following three solvents that are considered ethereal: 1) Dioxane; 2) Tetrahydrofuran [tetrah-high-droh-FYOOR-an]; 3) Dichloromethane.,"1, 2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,physics,Multiple Choice,"4) Physics – Multiple Choice An electron is moving along the x-axis in the positive direction, within a uniform magnetic field that is oriented toward the positive z-axis. In which of the following directions does the Lorentz [lohr-ENZ] force act? W) Positive y-axis X) Negative y-axis Y) Positive z-axis Z) Negative z-axis",W) POSITIVE y-AXIS
bonus,physics,Short Answer,"4) Physics – Short Answer A hollow pipe closed at both ends has a fundamental frequency of 100 hertz. In meters, what is the length of the pipe?","1.7
2019 Regional Science Bowl – Round 17A Page 2"
toss-up,biology,Short Answer,5) Biology – Short Answer What iron-containing proteins are the main enzymes associated with the metabolism of drugs and toxins in the liver?,CYTOCHROME P450 (ACCEPT: CYP)
bonus,biology,Multiple Choice,5) Biology – Multiple Choice Which of the following amino acids is typically phosphorylated [faws-FOR-il-ated] by protein kinase A? W) Tyrosine X) Serine Y) Tryptophan Z) Isoleucine,"X) SERINE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
